355.5	43.6
8.9	56.5
357.3	60.2
358.5	53.2
355.2	51.5
354.7	35.5
359.6	49.1
348.7	43.7
31.0	65.3
1.9	45.8
5.9	22.3
29.7	18.3
354.9	43.1
359.9	50.3
8.9	37.4
356.3	52.9
11.7	51.5
52.8	-6.6
1.5	47.8
12.2	28.4
1.0	-23.8
356.3	59.1
358.1	61.3
9.2	40.8
7.8	53.3
5.2	26.6
11.8	48.9
354.6	61.0
325.1	43.5
6.4	56.0
339.9	45.3
355.7	45.3
296.9	12.9
14.3	51.0
12.8	54.7
16.6	50.8
30.0	51.9
349.9	30.8
19.9	60.8
321.8	58.9
4.1	41.4
347.5	45.5
21.9	21.0
345.2	51.3
359.1	27.1
342.2	62.1
358.0	50.7
2.6	46.3
10.6	-14.8
357.3	37.4
4.8	56.7
167.3	-56.7
150.3	-51.9
168.9	-49.5
167.1	-41.1
157.5	-53.9
161.4	-47.4
168.2	-52.1
165.3	-54.9
172.2	-62.4
156.6	-57.0
169.3	-52.8
151.4	-51.9
124.9	-25.6
164.1	-50.0
175.7	-63.7
170.3	-33.2
176.1	-45.7
169.1	-56.3
186.8	-43.4
171.2	26.8
166.6	-40.1
159.2	-30.3
156.5	-31.6
162.8	-37.8
175.9	-53.8
159.2	-46.5
141.9	-50.8
169.6	-57.2
170.2	-33.9
164.2	-54.3
171.6	-63.1
150.8	-47.4
152.3	-49.3
148.0	-50.6
174.9	-53.7
169.4	-40.4
50.099999999999994	-68.4
157.5	-64.9
167.8	-53.3
161.3	-45.0
170.0	-32.2
146.7	-26.8
157.9	-45.4
168.3	-36.3
184.5	-47.0
154.6	-50.1
159.8	-57.2
159.8	-45.2
136.3	-13.4
