tab 	er_specimens
er_citation_names	er_expedition_name	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_method_codes	specimen_class	specimen_core_depth	specimen_lithology	specimen_type
This study		U1356A	318-U1356A-040R-1-W-87	318-U1356A-040R-1-W-87	318-U1356A-040R-1-W-87		Sedimentary	374.07	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-040R-2-W-48	318-U1356A-040R-2-W-48	318-U1356A-040R-2-W-48		Sedimentary	375.18	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-040R-2-W-51	318-U1356A-040R-2-W-51	318-U1356A-040R-2-W-51		Sedimentary	375.21	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-040R-2-W-7	318-U1356A-040R-2-W-7	318-U1356A-040R-2-W-7		Sedimentary	374.77	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R_1A-0.25	318-U1356A-041R_1A-0.25	318-U1356A-041R_1A-0.25		Sedimentary	383.05	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R_1A-0.3	318-U1356A-041R_1A-0.3	318-U1356A-041R_1A-0.3		Sedimentary	383.1	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R_1A-0.35	318-U1356A-041R_1A-0.35	318-U1356A-041R_1A-0.35		Sedimentary	383.15	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R_1A-0.45	318-U1356A-041R_1A-0.45	318-U1356A-041R_1A-0.45		Sedimentary	383.25	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R_1A-0.5	318-U1356A-041R_1A-0.5	318-U1356A-041R_1A-0.5		Sedimentary	383.3	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R_1A-0.6	318-U1356A-041R_1A-0.6	318-U1356A-041R_1A-0.6		Sedimentary	383.4	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R_1A-0.65	318-U1356A-041R_1A-0.65	318-U1356A-041R_1A-0.65		Sedimentary	383.45	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R_1A-0.7	318-U1356A-041R_1A-0.7	318-U1356A-041R_1A-0.7		Sedimentary	383.5	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R_1A-0.75	318-U1356A-041R_1A-0.75	318-U1356A-041R_1A-0.75		Sedimentary	383.55	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R_1A-0.8	318-U1356A-041R_1A-0.8	318-U1356A-041R_1A-0.8		Sedimentary	383.6	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R_1A-0.85	318-U1356A-041R_1A-0.85	318-U1356A-041R_1A-0.85		Sedimentary	383.65	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R_1A-0.9	318-U1356A-041R_1A-0.9	318-U1356A-041R_1A-0.9		Sedimentary	383.7	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R_1A-0.95	318-U1356A-041R_1A-0.95	318-U1356A-041R_1A-0.95		Sedimentary	383.75	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R_1A-1	318-U1356A-041R_1A-1	318-U1356A-041R_1A-1		Sedimentary	383.8	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R_1A-1.05	318-U1356A-041R_1A-1.05	318-U1356A-041R_1A-1.05		Sedimentary	383.85	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R_1A-1.1	318-U1356A-041R_1A-1.1	318-U1356A-041R_1A-1.1		Sedimentary	383.9	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R_1A-1.15	318-U1356A-041R_1A-1.15	318-U1356A-041R_1A-1.15		Sedimentary	383.95	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R_1A-1.2	318-U1356A-041R_1A-1.2	318-U1356A-041R_1A-1.2		Sedimentary	384	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R_1A-1.25	318-U1356A-041R_1A-1.25	318-U1356A-041R_1A-1.25		Sedimentary	384.05	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R_1A-1.3	318-U1356A-041R_1A-1.3	318-U1356A-041R_1A-1.3		Sedimentary	384.1	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R_1A-1.35	318-U1356A-041R_1A-1.35	318-U1356A-041R_1A-1.35		Sedimentary	384.15	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R_1A-1.4	318-U1356A-041R_1A-1.4	318-U1356A-041R_1A-1.4		Sedimentary	384.2	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R_2A-0.1	318-U1356A-041R_2A-0.1	318-U1356A-041R_2A-0.1		Sedimentary	384.4	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R_2A-0.15	318-U1356A-041R_2A-0.15	318-U1356A-041R_2A-0.15		Sedimentary	384.45	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R_2A-0.25	318-U1356A-041R_2A-0.25	318-U1356A-041R_2A-0.25		Sedimentary	384.55	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R_2A-0.3	318-U1356A-041R_2A-0.3	318-U1356A-041R_2A-0.3		Sedimentary	384.6	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R_2A-0.35	318-U1356A-041R_2A-0.35	318-U1356A-041R_2A-0.35		Sedimentary	384.65	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R_2A-0.45	318-U1356A-041R_2A-0.45	318-U1356A-041R_2A-0.45		Sedimentary	384.75	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R_2A-0.5	318-U1356A-041R_2A-0.5	318-U1356A-041R_2A-0.5		Sedimentary	384.8	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R_2A-0.55	318-U1356A-041R_2A-0.55	318-U1356A-041R_2A-0.55		Sedimentary	384.85	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R_2A-0.6	318-U1356A-041R_2A-0.6	318-U1356A-041R_2A-0.6		Sedimentary	384.9	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R_2A-0.65	318-U1356A-041R_2A-0.65	318-U1356A-041R_2A-0.65		Sedimentary	384.95	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R_2A-0.7	318-U1356A-041R_2A-0.7	318-U1356A-041R_2A-0.7		Sedimentary	385	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R_2A-0.75	318-U1356A-041R_2A-0.75	318-U1356A-041R_2A-0.75		Sedimentary	385.05	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R_2A-0.8	318-U1356A-041R_2A-0.8	318-U1356A-041R_2A-0.8		Sedimentary	385.1	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R_2A-0.9	318-U1356A-041R_2A-0.9	318-U1356A-041R_2A-0.9		Sedimentary	385.2	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R_2A-0.95	318-U1356A-041R_2A-0.95	318-U1356A-041R_2A-0.95		Sedimentary	385.25	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R_2A-1	318-U1356A-041R_2A-1	318-U1356A-041R_2A-1		Sedimentary	385.3	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R_2A-1.05	318-U1356A-041R_2A-1.05	318-U1356A-041R_2A-1.05		Sedimentary	385.35	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R_2A-1.1	318-U1356A-041R_2A-1.1	318-U1356A-041R_2A-1.1		Sedimentary	385.4	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R_2A-1.15	318-U1356A-041R_2A-1.15	318-U1356A-041R_2A-1.15		Sedimentary	385.45	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R_2A-1.2	318-U1356A-041R_2A-1.2	318-U1356A-041R_2A-1.2		Sedimentary	385.5	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R_2A-1.25	318-U1356A-041R_2A-1.25	318-U1356A-041R_2A-1.25		Sedimentary	385.55	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R_2A-1.3	318-U1356A-041R_2A-1.3	318-U1356A-041R_2A-1.3		Sedimentary	385.6	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R_2A-1.35	318-U1356A-041R_2A-1.35	318-U1356A-041R_2A-1.35		Sedimentary	385.65	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R_2A-1.4	318-U1356A-041R_2A-1.4	318-U1356A-041R_2A-1.4		Sedimentary	385.7	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R_3A-0.1	318-U1356A-041R_3A-0.1	318-U1356A-041R_3A-0.1		Sedimentary	385.9	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R_3A-0.15	318-U1356A-041R_3A-0.15	318-U1356A-041R_3A-0.15		Sedimentary	385.95	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R_3A-0.2	318-U1356A-041R_3A-0.2	318-U1356A-041R_3A-0.2		Sedimentary	386	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R_3A-0.25	318-U1356A-041R_3A-0.25	318-U1356A-041R_3A-0.25		Sedimentary	386.05	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R_3A-0.3	318-U1356A-041R_3A-0.3	318-U1356A-041R_3A-0.3		Sedimentary	386.1	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R_3A-0.35	318-U1356A-041R_3A-0.35	318-U1356A-041R_3A-0.35		Sedimentary	386.15	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R_3A-0.4	318-U1356A-041R_3A-0.4	318-U1356A-041R_3A-0.4		Sedimentary	386.2	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R_3A-0.45	318-U1356A-041R_3A-0.45	318-U1356A-041R_3A-0.45		Sedimentary	386.25	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R_3A-0.5	318-U1356A-041R_3A-0.5	318-U1356A-041R_3A-0.5		Sedimentary	386.3	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R_3A-0.55	318-U1356A-041R_3A-0.55	318-U1356A-041R_3A-0.55		Sedimentary	386.35	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R_3A-0.6	318-U1356A-041R_3A-0.6	318-U1356A-041R_3A-0.6		Sedimentary	386.4	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R_3A-0.65	318-U1356A-041R_3A-0.65	318-U1356A-041R_3A-0.65		Sedimentary	386.45	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R_3A-0.7	318-U1356A-041R_3A-0.7	318-U1356A-041R_3A-0.7		Sedimentary	386.5	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R_3A-0.75	318-U1356A-041R_3A-0.75	318-U1356A-041R_3A-0.75		Sedimentary	386.55	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R_3A-0.8	318-U1356A-041R_3A-0.8	318-U1356A-041R_3A-0.8		Sedimentary	386.6	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R_3A-0.85	318-U1356A-041R_3A-0.85	318-U1356A-041R_3A-0.85		Sedimentary	386.65	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R-1-W-43	318-U1356A-041R-1-W-43	318-U1356A-041R-1-W-43		Sedimentary	383.23	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R-1-W-86	318-U1356A-041R-1-W-86	318-U1356A-041R-1-W-86		Sedimentary	383.66	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R-1-W-88	318-U1356A-041R-1-W-88	318-U1356A-041R-1-W-88		Sedimentary	383.68	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R-2-W-100	318-U1356A-041R-2-W-100	318-U1356A-041R-2-W-100		Sedimentary	385.3	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R-2-W-106	318-U1356A-041R-2-W-106	318-U1356A-041R-2-W-106		Sedimentary	385.36	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R-2-W-67	318-U1356A-041R-2-W-67	318-U1356A-041R-2-W-67		Sedimentary	384.97	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R-3-W-31	318-U1356A-041R-3-W-31	318-U1356A-041R-3-W-31		Sedimentary	386.11	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R-3-W-70	318-U1356A-041R-3-W-70	318-U1356A-041R-3-W-70		Sedimentary	386.5	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-041R-3-W-74	318-U1356A-041R-3-W-74	318-U1356A-041R-3-W-74		Sedimentary	386.54	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-042R_1A-0.25	318-U1356A-042R_1A-0.25	318-U1356A-042R_1A-0.25		Sedimentary	392.65	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-042R_1A-0.3	318-U1356A-042R_1A-0.3	318-U1356A-042R_1A-0.3		Sedimentary	392.7	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-042R_1A-0.35	318-U1356A-042R_1A-0.35	318-U1356A-042R_1A-0.35		Sedimentary	392.75	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-042R_1A-0.4	318-U1356A-042R_1A-0.4	318-U1356A-042R_1A-0.4		Sedimentary	392.8	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-042R_1A-0.45	318-U1356A-042R_1A-0.45	318-U1356A-042R_1A-0.45		Sedimentary	392.85	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-042R_1A-0.5	318-U1356A-042R_1A-0.5	318-U1356A-042R_1A-0.5		Sedimentary	392.9	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-042R_1A-0.55	318-U1356A-042R_1A-0.55	318-U1356A-042R_1A-0.55		Sedimentary	392.95	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-042R_1A-0.6	318-U1356A-042R_1A-0.6	318-U1356A-042R_1A-0.6		Sedimentary	393	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-042R_1A-0.65	318-U1356A-042R_1A-0.65	318-U1356A-042R_1A-0.65		Sedimentary	393.05	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-042R_1A-0.7	318-U1356A-042R_1A-0.7	318-U1356A-042R_1A-0.7		Sedimentary	393.1	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-042R_1A-0.75	318-U1356A-042R_1A-0.75	318-U1356A-042R_1A-0.75		Sedimentary	393.15	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-042R_1A-0.8	318-U1356A-042R_1A-0.8	318-U1356A-042R_1A-0.8		Sedimentary	393.2	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-042R_1A-0.85	318-U1356A-042R_1A-0.85	318-U1356A-042R_1A-0.85		Sedimentary	393.25	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-042R_1A-0.9	318-U1356A-042R_1A-0.9	318-U1356A-042R_1A-0.9		Sedimentary	393.3	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-042R_1A-0.95	318-U1356A-042R_1A-0.95	318-U1356A-042R_1A-0.95		Sedimentary	393.35	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-042R_1A-1	318-U1356A-042R_1A-1	318-U1356A-042R_1A-1		Sedimentary	393.4	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-042R_1A-1.05	318-U1356A-042R_1A-1.05	318-U1356A-042R_1A-1.05		Sedimentary	393.45	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-042R_1A-1.1	318-U1356A-042R_1A-1.1	318-U1356A-042R_1A-1.1		Sedimentary	393.5	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-042R_1A-1.15	318-U1356A-042R_1A-1.15	318-U1356A-042R_1A-1.15		Sedimentary	393.55	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-042R_1A-1.25	318-U1356A-042R_1A-1.25	318-U1356A-042R_1A-1.25		Sedimentary	393.65	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-042R_2A-0.1	318-U1356A-042R_2A-0.1	318-U1356A-042R_2A-0.1		Sedimentary	393.81	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-042R_2A-0.15	318-U1356A-042R_2A-0.15	318-U1356A-042R_2A-0.15		Sedimentary	393.86	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-042R_2A-0.3	318-U1356A-042R_2A-0.3	318-U1356A-042R_2A-0.3		Sedimentary	394.01	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-042R_2A-0.35	318-U1356A-042R_2A-0.35	318-U1356A-042R_2A-0.35		Sedimentary	394.06	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-042R_2A-0.4	318-U1356A-042R_2A-0.4	318-U1356A-042R_2A-0.4		Sedimentary	394.11	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-042R_2A-0.45	318-U1356A-042R_2A-0.45	318-U1356A-042R_2A-0.45		Sedimentary	394.16	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-042R_2A-0.5	318-U1356A-042R_2A-0.5	318-U1356A-042R_2A-0.5		Sedimentary	394.21	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-042R-1-W-113	318-U1356A-042R-1-W-113	318-U1356A-042R-1-W-113		Sedimentary	393.53	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-042R-1-W-121	318-U1356A-042R-1-W-121	318-U1356A-042R-1-W-121		Sedimentary	393.61	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-042R-1-W-88	318-U1356A-042R-1-W-88	318-U1356A-042R-1-W-88		Sedimentary	393.28	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-043R_1A-0.25	318-U1356A-043R_1A-0.25	318-U1356A-043R_1A-0.25		Sedimentary	402.25	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-043R_1A-0.3	318-U1356A-043R_1A-0.3	318-U1356A-043R_1A-0.3		Sedimentary	402.3	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-043R_1A-0.35	318-U1356A-043R_1A-0.35	318-U1356A-043R_1A-0.35		Sedimentary	402.35	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-043R_1A-0.4	318-U1356A-043R_1A-0.4	318-U1356A-043R_1A-0.4		Sedimentary	402.4	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-043R_1A-0.45	318-U1356A-043R_1A-0.45	318-U1356A-043R_1A-0.45		Sedimentary	402.45	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-043R_1A-0.5	318-U1356A-043R_1A-0.5	318-U1356A-043R_1A-0.5		Sedimentary	402.5	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-043R_1A-0.55	318-U1356A-043R_1A-0.55	318-U1356A-043R_1A-0.55		Sedimentary	402.55	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-043R_1A-0.85	318-U1356A-043R_1A-0.85	318-U1356A-043R_1A-0.85		Sedimentary	402.85	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-043R_1A-0.9	318-U1356A-043R_1A-0.9	318-U1356A-043R_1A-0.9		Sedimentary	402.9	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-043R_1A-0.95	318-U1356A-043R_1A-0.95	318-U1356A-043R_1A-0.95		Sedimentary	402.95	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-043R_1A-1	318-U1356A-043R_1A-1	318-U1356A-043R_1A-1		Sedimentary	403	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-043R_1A-1.05	318-U1356A-043R_1A-1.05	318-U1356A-043R_1A-1.05		Sedimentary	403.05	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-043R_1A-1.1	318-U1356A-043R_1A-1.1	318-U1356A-043R_1A-1.1		Sedimentary	403.1	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-043R_1A-1.15	318-U1356A-043R_1A-1.15	318-U1356A-043R_1A-1.15		Sedimentary	403.15	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-043R_1A-1.2	318-U1356A-043R_1A-1.2	318-U1356A-043R_1A-1.2		Sedimentary	403.2	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-043R_1A-1.25	318-U1356A-043R_1A-1.25	318-U1356A-043R_1A-1.25		Sedimentary	403.25	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-043R_1A-1.3	318-U1356A-043R_1A-1.3	318-U1356A-043R_1A-1.3		Sedimentary	403.3	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-043R_1A-1.35	318-U1356A-043R_1A-1.35	318-U1356A-043R_1A-1.35		Sedimentary	403.35	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-043R_1A-1.4	318-U1356A-043R_1A-1.4	318-U1356A-043R_1A-1.4		Sedimentary	403.4	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-043R_2A-0.1	318-U1356A-043R_2A-0.1	318-U1356A-043R_2A-0.1		Sedimentary	403.6	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-043R_2A-0.15	318-U1356A-043R_2A-0.15	318-U1356A-043R_2A-0.15		Sedimentary	403.65	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-043R_2A-0.2	318-U1356A-043R_2A-0.2	318-U1356A-043R_2A-0.2		Sedimentary	403.7	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-043R_2A-0.25	318-U1356A-043R_2A-0.25	318-U1356A-043R_2A-0.25		Sedimentary	403.75	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-043R_2A-0.3	318-U1356A-043R_2A-0.3	318-U1356A-043R_2A-0.3		Sedimentary	403.8	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-043R_2A-0.4	318-U1356A-043R_2A-0.4	318-U1356A-043R_2A-0.4		Sedimentary	403.9	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-043R_2A-0.45	318-U1356A-043R_2A-0.45	318-U1356A-043R_2A-0.45		Sedimentary	403.95	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-043R_2A-0.5	318-U1356A-043R_2A-0.5	318-U1356A-043R_2A-0.5		Sedimentary	404	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-043R_2A-0.55	318-U1356A-043R_2A-0.55	318-U1356A-043R_2A-0.55		Sedimentary	404.05	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-043R_2A-0.6	318-U1356A-043R_2A-0.6	318-U1356A-043R_2A-0.6		Sedimentary	404.1	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-043R_2A-0.65	318-U1356A-043R_2A-0.65	318-U1356A-043R_2A-0.65		Sedimentary	404.15	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-043R_2A-0.7	318-U1356A-043R_2A-0.7	318-U1356A-043R_2A-0.7		Sedimentary	404.2	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-043R_2A-0.75	318-U1356A-043R_2A-0.75	318-U1356A-043R_2A-0.75		Sedimentary	404.25	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-043R_2A-0.8	318-U1356A-043R_2A-0.8	318-U1356A-043R_2A-0.8		Sedimentary	404.3	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-043R_2A-0.85	318-U1356A-043R_2A-0.85	318-U1356A-043R_2A-0.85		Sedimentary	404.35	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-043R_2A-0.9	318-U1356A-043R_2A-0.9	318-U1356A-043R_2A-0.9		Sedimentary	404.4	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-043R_2A-0.95	318-U1356A-043R_2A-0.95	318-U1356A-043R_2A-0.95		Sedimentary	404.45	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-043R_2A-1	318-U1356A-043R_2A-1	318-U1356A-043R_2A-1		Sedimentary	404.5	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-043R_2A-1.05	318-U1356A-043R_2A-1.05	318-U1356A-043R_2A-1.05		Sedimentary	404.55	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-043R-1-W-107	318-U1356A-043R-1-W-107	318-U1356A-043R-1-W-107		Sedimentary	403.07	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-043R-1-W-110	318-U1356A-043R-1-W-110	318-U1356A-043R-1-W-110		Sedimentary	403.1	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-043R-1-W-97	318-U1356A-043R-1-W-97	318-U1356A-043R-1-W-97		Sedimentary	402.97	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-043R-2-W-104	318-U1356A-043R-2-W-104	318-U1356A-043R-2-W-104		Sedimentary	404.54	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-043R-2-W-98	318-U1356A-043R-2-W-98	318-U1356A-043R-2-W-98		Sedimentary	404.48	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-044R_1A-0.15	318-U1356A-044R_1A-0.15	318-U1356A-044R_1A-0.15		Sedimentary	411.75	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-044R_1A-0.2	318-U1356A-044R_1A-0.2	318-U1356A-044R_1A-0.2		Sedimentary	411.8	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-044R_1A-0.25	318-U1356A-044R_1A-0.25	318-U1356A-044R_1A-0.25		Sedimentary	411.85	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-044R_1A-0.3	318-U1356A-044R_1A-0.3	318-U1356A-044R_1A-0.3		Sedimentary	411.9	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-044R_1A-0.35	318-U1356A-044R_1A-0.35	318-U1356A-044R_1A-0.35		Sedimentary	411.95	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-044R_1A-0.4	318-U1356A-044R_1A-0.4	318-U1356A-044R_1A-0.4		Sedimentary	412	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-044R_1A-0.45	318-U1356A-044R_1A-0.45	318-U1356A-044R_1A-0.45		Sedimentary	412.05	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-044R_1A-0.5	318-U1356A-044R_1A-0.5	318-U1356A-044R_1A-0.5		Sedimentary	412.1	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-044R_1A-0.55	318-U1356A-044R_1A-0.55	318-U1356A-044R_1A-0.55		Sedimentary	412.15	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-044R_1A-0.6	318-U1356A-044R_1A-0.6	318-U1356A-044R_1A-0.6		Sedimentary	412.2	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-045R_1A-0.15	318-U1356A-045R_1A-0.15	318-U1356A-045R_1A-0.15		Sedimentary	421.35	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-046R_1A-0.1	318-U1356A-046R_1A-0.1	318-U1356A-046R_1A-0.1		Sedimentary	430.9	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-046R_1A-0.15	318-U1356A-046R_1A-0.15	318-U1356A-046R_1A-0.15		Sedimentary	430.95	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-046R_1A-0.2	318-U1356A-046R_1A-0.2	318-U1356A-046R_1A-0.2		Sedimentary	431	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-046R_1A-0.25	318-U1356A-046R_1A-0.25	318-U1356A-046R_1A-0.25		Sedimentary	431.05	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-046R_1A-0.3	318-U1356A-046R_1A-0.3	318-U1356A-046R_1A-0.3		Sedimentary	431.1	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-046R_1A-0.35	318-U1356A-046R_1A-0.35	318-U1356A-046R_1A-0.35		Sedimentary	431.15	Not Specified	Sediment Layer
This study		U1356A	318-U1356A-046R_1A-0.4	318-U1356A-046R_1A-0.4	318-U1356A-046R_1A-0.4		Sedimentary	431.2	Not Specified	Sediment Layer
