eba24a 0.00 9.2830e-05 339.9 57.9
eba24a 2.50 7.5820e-05 325.7 49.1
eba24a 5.00 6.2920e-05 321.3 45.9
eba24a 10.00 5.2090e-05 314.8 41.7
eba24a 15.00 4.4550e-05 310.3 38.7
eba24a 20.00 3.9540e-05 305.0 37.0
eba24a 30.00 3.2570e-05 303.9 34.7
eba24a 40.00 2.5670e-05 303.0 32.3
eba24a 50.00 2.2520e-05 303.6 32.4
eba24a 60.00 1.9820e-05 299.8 30.8
eba24a 70.00 1.3890e-05 292.5 31.0
eba24a 80.00 1.2570e-05 297.0 25.6
eba24a 90.00 0.5030e-05 299.3 11.3
