tab 	er_specimens
er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	specimen_class	specimen_lithology	specimen_type	specimen_volume	specimen_weight
This study	U1361A	318-U1361A-014H_6A-0.95	318-U1361A-014H_6A-0.95	318-U1361A-014H_6A-0.95	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-014H_6A-1	318-U1361A-014H_6A-1	318-U1361A-014H_6A-1	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-014H_6A-1.05	318-U1361A-014H_6A-1.05	318-U1361A-014H_6A-1.05	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-014H_6A-1.1	318-U1361A-014H_6A-1.1	318-U1361A-014H_6A-1.1	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-014H_6A-1.15	318-U1361A-014H_6A-1.15	318-U1361A-014H_6A-1.15	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-014H_6A-1.2	318-U1361A-014H_6A-1.2	318-U1361A-014H_6A-1.2	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-014H_6A-1.25	318-U1361A-014H_6A-1.25	318-U1361A-014H_6A-1.25	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H-1-W-110	318-U1361A-015H-1-W-110	318-U1361A-015H-1-W-110	Sedimentary	Not Specified	Sediment Layer	0.007	0.00527458
This study	U1361A	318-U1361A-015H-1-W-110a	318-U1361A-015H-1-W-110a	318-U1361A-015H-1-W-110a	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	0.007	0.000176002
This study	U1361A	318-U1361A-015H-2-W-59	318-U1361A-015H-2-W-59	318-U1361A-015H-2-W-59	Sedimentary	Not Specified	Sediment Layer	0.007	0.00521698
This study	U1361A	318-U1361A-015H-2-W-59a	318-U1361A-015H-2-W-59a	318-U1361A-015H-2-W-59a	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	0.007	0.000332965
This study	U1361A	318-U1361A-015H-3-W-51	318-U1361A-015H-3-W-51	318-U1361A-015H-3-W-51	Sedimentary	Not Specified	Sediment Layer	0.007	0.005065221
This study	U1361A	318-U1361A-015H-3-W-51a	318-U1361A-015H-3-W-51a	318-U1361A-015H-3-W-51a	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	0.007	0.000308172
This study	U1361A	318-U1361A-015H-4-W-58	318-U1361A-015H-4-W-58	318-U1361A-015H-4-W-58	Sedimentary	Not Specified	Sediment Layer	0.007	0.0047533
This study	U1361A	318-U1361A-015H-4-W-58a	318-U1361A-015H-4-W-58a	318-U1361A-015H-4-W-58a	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer		
This study	U1361A	318-U1361A-015H-5-W-57	318-U1361A-015H-5-W-57	318-U1361A-015H-5-W-57	Sedimentary	Not Specified	Sediment Layer	0.007	0.0058687
This study	U1361A	318-U1361A-015H-6-W-125	318-U1361A-015H-6-W-125	318-U1361A-015H-6-W-125	Sedimentary	Not Specified	Sediment Layer	0.007	0.006341823
This study	U1361A	318-U1361A-015H-6-W-125a	318-U1361A-015H-6-W-125a	318-U1361A-015H-6-W-125a	Sedimentary	Silicate-Clay:Silty Clay	Sediment Layer	0.007	0.000279327
This study	U1361A	318-U1361A-015H_1A-0.1	318-U1361A-015H_1A-0.1	318-U1361A-015H_1A-0.1	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_1A-0.15	318-U1361A-015H_1A-0.15	318-U1361A-015H_1A-0.15	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_1A-0.2	318-U1361A-015H_1A-0.2	318-U1361A-015H_1A-0.2	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_1A-0.25	318-U1361A-015H_1A-0.25	318-U1361A-015H_1A-0.25	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_1A-0.3	318-U1361A-015H_1A-0.3	318-U1361A-015H_1A-0.3	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_1A-0.35	318-U1361A-015H_1A-0.35	318-U1361A-015H_1A-0.35	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_1A-0.4	318-U1361A-015H_1A-0.4	318-U1361A-015H_1A-0.4	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_1A-0.45	318-U1361A-015H_1A-0.45	318-U1361A-015H_1A-0.45	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_1A-0.5	318-U1361A-015H_1A-0.5	318-U1361A-015H_1A-0.5	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_1A-0.55	318-U1361A-015H_1A-0.55	318-U1361A-015H_1A-0.55	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_1A-0.6	318-U1361A-015H_1A-0.6	318-U1361A-015H_1A-0.6	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_1A-0.65	318-U1361A-015H_1A-0.65	318-U1361A-015H_1A-0.65	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_1A-0.7	318-U1361A-015H_1A-0.7	318-U1361A-015H_1A-0.7	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_1A-0.75	318-U1361A-015H_1A-0.75	318-U1361A-015H_1A-0.75	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_1A-0.8	318-U1361A-015H_1A-0.8	318-U1361A-015H_1A-0.8	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_1A-0.85	318-U1361A-015H_1A-0.85	318-U1361A-015H_1A-0.85	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_1A-0.9	318-U1361A-015H_1A-0.9	318-U1361A-015H_1A-0.9	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_1A-0.95	318-U1361A-015H_1A-0.95	318-U1361A-015H_1A-0.95	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_1A-1	318-U1361A-015H_1A-1	318-U1361A-015H_1A-1	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_1A-1.05	318-U1361A-015H_1A-1.05	318-U1361A-015H_1A-1.05	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_1A-1.1	318-U1361A-015H_1A-1.1	318-U1361A-015H_1A-1.1	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_1A-1.15	318-U1361A-015H_1A-1.15	318-U1361A-015H_1A-1.15	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_1A-1.2	318-U1361A-015H_1A-1.2	318-U1361A-015H_1A-1.2	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_1A-1.25	318-U1361A-015H_1A-1.25	318-U1361A-015H_1A-1.25	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_1A-1.3	318-U1361A-015H_1A-1.3	318-U1361A-015H_1A-1.3	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_1A-1.35	318-U1361A-015H_1A-1.35	318-U1361A-015H_1A-1.35	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_1A-1.4	318-U1361A-015H_1A-1.4	318-U1361A-015H_1A-1.4	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_2A-0.1	318-U1361A-015H_2A-0.1	318-U1361A-015H_2A-0.1	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_2A-0.15	318-U1361A-015H_2A-0.15	318-U1361A-015H_2A-0.15	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_2A-0.2	318-U1361A-015H_2A-0.2	318-U1361A-015H_2A-0.2	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_2A-0.25	318-U1361A-015H_2A-0.25	318-U1361A-015H_2A-0.25	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_2A-0.3	318-U1361A-015H_2A-0.3	318-U1361A-015H_2A-0.3	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_2A-0.35	318-U1361A-015H_2A-0.35	318-U1361A-015H_2A-0.35	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_2A-0.4	318-U1361A-015H_2A-0.4	318-U1361A-015H_2A-0.4	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_2A-0.45	318-U1361A-015H_2A-0.45	318-U1361A-015H_2A-0.45	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_2A-0.5	318-U1361A-015H_2A-0.5	318-U1361A-015H_2A-0.5	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_2A-0.55	318-U1361A-015H_2A-0.55	318-U1361A-015H_2A-0.55	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_2A-0.6	318-U1361A-015H_2A-0.6	318-U1361A-015H_2A-0.6	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_2A-0.65	318-U1361A-015H_2A-0.65	318-U1361A-015H_2A-0.65	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_2A-0.7	318-U1361A-015H_2A-0.7	318-U1361A-015H_2A-0.7	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_2A-0.75	318-U1361A-015H_2A-0.75	318-U1361A-015H_2A-0.75	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_2A-0.8	318-U1361A-015H_2A-0.8	318-U1361A-015H_2A-0.8	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_2A-0.85	318-U1361A-015H_2A-0.85	318-U1361A-015H_2A-0.85	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_2A-0.9	318-U1361A-015H_2A-0.9	318-U1361A-015H_2A-0.9	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_2A-0.95	318-U1361A-015H_2A-0.95	318-U1361A-015H_2A-0.95	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_2A-1	318-U1361A-015H_2A-1	318-U1361A-015H_2A-1	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_2A-1.05	318-U1361A-015H_2A-1.05	318-U1361A-015H_2A-1.05	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_2A-1.1	318-U1361A-015H_2A-1.1	318-U1361A-015H_2A-1.1	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_2A-1.15	318-U1361A-015H_2A-1.15	318-U1361A-015H_2A-1.15	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_2A-1.2	318-U1361A-015H_2A-1.2	318-U1361A-015H_2A-1.2	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_2A-1.25	318-U1361A-015H_2A-1.25	318-U1361A-015H_2A-1.25	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_2A-1.3	318-U1361A-015H_2A-1.3	318-U1361A-015H_2A-1.3	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_2A-1.35	318-U1361A-015H_2A-1.35	318-U1361A-015H_2A-1.35	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_2A-1.4	318-U1361A-015H_2A-1.4	318-U1361A-015H_2A-1.4	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_3A-0.1	318-U1361A-015H_3A-0.1	318-U1361A-015H_3A-0.1	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_3A-0.15	318-U1361A-015H_3A-0.15	318-U1361A-015H_3A-0.15	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_3A-0.2	318-U1361A-015H_3A-0.2	318-U1361A-015H_3A-0.2	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_3A-0.25	318-U1361A-015H_3A-0.25	318-U1361A-015H_3A-0.25	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_3A-0.3	318-U1361A-015H_3A-0.3	318-U1361A-015H_3A-0.3	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_3A-0.35	318-U1361A-015H_3A-0.35	318-U1361A-015H_3A-0.35	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_3A-0.4	318-U1361A-015H_3A-0.4	318-U1361A-015H_3A-0.4	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_3A-0.45	318-U1361A-015H_3A-0.45	318-U1361A-015H_3A-0.45	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_3A-0.5	318-U1361A-015H_3A-0.5	318-U1361A-015H_3A-0.5	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_3A-0.55	318-U1361A-015H_3A-0.55	318-U1361A-015H_3A-0.55	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_3A-0.6	318-U1361A-015H_3A-0.6	318-U1361A-015H_3A-0.6	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_3A-0.65	318-U1361A-015H_3A-0.65	318-U1361A-015H_3A-0.65	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_3A-0.7	318-U1361A-015H_3A-0.7	318-U1361A-015H_3A-0.7	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_3A-0.75	318-U1361A-015H_3A-0.75	318-U1361A-015H_3A-0.75	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_3A-0.8	318-U1361A-015H_3A-0.8	318-U1361A-015H_3A-0.8	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_3A-0.85	318-U1361A-015H_3A-0.85	318-U1361A-015H_3A-0.85	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_3A-0.9	318-U1361A-015H_3A-0.9	318-U1361A-015H_3A-0.9	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_3A-0.95	318-U1361A-015H_3A-0.95	318-U1361A-015H_3A-0.95	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_3A-1	318-U1361A-015H_3A-1	318-U1361A-015H_3A-1	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_3A-1.05	318-U1361A-015H_3A-1.05	318-U1361A-015H_3A-1.05	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_3A-1.1	318-U1361A-015H_3A-1.1	318-U1361A-015H_3A-1.1	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_3A-1.15	318-U1361A-015H_3A-1.15	318-U1361A-015H_3A-1.15	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_3A-1.2	318-U1361A-015H_3A-1.2	318-U1361A-015H_3A-1.2	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_3A-1.25	318-U1361A-015H_3A-1.25	318-U1361A-015H_3A-1.25	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_3A-1.3	318-U1361A-015H_3A-1.3	318-U1361A-015H_3A-1.3	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_3A-1.35	318-U1361A-015H_3A-1.35	318-U1361A-015H_3A-1.35	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_3A-1.4	318-U1361A-015H_3A-1.4	318-U1361A-015H_3A-1.4	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_4A-0.1	318-U1361A-015H_4A-0.1	318-U1361A-015H_4A-0.1	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_4A-0.15	318-U1361A-015H_4A-0.15	318-U1361A-015H_4A-0.15	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_4A-0.2	318-U1361A-015H_4A-0.2	318-U1361A-015H_4A-0.2	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_4A-0.25	318-U1361A-015H_4A-0.25	318-U1361A-015H_4A-0.25	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_4A-0.3	318-U1361A-015H_4A-0.3	318-U1361A-015H_4A-0.3	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_4A-0.35	318-U1361A-015H_4A-0.35	318-U1361A-015H_4A-0.35	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_4A-0.4	318-U1361A-015H_4A-0.4	318-U1361A-015H_4A-0.4	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_4A-0.45	318-U1361A-015H_4A-0.45	318-U1361A-015H_4A-0.45	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_4A-0.5	318-U1361A-015H_4A-0.5	318-U1361A-015H_4A-0.5	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_4A-0.55	318-U1361A-015H_4A-0.55	318-U1361A-015H_4A-0.55	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_4A-0.6	318-U1361A-015H_4A-0.6	318-U1361A-015H_4A-0.6	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_4A-0.65	318-U1361A-015H_4A-0.65	318-U1361A-015H_4A-0.65	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_4A-0.7	318-U1361A-015H_4A-0.7	318-U1361A-015H_4A-0.7	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_4A-0.75	318-U1361A-015H_4A-0.75	318-U1361A-015H_4A-0.75	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_4A-0.8	318-U1361A-015H_4A-0.8	318-U1361A-015H_4A-0.8	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_4A-0.85	318-U1361A-015H_4A-0.85	318-U1361A-015H_4A-0.85	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_4A-0.9	318-U1361A-015H_4A-0.9	318-U1361A-015H_4A-0.9	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_4A-0.95	318-U1361A-015H_4A-0.95	318-U1361A-015H_4A-0.95	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_4A-1	318-U1361A-015H_4A-1	318-U1361A-015H_4A-1	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_4A-1.05	318-U1361A-015H_4A-1.05	318-U1361A-015H_4A-1.05	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_4A-1.1	318-U1361A-015H_4A-1.1	318-U1361A-015H_4A-1.1	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_4A-1.15	318-U1361A-015H_4A-1.15	318-U1361A-015H_4A-1.15	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_4A-1.2	318-U1361A-015H_4A-1.2	318-U1361A-015H_4A-1.2	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_4A-1.25	318-U1361A-015H_4A-1.25	318-U1361A-015H_4A-1.25	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_4A-1.3	318-U1361A-015H_4A-1.3	318-U1361A-015H_4A-1.3	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_4A-1.35	318-U1361A-015H_4A-1.35	318-U1361A-015H_4A-1.35	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_4A-1.4	318-U1361A-015H_4A-1.4	318-U1361A-015H_4A-1.4	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_5A-0.1	318-U1361A-015H_5A-0.1	318-U1361A-015H_5A-0.1	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_5A-0.15	318-U1361A-015H_5A-0.15	318-U1361A-015H_5A-0.15	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_5A-0.2	318-U1361A-015H_5A-0.2	318-U1361A-015H_5A-0.2	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_5A-0.25	318-U1361A-015H_5A-0.25	318-U1361A-015H_5A-0.25	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_5A-0.3	318-U1361A-015H_5A-0.3	318-U1361A-015H_5A-0.3	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_5A-0.35	318-U1361A-015H_5A-0.35	318-U1361A-015H_5A-0.35	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_5A-0.4	318-U1361A-015H_5A-0.4	318-U1361A-015H_5A-0.4	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_5A-0.45	318-U1361A-015H_5A-0.45	318-U1361A-015H_5A-0.45	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_5A-0.5	318-U1361A-015H_5A-0.5	318-U1361A-015H_5A-0.5	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_5A-0.55	318-U1361A-015H_5A-0.55	318-U1361A-015H_5A-0.55	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_5A-0.6	318-U1361A-015H_5A-0.6	318-U1361A-015H_5A-0.6	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_5A-0.65	318-U1361A-015H_5A-0.65	318-U1361A-015H_5A-0.65	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_5A-0.7	318-U1361A-015H_5A-0.7	318-U1361A-015H_5A-0.7	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_5A-0.75	318-U1361A-015H_5A-0.75	318-U1361A-015H_5A-0.75	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_5A-0.8	318-U1361A-015H_5A-0.8	318-U1361A-015H_5A-0.8	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_5A-0.85	318-U1361A-015H_5A-0.85	318-U1361A-015H_5A-0.85	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_5A-0.9	318-U1361A-015H_5A-0.9	318-U1361A-015H_5A-0.9	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_5A-0.95	318-U1361A-015H_5A-0.95	318-U1361A-015H_5A-0.95	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_5A-1	318-U1361A-015H_5A-1	318-U1361A-015H_5A-1	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_5A-1.05	318-U1361A-015H_5A-1.05	318-U1361A-015H_5A-1.05	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_5A-1.1	318-U1361A-015H_5A-1.1	318-U1361A-015H_5A-1.1	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_5A-1.15	318-U1361A-015H_5A-1.15	318-U1361A-015H_5A-1.15	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_5A-1.2	318-U1361A-015H_5A-1.2	318-U1361A-015H_5A-1.2	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_5A-1.25	318-U1361A-015H_5A-1.25	318-U1361A-015H_5A-1.25	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_5A-1.3	318-U1361A-015H_5A-1.3	318-U1361A-015H_5A-1.3	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_5A-1.35	318-U1361A-015H_5A-1.35	318-U1361A-015H_5A-1.35	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_5A-1.4	318-U1361A-015H_5A-1.4	318-U1361A-015H_5A-1.4	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_6A-0.1	318-U1361A-015H_6A-0.1	318-U1361A-015H_6A-0.1	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_6A-0.15	318-U1361A-015H_6A-0.15	318-U1361A-015H_6A-0.15	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_6A-0.2	318-U1361A-015H_6A-0.2	318-U1361A-015H_6A-0.2	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_6A-0.25	318-U1361A-015H_6A-0.25	318-U1361A-015H_6A-0.25	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_6A-0.3	318-U1361A-015H_6A-0.3	318-U1361A-015H_6A-0.3	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_6A-0.35	318-U1361A-015H_6A-0.35	318-U1361A-015H_6A-0.35	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_6A-0.4	318-U1361A-015H_6A-0.4	318-U1361A-015H_6A-0.4	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_6A-0.45	318-U1361A-015H_6A-0.45	318-U1361A-015H_6A-0.45	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_6A-0.5	318-U1361A-015H_6A-0.5	318-U1361A-015H_6A-0.5	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_6A-0.55	318-U1361A-015H_6A-0.55	318-U1361A-015H_6A-0.55	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_6A-0.6	318-U1361A-015H_6A-0.6	318-U1361A-015H_6A-0.6	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_6A-0.65	318-U1361A-015H_6A-0.65	318-U1361A-015H_6A-0.65	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_6A-0.7	318-U1361A-015H_6A-0.7	318-U1361A-015H_6A-0.7	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_6A-0.75	318-U1361A-015H_6A-0.75	318-U1361A-015H_6A-0.75	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_6A-0.8	318-U1361A-015H_6A-0.8	318-U1361A-015H_6A-0.8	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_6A-0.85	318-U1361A-015H_6A-0.85	318-U1361A-015H_6A-0.85	Sedimentary	Not Specified	Sediment Layer		
This study	U1361A	318-U1361A-015H_6A-0.9	318-U1361A-015H_6A-0.9	318-U1361A-015H_6A-0.9	Sedimentary	Not Specified	Sediment Layer		
