nw005a3     0.3421373 0.3332153 0.3246475 0.0010492 -0.0101950 0.0039498  1.213E-4 6.496E-4 1.154E-7 -15.35   300.0   10.00 -3.04E-6 06/18/07 23:15 jeff
nw005a4     0.3453295 0.3446742 0.3099963 -0.0002015 -0.0058146 0.0097669  1.399E-4 6.860E-4 2.188E-7 -15.35   300.0   10.00 -3.04E-6 06/18/07 23:18 jeff
nw006a1     0.3321205 0.3261079 0.3417716 0.0012642 0.0080617 0.0010950  7.162E-5 6.711E-4 3.954E-8 -15.35   300.0   10.00 -3.04E-6 06/18/07 23:20 jeff
nw006a2     0.3339473 0.3212814 0.3447714 0.0026475 0.0099367 0.0037186  9.821E-5 6.356E-4 1.061E-8 -15.35   300.0   10.00 -3.04E-6 06/18/07 23:23 jeff
nw006a3     0.3355269 0.3170030 0.3474701 0.0051783 0.0051248 0.0024495  1.095E-4 6.118E-4 8.755E-8 -15.35   300.0   10.00 -3.04E-6 06/18/07 23:26 jeff
nw006a4     0.3369736 0.3113860 0.3516404 0.0074988 0.0040742 0.0005908  1.083E-4 6.196E-4 4.522E-8 -15.35   300.0   10.00 -3.04E-6 06/18/07 23:28 jeff
nw007a1     0.3190586 0.3356043 0.3453371 -0.0037478 -0.0046518 -0.0003049  1.312E-4 4.237E-4 5.113E-8 -15.35   300.0   10.00 -3.04E-6 06/18/07 23:31 jeff
nw007a2     0.3167813 0.3371695 0.3460492 -0.0035486 -0.0047962 -0.0021447  1.414E-4 4.279E-4 9.623E-9 -15.35   300.0   10.00 -3.04E-6 06/18/07 23:33 jeff
nw007a3     0.3214986 0.3365753 0.3419260 -0.0070676 0.0018625 0.0009919  1.290E-4 4.115E-4 1.042E-8 -15.35   300.0   10.00 -3.04E-6 06/18/07 23:36 jeff
nw007a4     0.3260727 0.3343082 0.3396190 -0.0084492 0.0070521 0.0032581  1.177E-4 4.191E-4 1.288E-7 -15.35   300.0   10.00 -3.04E-6 06/18/07 23:38 jeff
nw007a5     0.3263683 0.3330919 0.3405398 0.0008134 -0.0014899 0.0032006  1.099E-4 3.984E-4 8.731E-8 -15.35   300.0   10.00 -3.04E-6 06/18/07 23:41 jeff
nw008a1     0.3332055 0.3309458 0.3358487 -0.0018550 -0.0052874 0.0019601  1.239E-4 2.323E-4 1.670E-8 -15.35   300.0   10.00 -3.04E-6 06/18/07 23:43 jeff
nw008a2     0.3309030 0.3350034 0.3340936 -0.0009826 -0.0003218 0.0031314  1.632E-4 1.875E-4 2.562E-9 -15.35   300.0   10.00 -3.04E-6 06/18/07 23:45 jeff
nw008a3     0.3284391 0.3341434 0.3374175 -0.0011788 -0.0023473 0.0030486  1.579E-4 1.937E-4 5.799E-8 -15.35   300.0   10.00 -3.04E-6 06/18/07 23:48 jeff
nw008a4     0.3302318 0.3363582 0.3334101 -0.0011494 -0.0037232 0.0026357  1.647E-4 1.735E-4 3.191E-8 -15.35   300.0   10.00 -3.04E-6 06/18/07 23:51 jeff
nw009a1     0.3368770 0.3337962 0.3293268 0.0009259 -0.0010685 0.0027372  1.552E-4 1.936E-4 2.388E-8 -15.35   300.0   10.00 -3.04E-6 06/18/07 23:53 jeff
nw009a2     0.3372052 0.3323713 0.3304236 0.0018217 -0.0006282 0.0027899  1.765E-4 1.905E-4 2.284E-8 -15.35   300.0   10.00 -3.04E-6 06/18/07 23:56 jeff
nw009a3     0.3333888 0.3355853 0.3310259 0.0055711 -0.0009496 -0.0005577  1.336E-4 2.254E-4 5.385E-8 -15.35   300.0   10.00 -3.04E-6 06/19/07 00:00 jeff
nw009a4     0.3373644 0.3334433 0.3291923 0.0006771 0.0020084 0.0028346  1.440E-4 2.015E-4 5.402E-8 -15.35   300.0   10.00 -3.04E-6 06/19/07 01:03 jeff
nw010a1     0.3238449 0.3489324 0.3272227 -0.0069753 -0.0030508 -0.0093208  1.313E-4 7.415E-4 6.105E-8 -15.35   300.0   10.00 -3.04E-6 06/19/07 01:07 jeff
nw010a2     0.3238701 0.3472182 0.3289116 -0.0080748 -0.0028293 -0.0067061  1.195E-4 6.664E-4 8.994E-8 -15.35   300.0   10.00 -3.04E-6 06/19/07 01:09 jeff
nw010a3     0.3236442 0.3464363 0.3299194 -0.0066515 -0.0024106 -0.0055517  1.149E-4 6.860E-4 1.496E-8 -15.35   300.0   10.00 -3.04E-6 06/19/07 01:12 jeff
nw010a4     0.3231528 0.3327232 0.3441240 -0.0051967 0.0022950 0.0022093  9.852E-5 6.679E-4 9.113E-9 -15.35   300.0   10.00 -3.04E-6 06/19/07 01:14 jeff
nw010a4     0.3231625 0.3327103 0.3441272 -0.0051919 0.0023018 0.0022251  1.012E-4 6.671E-4 1.952E-8 -15.35   300.0   10.00 -3.04E-6 06/19/07 01:16 jeff
nw011a1     0.3529304 0.3230007 0.3240689 -0.0048160 0.0037792 0.0011905  1.275E-2 2.200E-6 2.380E-8 -15.35   300.0   10.00 -3.04E-6 06/19/07 01:19 jeff
nw011a1     0.3442186 0.3215143 0.3342671 -0.0029373 0.0023914 -0.0014012  1.418E-2 2.181E-6 7.807E-9 -15.35   300.0   10.00 -3.04E-6 06/19/07 01:21 jeff
nw011a2     0.3335693 0.3411829 0.3252478 0.0021308 0.0079521 0.0250761  6.624E-4 3.695E-5 3.443E-8 -15.35   300.0   10.00 -3.04E-6 06/19/07 01:24 jeff
nw011a3     0.3345761 0.3421423 0.3232816 -0.0006746 0.0099387 0.0199584  2.694E-4 1.063E-4 1.334E-8 -15.35   300.0   10.00 -3.04E-6 06/19/07 01:27 jeff
nw011a4     0.3133696 0.3472123 0.3394181 -0.0017928 0.0016312 0.0034599  6.010E-4 5.412E-5 7.091E-9 -15.35   300.0   10.00 -3.04E-6 06/19/07 01:29 jeff
nw012a1     0.3209460 0.3468875 0.3321666 0.0037411 -0.0001319 0.0018059  9.618E-5 5.211E-4 5.356E-8 -15.35   300.0   10.00 -3.04E-6 06/19/07 01:32 jeff
nw012a2     0.3354203 0.3269043 0.3376754 -0.0016176 0.0001380 -0.0028449  7.043E-5 4.999E-4 4.814E-9 -15.35   300.0   10.00 -3.04E-6 06/19/07 01:35 jeff
nw012a3     0.3291906 0.3327892 0.3380202 0.0032511 0.0022806 -0.0049950  6.789E-5 5.616E-4 2.140E-8 -15.35   300.0   10.00 -3.04E-6 06/19/07 01:39 jeff
nw012a4     0.3295026 0.3421584 0.3283390 0.0072601 0.0033446 -0.0023297  8.302E-5 4.931E-4 4.000E-8 -15.35   300.0   10.00 -3.04E-6 06/19/07 01:41 jeff
nw012a5     0.3448154 0.3362026 0.3189821 -0.0020874 0.0002182 0.0040094  1.088E-4 4.084E-4 4.924E-8 -15.35   300.0   10.00 -3.04E-6 06/19/07 01:44 jeff
nw013a1     0.3404957 0.3305629 0.3289414 -0.0003608 -0.0035146 -0.0053614  4.392E-4 7.010E-5 8.900E-9 -15.35   300.0   10.00 -3.04E-6 06/19/07 01:47 jeff
nw013a2     0.3362691 0.3280830 0.3356479 0.0098361 -0.0124335 0.0049557  2.455E-4 1.331E-4 5.884E-8 -15.35   300.0   10.00 -3.04E-6 06/19/07 01:50 jeff
nw013a3     0.3311304 0.3351581 0.3337115 -0.0027813 0.0008746 0.0067914  5.466E-4 4.634E-5 1.674E-8 -15.35   300.0   10.00 -3.04E-6 06/19/07 01:53 jeff
nw013a4     0.3302588 0.3379533 0.3317879 -0.0035283 -0.0032171 0.0080938  6.661E-4 4.252E-5 2.825E-8 -15.35   300.0   10.00 -3.04E-6 06/19/07 01:56 jeff
nw013a5     0.3315131 0.3286564 0.3398305 -0.0042247 -0.0089501 0.0061206  2.633E-4 1.463E-4 7.599E-8 -15.35   300.0   10.00 -3.04E-6 06/19/07 01:59 jeff
nw014a1     0.3316888 0.3342683 0.3340429 0.0035058 0.0028880 0.0073138  1.321E-4 2.099E-4 6.916E-8 -15.35   300.0   10.00 -3.04E-6 06/19/07 02:01 jeff
nw014a2     0.3295109 0.3348117 0.3356774 0.0007730 0.0014080 0.0064455  1.112E-4 2.305E-4 6.374E-9 -15.35   300.0   10.00 -3.04E-6 06/19/07 02:03 jeff
nw014a3     0.3289659 0.3353167 0.3357174 0.0019847 0.0037184 0.0053906  1.430E-4 2.180E-4 4.401E-8 -15.35   300.0   10.00 -3.04E-6 06/19/07 02:06 jeff
nw014a4     0.3324502 0.3358301 0.3317198 0.0020658 0.0055042 0.0050009  1.330E-4 1.985E-4 2.753E-8 -15.35   300.0   10.00 -3.04E-6 06/19/07 02:09 jeff
nw014a5     0.3321168 0.3341610 0.3337222 0.0012308 0.0033937 0.0052923  9.615E-5 2.589E-4 2.694E-8 -15.35   300.0   10.00 -3.04E-6 06/19/07 02:15 jeff
nw015a1     0.3230434 0.3386148 0.3383418 -0.0030264 0.0021147 0.0042335  2.555E-4 1.202E-4 5.022E-8 -15.35   300.0   10.00 -3.04E-6 06/19/07 02:18 jeff
nw015a2     0.3379409 0.3262647 0.3357944 0.0009850 -0.0035028 0.0002812  7.644E-4 3.878E-5 2.028E-8 -15.35   300.0   10.00 -3.04E-6 06/19/07 02:20 jeff
nw015a2     0.3380074 0.3260897 0.3359029 0.0013117 -0.0035677 0.0002163  7.549E-4 3.875E-5 9.630E-10 -15.35   300.0   10.00 -3.04E-6 06/19/07 02:23 jeff
nw015a3     0.3366156 0.3343035 0.3290809 0.0014741 -0.0021744 -0.0061736  5.521E-4 5.193E-5 4.442E-8 -15.35   300.0   10.00 -3.04E-6 06/19/07 02:26 jeff
nw015a4     0.3359863 0.3283600 0.3356538 0.0094366 0.0001425 -0.0007938  1.563E-4 1.802E-4 1.225E-8 -15.35   300.0   10.00 -3.04E-6 06/19/07 02:28 jeff
nw015a5     0.3390916 0.3230631 0.3378453 0.0062525 0.0056066 -0.0024392  1.857E-4 1.750E-4 1.902E-9 -15.35   300.0   10.00 -3.04E-6 06/19/07 02:31 jeff
nw016a1     0.3340222 0.3329198 0.3330580 0.0015088 0.0011789 0.0001421  4.157E-4 6.504E-5 4.102E-8 -15.35   300.0   10.00 -3.04E-6 06/19/07 02:33 jeff
nw016a1     0.3341597 0.3328373 0.3330030 0.0014963 0.0010763 0.0002210  4.631E-4 6.497E-5 6.293E-9 -15.35   300.0   10.00 -3.04E-6 06/19/07 02:35 jeff
nw016a2     0.3319668 0.3336140 0.3344191 -0.0010735 0.0011090 0.0002385  3.794E-4 7.154E-5 2.917E-8 -15.35   300.0   10.00 -3.04E-6 06/19/07 02:37 jeff
nw016a2     0.3319009 0.3335622 0.3345369 -0.0010241 0.0010801 0.0002571  3.679E-4 7.153E-5 2.438E-9 -15.35   300.0   10.00 -3.04E-6 06/19/07 02:40 jeff
nw016a3     0.3292666 0.3358857 0.3348477 -0.0003188 0.0019225 0.0027743  3.793E-4 7.614E-5 5.266E-8 -15.35   300.0   10.00 -3.04E-6 06/19/07 02:42 jeff
nw016a3     0.3292584 0.3359133 0.3348282 -0.0003776 0.0020695 0.0029021  3.736E-4 7.614E-5 6.572E-9 -15.35   300.0   10.00 -3.04E-6 06/19/07 02:44 jeff
nw016a4     0.3343043 0.3335066 0.3321891 -0.0001867 0.0015105 0.0004784  5.165E-4 5.444E-5 1.274E-8 -15.35   300.0   10.00 -3.04E-6 06/19/07 02:47 jeff
nw016a4     0.3343482 0.3336004 0.3320515 -0.0002308 0.0016892 0.0004484  5.135E-4 5.433E-5 3.653E-8 -15.35   300.0   10.00 -3.04E-6 06/19/07 02:50 jeff
nw016a5     0.3331666 0.3351154 0.3317181 0.0002942 0.0016711 0.0001508  2.755E-4 9.884E-5 1.090E-8 -15.35   300.0   10.00 -3.04E-6 06/19/07 02:52 jeff
nw017a1     0.3340653 0.3343036 0.3316311 0.0007681 -0.0009839 0.0024070  1.087E-4 3.193E-4 8.615E-8 -15.35   300.0   10.00 -3.04E-6 06/19/07 20:48 jeff
nw017a2     0.3339392 0.3337744 0.3322865 0.0001006 0.0003338 0.0027738  1.158E-4 2.639E-4 4.493E-8 -15.35   300.0   10.00 -3.04E-6 06/19/07 20:51 jeff
nw017a3     0.3333178 0.3340540 0.3326282 0.0004521 -0.0004269 0.0019865  7.156E-5 4.048E-4 3.379E-8 -15.35   300.0   10.00 -3.04E-6 06/19/07 20:54 jeff
nw017a4     0.3338703 0.3342968 0.3318329 0.0007342 -0.0002271 0.0024807  9.484E-5 3.242E-4 6.817E-8 -15.35   300.0   10.00 -3.04E-6 06/19/07 20:57 jeff
nw017a5     0.3339371 0.3333133 0.3327496 0.0010613 -0.0014970 0.0031872  1.116E-4 2.907E-4 5.525E-8 -15.35   300.0   10.00 -3.04E-6 06/19/07 21:00 jeff
nw018a1     0.3304850 0.3306291 0.3388860 0.0067259 -0.0082681 0.0002085  1.164E-4 7.095E-4 2.384E-7 -15.35   300.0   10.00 -3.04E-6 06/19/07 21:02 jeff
nw018a2     0.3276548 0.3318695 0.3404757 -0.0056635 -0.0043062 0.0053490  8.061E-5 7.001E-4 1.407E-7 -15.35   300.0   10.00 -3.04E-6 06/19/07 21:05 jeff
nw018a3     0.3305191 0.3285372 0.3409436 -0.0075887 -0.0070615 0.0020198  8.635E-5 7.507E-4 8.591E-8 -15.35   300.0   10.00 -3.04E-6 06/19/07 21:08 jeff
nw018a4     0.3214001 0.3389064 0.3396935 -0.0037769 -0.0082659 0.0025961  1.234E-4 6.679E-4 1.040E-7 -15.35   300.0   10.00 -3.04E-6 06/19/07 21:11 jeff
nw019a1     0.3251932 0.3353652 0.3394417 -0.0013685 -0.0037780 -0.0011495  3.581E-4 9.373E-5 3.892E-8 -15.35   300.0   10.00 -8.13E-6 06/20/07 18:03 jeff
nw019a2     0.3354442 0.3341048 0.3304511 -0.0050090 -0.0047206 -0.0021660  5.811E-5 6.458E-4 5.673E-8 -15.35   300.0   10.00 -8.13E-6 06/20/07 18:06 jeff
nw019a3     0.3367840 0.3384894 0.3247266 -0.0013473 -0.0021489 0.0081336  6.541E-5 6.768E-4 1.471E-7 -15.35   300.0   10.00 -8.13E-6 06/20/07 18:14 jeff
nw019a4     0.3367906 0.3384818 0.3247276 -0.0012954 -0.0022444 0.0081272  8.502E-5 6.776E-4 2.098E-7 -15.35   300.0   10.00 -8.13E-6 06/20/07 18:18 jeff
nw020a1     0.3286643 0.3381990 0.3331367 -0.0052072 -0.0010268 0.0062636  1.120E-4 2.615E-4 2.189E-8 -15.35   300.0   10.00 -8.13E-6 06/20/07 18:23 jeff
nw020a2     0.3315751 0.3350092 0.3334157 -0.0036253 -0.0026566 0.0020006  1.337E-4 2.540E-4 2.787E-8 -15.35   300.0   10.00 -8.13E-6 06/20/07 18:26 jeff
nw020a3     0.3316811 0.3345832 0.3337357 -0.0031797 -0.0000578 0.0044871  9.839E-5 2.826E-4 4.743E-8 -15.35   300.0   10.00 -8.13E-6 06/20/07 18:48 jeff
nw021a1     0.3357400 0.3380343 0.3262257 -0.0010089 0.0014497 0.0059696  5.969E-5 4.685E-4 6.070E-8 -15.35   300.0   10.00 -8.13E-6 06/20/07 18:51 jeff
nw021a3     0.3329243 0.3362876 0.3307881 -0.0034127 -0.0007302 0.0017910  1.813E-4 1.367E-4 1.764E-8 -15.35   300.0   10.00 -8.13E-6 06/20/07 18:58 jeff
nw021a4     0.3323713 0.3347007 0.3329279 -0.0018244 0.0003321 0.0026240  2.114E-4 1.422E-4 3.068E-8 -15.35   300.0   10.00 -8.13E-6 06/20/07 19:01 jeff
nw021a5     0.3351279 0.3330742 0.3317979 -0.0016213 -0.0009134 0.0030760  2.253E-4 1.345E-4 5.494E-8 -15.35   300.0   10.00 -8.13E-6 06/20/07 19:05 jeff
nw022a1     0.3343841 0.3245001 0.3411158 -0.0006807 0.0036396 0.0028377  7.255E-5 4.373E-4 1.682E-8 -15.35   300.0   10.00 -8.13E-6 06/20/07 19:08 jeff
nw022a2     0.3319050 0.3296838 0.3384113 -0.0021121 -0.0026846 0.0019263  8.547E-5 4.290E-4 7.270E-8 -15.35   300.0   10.00 -8.13E-6 06/20/07 19:11 jeff
nw022a3     0.3258422 0.3317800 0.3423778 -0.0008317 0.0014492 0.0027470  8.913E-5 4.470E-4 6.484E-8 -15.35   300.0   10.00  4.29E-4 06/20/07 19:15 jeff
nw022a3     -0.0146317 0.2608450 0.7537867 -0.0387450 0.0660060 0.1263419  3.758E-3 9.617E-6 5.575E-8 -15.35   300.0   10.00  4.29E-4 06/20/07 19:18 jeff
nw022a3     0.3256367 0.3317512 0.3426121 -0.0006323 0.0012189 0.0026826  8.627E-5 4.460E-4 3.494E-8 -15.35   300.0   10.00 -8.13E-6 06/20/07 19:21 jeff
nw023a1     0.3456151 0.3218984 0.3324865 -0.0017885 -0.0036881 0.0066180  1.281E-4 4.320E-4 1.274E-7 -15.35   300.0   10.00 -8.38E-6 06/20/07 19:40 jeff
nw023a2     0.3343635 0.3406450 0.3249916 -0.0035272 -0.0044682 0.0086680  1.054E-4 4.263E-4 1.451E-7 -15.35   300.0   10.00 -8.38E-6 06/20/07 19:46 jeff
nw021a4     0.3319608 0.3347566 0.3332827 -0.0014367 0.0003392 0.0027181  2.104E-4 1.417E-4 5.916E-8 -15.35   300.0   10.00 -8.38E-6 06/20/07 19:51 jeff
nw023a3     0.3370137 0.3345242 0.3284621 -0.0019482 -0.0038872 0.0081790  9.779E-5 4.217E-4 1.455E-7 -15.35   300.0   10.00 -8.38E-6 06/20/07 19:55 jeff
nw023a4     0.3379842 0.3373649 0.3246509 -0.0027296 0.0008376 0.0126356  9.528E-5 4.684E-4 1.568E-7 -15.35   300.0   10.00 -8.38E-6 06/20/07 20:00 jeff
nw024a1     0.3326507 0.3328982 0.3344510 0.0008006 -0.0022451 0.0090464  1.309E-4 2.670E-4 1.347E-7 -15.35   300.0   10.00 -8.38E-6 06/20/07 20:07 jeff
nw024a2     0.3328639 0.3352398 0.3318962 0.0003286 -0.0023217 0.0092759  1.247E-4 2.476E-4 8.724E-8 -15.35   300.0   10.00 -8.38E-6 06/20/07 20:10 jeff
nw024a3     0.3314241 0.3339737 0.3346021 0.0023324 0.0001685 0.0086099  1.059E-4 2.804E-4 1.123E-7 -15.35   300.0   10.00 -8.38E-6 06/20/07 20:14 jeff
nw024a4     0.3310648 0.3340354 0.3348998 0.0041572 -0.0010072 0.0118047  1.365E-4 2.652E-4 1.297E-7 -15.35   300.0   10.00 -8.38E-6 06/20/07 20:17 jeff
nw024a5     0.3321899 0.3315873 0.3362228 0.0002390 -0.0019215 0.0065853  1.123E-4 2.969E-4 1.015E-7 -15.35   300.0   10.00 -8.38E-6 06/20/07 20:21 jeff
nw025a1     0.3374383 0.3464076 0.3161541 0.0040351 -0.0074566 0.0035510  1.260E-4 6.953E-4 1.715E-7 -15.35   300.0   10.00 -8.38E-6 06/20/07 20:25 jeff
nw025a2     0.3362076 0.3465191 0.3172733 0.0009260 0.0051213 -0.0025813  5.762E-5 7.671E-4 6.141E-8 -15.35   300.0   10.00 -8.38E-6 06/20/07 20:29 jeff
nw025a3     0.3366152 0.3488009 0.3145840 0.0046621 -0.0001275 -0.0074354  9.053E-5 6.783E-4 4.870E-9 -15.35   300.0   10.00 -8.38E-6 06/20/07 20:32 jeff
nw026a1     0.3316905 0.3297094 0.3386001 -0.0086517 0.0128442 0.0035442  1.537E-4 4.336E-4 7.260E-8 -15.35   300.0   10.00 -8.38E-6 06/20/07 20:37 jeff
nw026a3     0.3316909 0.3269445 0.3413646 -0.0056845 -0.0079270 -0.0008293  1.173E-4 3.856E-4 9.002E-8 -15.35   300.0   10.00 -8.38E-6 06/20/07 20:41 jeff
nw027a1     0.3253663 0.3341637 0.3404699 -0.0052948 0.0048449 -0.0008280  9.021E-5 6.886E-4 9.374E-8 -15.35   300.0   10.00 -8.38E-6 06/20/07 20:45 jeff
nw027a2     0.3315322 0.3398322 0.3286356 -0.0007615 0.0029271 -0.0002553  4.824E-5 6.805E-4 2.770E-9 -15.35   300.0   10.00 -8.38E-6 06/20/07 20:49 jeff
nw027a3     0.3320108 0.3409815 0.3270078 -0.0001375 0.0010737 -0.0016989  4.616E-5 6.562E-4 6.527E-9 -15.35   300.0   10.00 -8.38E-6 06/20/07 20:51 jeff
nw027a4     0.3291957 0.3330039 0.3378005 -0.0036942 -0.0021644 -0.0022818  7.042E-5 6.777E-4 5.249E-8 -15.35   300.0   10.00 -8.38E-6 06/20/07 20:54 jeff
nw028a1     0.3431219 0.3399937 0.3168844 0.0029746 -0.0048817 -0.0090412  1.142E-4 6.594E-4 1.784E-9 -15.35   300.0   10.00 -8.38E-6 06/20/07 21:35 jeff
nw028a2     0.3328019 0.3399607 0.3272373 -0.0040718 0.0008704 0.0070860  5.867E-5 6.367E-4 1.053E-7 -15.35   300.0   10.00 -8.38E-6 06/20/07 21:38 jeff
nw028a3     0.3377989 0.3374450 0.3247561 -0.0031264 -0.0042477 0.0098886  1.235E-4 5.953E-4 4.351E-7 -15.35   300.0   10.00 -8.38E-6 06/20/07 21:41 jeff
nw028a4     0.3405016 0.3316946 0.3278038 0.0045148 0.0006207 0.0025640  7.874E-5 5.676E-4 7.283E-8 -15.35   300.0   10.00 -8.38E-6 06/20/07 21:44 jeff
nw028a5     0.3403566 0.3348148 0.3248286 0.0078525 0.0012833 0.0009667  9.428E-5 6.077E-4 1.836E-7 -15.35   300.0   10.00 -8.38E-6 06/20/07 21:47 jeff
nw029a1     0.3199722 0.3393396 0.3406882 0.0092152 0.0001907 0.0144522  9.082E-5 8.810E-4 3.240E-7 -15.35   300.0   10.00 -8.38E-6 06/20/07 21:52 jeff
nw029a2     0.3229300 0.3352684 0.3418016 0.0076500 0.0005850 0.0122354  7.737E-5 1.007E-3 2.581E-7 -15.35   300.0   10.00 -8.38E-6 06/20/07 21:56 jeff
nw029a3     0.3314760 0.3370090 0.3315150 0.0080707 0.0082798 0.0020010  4.951E-5 9.974E-4 6.116E-8 -15.35   300.0   10.00 -8.38E-6 06/20/07 22:00 jeff
nw029a4     0.3333762 0.3335656 0.3330582 0.0087271 0.0159528 -0.0060574  1.177E-4 8.013E-4 2.355E-7 -15.35   300.0   10.00 -8.38E-6 06/20/07 22:03 jeff
nw030a1     0.3266830 0.3322051 0.3411119 -0.0033148 -0.0044332 0.0011976  8.192E-5 6.082E-4 4.523E-8 -15.35   300.0   10.00 -8.38E-6 06/20/07 22:06 jeff
nw030a2     0.3275143 0.3427947 0.3296910 0.0010715 -0.0000290 0.0051966  5.600E-5 5.692E-4 9.442E-8 -15.35   300.0   10.00 -8.38E-6 06/20/07 22:08 jeff
nw030a3     0.3260049 0.3341329 0.3398621 -0.0056659 -0.0085753 -0.0042625  1.025E-4 6.113E-4 3.617E-8 -15.35   300.0   10.00 -8.38E-6 06/20/07 22:12 jeff
nw030a4     0.3255167 0.3331752 0.3413081 -0.0066677 -0.0097655 -0.0067493  1.175E-4 5.903E-4 1.827E-7 -15.35   300.0   10.00 -8.38E-6 06/20/07 22:14 jeff
nw030a5     0.3344562 0.3303700 0.3351739 -0.0083776 0.0169842 0.0036378  1.419E-4 1.023E-3 2.683E-7 -15.35   300.0   10.00 -8.38E-6 06/20/07 22:16 jeff
nw031a1     0.3249857 0.3395305 0.3354838 -0.0039448 -0.0025938 0.0038259  8.664E-5 4.682E-4 9.654E-8 -15.35   300.0   10.00 -8.38E-6 06/20/07 22:40 jeff
nw031a2     0.3305814 0.3387823 0.3306363 -0.0011031 0.0010762 0.0030352  6.815E-5 4.513E-4 5.972E-8 -15.35   300.0   10.00 -8.38E-6 06/20/07 22:45 jeff
nw031a3     0.3334651 0.3377457 0.3287893 -0.0013149 -0.0029115 -0.0040087  6.768E-5 4.947E-4 3.437E-8 -15.35   300.0   10.00 -8.38E-6 06/20/07 22:49 jeff
nw031a4     0.3278938 0.3425240 0.3295822 -0.0030985 -0.0097171 -0.0062297  1.601E-4 3.880E-4 1.554E-8 -15.35   300.0   10.00 -8.38E-6 06/20/07 22:52 jeff
nw032a1     0.3301904 0.3377881 0.3320215 -0.0052430 0.0041871 0.0047268  7.490E-5 4.605E-4 2.480E-8 -15.35   300.0   10.00 -8.38E-6 06/20/07 22:57 jeff
nw032a2     0.3290978 0.3349760 0.3359262 -0.0078830 0.0002796 0.0061306  8.696E-5 4.491E-4 3.296E-8 -15.35   300.0   10.00 -8.38E-6 06/20/07 23:01 jeff
