tab 	er_samples
er_citation_names	er_expedition_name	er_location_name	er_sample_alternatives	er_sample_name	er_site_name	magic_method_codes	sample_azimuth	sample_bed_dip	sample_bed_dip_direction	sample_class	sample_composite_depth	sample_core_depth	sample_date	sample_dip	sample_lat	sample_lithology	sample_lon	sample_type
This study	318	U1356A		318-U1356A-015R_5A-0.45	318-U1356A-015R_5A-0.45	FS-C-DRILL-IODP:SO-V	0			Sedimentary		140.25		0	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A		318-U1356A-015R_5A-0.5	318-U1356A-015R_5A-0.5	FS-C-DRILL-IODP:SO-V	0			Sedimentary		140.3		0	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A		318-U1356A-015R-1-W-144	318-U1356A-015R-1-W-144	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary		135.24	2010:06:28:14:24:00.00	0	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A		318-U1356A-015R-1-W-37	318-U1356A-015R-1-W-37	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary		134.17	2010:06:28:14:24:00.00	0	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A		318-U1356A-015R-2-W-59	318-U1356A-015R-2-W-59	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary		135.89	2010:06:28:14:24:00.00	0	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A		318-U1356A-015R-2-W-80	318-U1356A-015R-2-W-80	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary		136.1	2010:01:23:19:50:00.00	0	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A		318-U1356A-015R-5-W-38	318-U1356A-015R-5-W-38	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary		140.18	2010:01:23:18:54:00.00	0	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A		318-U1356A-015R-5-W-42	318-U1356A-015R-5-W-42	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary		140.22	2010:06:28:14:24:00.00	0	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A		318-U1356A-015R-6-W-39	318-U1356A-015R-6-W-39	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary		141.69	2010:06:28:14:24:00.00	0	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A		318-U1356A-015R-6-W-56	318-U1356A-015R-6-W-56	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary		141.36	2010:01:23:18:54:00.00	0	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A		318-U1356A-017R_1A-0.3	318-U1356A-017R_1A-0.3	FS-C-DRILL-IODP:SO-V	0			Sedimentary		153.3		0	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A		318-U1356A-017R_1A-0.35	318-U1356A-017R_1A-0.35	FS-C-DRILL-IODP:SO-V	0			Sedimentary		153.35		0	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A		318-U1356A-017R_1A-0.6	318-U1356A-017R_1A-0.6	FS-C-DRILL-IODP:SO-V	0			Sedimentary		153.6		0	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A		318-U1356A-017R_1A-0.65	318-U1356A-017R_1A-0.65	FS-C-DRILL-IODP:SO-V	0			Sedimentary		153.65		0	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A		318-U1356A-017R_1A-0.7	318-U1356A-017R_1A-0.7	FS-C-DRILL-IODP:SO-V	0			Sedimentary		153.7		0	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A		318-U1356A-017R_1A-0.75	318-U1356A-017R_1A-0.75	FS-C-DRILL-IODP:SO-V	0			Sedimentary		153.75		0	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A		318-U1356A-017R_1A-0.8	318-U1356A-017R_1A-0.8	FS-C-DRILL-IODP:SO-V	0			Sedimentary		153.8		0	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A		318-U1356A-017R_1A-1	318-U1356A-017R_1A-1	FS-C-DRILL-IODP:SO-V	0			Sedimentary		154		0	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A		318-U1356A-017R_1A-1.05	318-U1356A-017R_1A-1.05	FS-C-DRILL-IODP:SO-V	0			Sedimentary		154.05		0	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A		318-U1356A-017R_1A-1.1	318-U1356A-017R_1A-1.1	FS-C-DRILL-IODP:SO-V	0			Sedimentary		154.1		0	-63.3102	Not Specified	135.5994	Sediment Layer
