,fit_field,fitted IRM comoponent 1,fitted IRM comoponent 2,fitted IRM comoponent 3,measured_field_log,measured_gradient_norm
0,0.3240314799623181,1.75355332332236e-06,0.03069919594070147,2.7753866783445177e-07,,
1,0.3541449643790762,3.2425364057143208e-06,0.036167225656960095,4.026834827305099e-07,0.3240314799623181,0.08807692922182234
2,0.3842584487958343,5.907757770635961e-06,0.04234634179142309,5.809893807596768e-07,0.5192755243430952,0.09775858657487015
3,0.4143719332125924,1.060553140994546e-05,0.04927528091339596,8.335595558829763e-07,0.6629980433805381,0.12642890413097002
4,0.4444854176293505,1.8759191815180436e-05,0.056984248697742684,1.1892389817966985e-06,0.7787513924170658,0.18502048094896922
5,0.47459890204610866,3.2693976710794206e-05,0.06549272371612938,1.6871966324943534e-06,0.8774643578702733,0.24646809629794422
6,0.5047123864628668,5.614270182311441e-05,0.07480726645821764,2.3802705599270872e-06,0.9639271568750323,0.2890729313504156
7,0.5348258708796249,9.499282513637885e-05,0.08491942135285138,3.3392659729070856e-06,1.0423975057873602,0.3656474941715634
8,0.564939355296383,0.00015836537529748397,0.09580380863049391,4.658432002712932e-06,1.1137218056218583,0.45849980889363584
9,0.595052839713141,0.00026013668392227255,0.10741650819034779,6.46238117850564e-06,1.1796681044672899,0.5397873619087539
10,0.6251663241298991,0.0004210318016163758,0.11969383835062361,8.91475563232112e-06,1.2417710404330842,0.6391457115363115
11,0.6552798085466572,0.0006714290636275651,0.13255162779040114,1.2228983997214795e-05,1.3005209214299431,0.7188530422781357
12,0.6853932929634153,0.0010550117761293643,0.14588506871219423,1.6681510458819933e-05,1.3562848261023603,0.7909972311084301
13,0.7155067773801734,0.0016333769157116486,0.15956922315872904,2.2627909296337013e-05,1.409716598067764,0.8701171094885852
14,0.7456202617969315,0.0024916523955294304,0.17346023276280653,3.052232047673389e-05,1.46128207594787,0.9505446224143808
15,0.7757337462136896,0.003745074240482244,0.18739725564123252,4.0940649530369436e-05,1.5121930027563748,0.9983771321263949
16,0.8058472306304477,0.005546325364804763,0.20120512369402305,5.460796225519958e-05,1.560146796443769,1.0
17,0.8359607150472059,0.008093235725531965,0.2146976806223059,7.243046521831549e-05,1.6076108051192162,0.9971923955643661
18,0.866074199463964,0.011636194502445098,0.2276817272054825,9.553238941846666e-05,1.6532942499557848,0.9724382837050797
19,0.8961876838807221,0.016484344770431942,0.23996146765075124,0.0001252979794398675,1.698407663363309,0.9346053684297209
20,0.9263011682974802,0.023009349541213985,0.25134332109943747,0.0001634186267242298,1.7424544964571218,0.8622467226180232
21,0.9564146527142383,0.03164527901694838,0.26164093755109935,0.0002119449666990277,1.785942327689403,0.7729853026301412
22,0.9865281371309964,0.04288302882590248,0.27068023927140655,0.00027334348033421815,1.8286548061102246,0.6898472746757651
23,1.0166416215477545,0.057257701469689476,0.27830429859245753,0.00035055679840524786,1.8707112559194847,0.610612486680931
24,1.0467551059645126,0.07532762988945385,0.28437786187411634,0.0004470665016069483,1.912185376502146,0.5181686234073961
25,1.0768685903812707,0.09764424039897979,0.2887913377330114,0.0005669567460635038,1.9532342109613154,0.41920502210320165
26,1.1069820747980288,0.12471276117303733,0.291464085349741,0.0007149765310847027,1.9937254580651174,0.32991349210933407
27,1.1370955592147869,0.15694485869282468,0.29234686503528534,0.0008965978794022126,2.0342766278548905,0.25898906576639935
28,1.167209043631545,0.19460555237636026,0.2914233470177841,0.001118066641157733,2.0744836465212715,0.21607923478799695
29,1.197322528048303,0.23775808610691196,0.2887106138580801,0.0013864420898677763,2.113821732824382,0.17231526282348283
30,1.2274360124650612,0.28621164533168864,0.28425863489761893,0.00170962098626015,2.153070898192167,0.1385613316242318
31,1.2575494968818193,0.3394776910040151,0.27814873532859685,0.002096341384936631,2.191914685032378,0.10679220286032755
32,1.2876629812985774,0.3967410278340486,0.2704911254167028,0.002556161194522118,2.230583276415879,0.08266118377795786
33,1.3177764657153355,0.4568513617771404,0.2614215947482453,0.003099406422201546,2.269241074851564,0.08175173869922411
34,1.3478899501320936,0.5183399334640263,0.2510975100038319,0.003737084186217472,2.3073058052240425,0.0730935757537026
35,1.3780034345488517,0.5794638514597883,0.23969328094733539,0.004480756009650328,2.345497236934228,0.06384550248683975
36,1.4081169189656098,0.6382781298162536,0.22739547681675915,0.005342367653260627,2.3834200139979,0.08841895431021621
37,1.4382304033823679,0.6927324217100248,0.214397783426602,0.006334032830856976,2.421332901784958,0.0721902755741484
38,1.468343887799126,0.7407863986384801,0.20089598994038715,0.007467769588797338,2.4588732861006646,0.05188752868131733
39,1.498457372215884,0.7805350691368649,0.18708318392050632,0.008755189913848115,2.4971808852855135,0.07476498833083656
40,1.5285708566326421,0.8103334682261026,0.17314531490086715,0.01020714523017778,2.5344631013017604,0.0647979618598405
41,1.5586843410494002,0.8289094054250988,0.1592572617735881,0.011833332801312926,2.5715724675503067,0.0759325191751581
42,1.5887978254661583,0.8354535211116648,0.14557950946311699,0.013641870585113446,2.6089524169083735,0.07668219687519513
43,1.6189113098829164,0.8296777723012635,0.1322555075885924,0.015638850692733516,2.645901399248353,0.05235454101904534
44,1.6490247942996745,0.8118364599162984,0.11940975004093408,0.017827884147108907,2.6829843223083363,0.045140429380975865
45,1.6791382787164326,0.782707659026199,0.10714658149226867,0.020209651975943127,2.7199281144950995,0.03203335942867157
46,1.7092517631331907,0.7435369412191379,0.0955497064791518,0.022781479650654173,2.7567329200246666,0.02939719768017674
47,1.7393652475499488,0.6959490600467767,0.08468235023417583,0.02553695333614564,2.7936672705908503,0.01576781129752037
48,1.769478731966707,0.641836321121144,0.07458799890583102,0.028465597194236372,2.830301695765619,0.009045291593900145
49,1.799592216383465,0.5832343073486586,0.06529163084085887,0.03155263095262517,2.866972215920721,0.017082819722177497
50,1.829705700800223,0.5221962756034525,0.056801340455452216,0.034778826007998934,2.903724624458951,0.00984412848738475
51,1.8598191852169812,0.46067687575895083,0.04911025177677274,0.038120476413653105,2.9403063590935994,0.0026791760427577623
52,1.8899326696337393,0.4004340419142693,0.04219861956366834,0.04154949819593257,2.9767991749105738,0.004485776401866175
53,1.9200461540504974,0.34295528833756955,0.036036021332334287,0.04503366659354568,3.013931279543467,0.008897814013565573
54,1.9501596384672555,0.2894116120903241,0.030583552757699133,0.04853699612290565,3.050244767542904,-0.0005161715311735418
55,1.9802731228840136,0.2406391782703762,0.025795950831586416,0.05202026300424398,3.086980925821125,-0.014114833417928107
56,2.010386607300772,0.19714631082763417,0.021623582843422633,0.05544166365543245,3.1233409631865485,-0.0037115191051048458
57,2.0405000917175298,0.15914130257988748,0.01801425375560507,0.05875759693754288,3.159885278631971,0.004977368336317458
58,2.070613576134288,0.12657533850475094,0.014914799012713881,0.06192355191578905,3.196049831474461,0.018957013972272122
59,2.100727060551046,0.09919441527836137,0.012272443522526435,0.06489507739638971,3.232520666044211,0.027129729882522918
60,2.1308405449678043,0.0765944463209585,0.010035919905079802,0.06762880472731395,3.2688364592763697,0.00910674058570681
61,2.160954029384562,0.058274596580326105,0.008156349719038952,0.07008349160066106,3.30526643722137,-0.00024579596722462476
62,2.1910675138013205,0.04368508704876267,0.006587900002491017,0.07222105211737066,,
63,2.2211809982180784,0.03226703575821078,0.0052882340200344925,0.07400753736265689,,
64,2.2512944826348367,0.023483178023500553,0.004218779632539607,0.07541403131051508,,
65,2.2814079670515945,0.016839399709767926,0.0033448413479854134,0.07641742906054699,,
66,2.311521451468353,0.011897844160263925,0.002635583095657065,0.07700106815276786,,
67,2.3416349358851107,0.008282889771025126,0.0020639083645649847,0.0771551888590053,,
68,2.371748420301869,0.005681557713087054,0.0016062628556638963,0.07687720568305917,,
69,2.401861904718627,0.0038399440680384487,0.0012423825120252653,0.07617177951551167,,
70,2.4319753891353852,0.0025571388458222872,0.0009550069896995965,0.07505068762930857,,
71,2.462088873552143,0.0016778597503451255,0.0007295755621578321,0.07353249658329225,,
72,2.4922023579689014,0.0010847481984145766,0.0005539193216155092,0.07164205072846307,,
73,2.5223158423856593,0.0006909938056191722,0.00041796051708565065,0.06940979600706461,,
74,2.5524293268024176,0.0004337018812992594,0.00031342707440105386,0.06687096475722075,,
75,2.5825428112191755,0.0002682133515417862,0.00023358785983433616,0.06406465200402334,,
76,2.612656295635934,0.00016343362562320745,0.00017301212245915217,0.061032817024527106,,
77,2.6427697800526917,9.812380316247981e-05,0.0001273547969931836,0.05781924569736962,,
78,2.67288326446945,5.8046931274032776e-05,9.316796067933831e-05,0.054468509256328894,,
79,2.702996748886208,3.383421407671799e-05,6.773768944921412e-05,0.051024953618905765,,
80,2.733110233302966,1.943143417569665e-05,4.894481321346091e-05,0.04753175059602147,,
81,2.763223717719724,1.0995767638985696e-05,3.514758419000993e-05,0.04403003821745531,,
82,2.7933372021364824,6.1308146578001394e-06,2.508399998933068e-05,0.04055817239421258,,
83,2.8234506865532403,3.368082768544632e-06,1.779141997674403e-05,0.03715110648365747,,
84,2.8535641709699986,1.8231368070591517e-06,1.254113777143605e-05,0.03383990934164507,,
85,2.8836776553867565,9.723613721998679e-07,8.78568794584938e-06,0.030651426449710258,,
86,2.913791139803515,5.109849061042343e-07,6.116839937429096e-06,0.027608082984192713,,
87,2.9439046242202727,2.645820523230474e-07,4.232441522107924e-06,0.02472782250019476,,
88,2.974018108637031,1.3498472471436662e-07,2.910498126699576e-06,0.022024170439523708,,
89,3.004131593053789,6.78548359169674e-08,1.9890980399937237e-06,0.019506408084582004,,
90,3.034245077470547,3.3608483719852794e-08,1.3510068854416184e-06,0.017179839955739056,,
91,3.064358561887305,1.6401703967496287e-08,9.119508721459453e-07,0.015046136014967482,,
92,3.0944720463040634,7.886802294001087e-09,6.117836006822122e-07,0.013103729365493618,,
93,3.1245855307208212,3.736671109574987e-09,4.0788405389725904e-07,0.011348250350541178,,
94,3.1546990151375796,1.744378517551709e-09,2.702639566217268e-07,0.009772978940778419,,
95,3.1848124995543374,8.023586151271746e-10,1.779721477666256e-07,0.00836929891974998,,
96,3.2149259839710957,3.636371503879846e-10,1.1647385779283914e-07,0.007127139473697591,,
97,3.2450394683878536,1.6238275546636844e-10,7.575606124831331e-08,0.00603539220629756,,
98,3.275152952804612,7.144691854138865e-11,4.8968727703715484e-08,0.005082294174509642,,
99,3.30526643722137,3.09741240899054e-11,3.145811979525712e-08,0.004255770136639836,,
