tab 	er_sites
er_citation_names	er_expedition_name	er_location_name	er_site_name	site_class	site_definition	site_lat	site_lithology	site_lon	site_type
This study	318	U1356A	318-U1356A-014R_2A-0.75	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-014R_2A-0.8	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-014R_2A-0.85	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-014R_2A-0.9	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-014R_2A-0.95	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-014R_2A-1	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-014R_2A-1.05	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-014R_2A-1.3	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-014R_2A-1.35	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-014R_3A-0.1	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-014R_3A-0.15	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-014R_3A-0.2	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-014R_3A-0.25	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-014R_3A-1.25	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-014R_3A-1.3	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-014R_3A-1.35	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-014R_3A-1.4	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-014R_5A-0.1	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-014R_5A-0.15	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-014R_5A-0.2	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-014R_5A-0.25	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-014R_5A-0.3	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-014R_5A-0.35	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-014R_5A-0.4	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-014R_5A-0.45	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-014R_5A-0.5	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-014R_5A-0.55	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-014R_5A-0.6	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-014R_5A-0.65	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-014R_5A-0.7	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-014R_5A-0.75	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-014R_5A-0.8	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-014R-1-W-103	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-014R-1-W-107	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-014R-1-W-52	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-014R-2-W-30	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-014R-2-W-52	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-014R-2-W-80	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-014R-3-W-137	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-014R-3-W-140	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-014R-3-W-27	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-014R-3-W-8	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-014R-4-W-13	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-014R-4-W-23	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-014R-4-W-69	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-014R-5-W-18	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-014R-5-W-45	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-015R_1A-0.2	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-015R_1A-0.25	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-015R_1A-0.4	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-015R_1A-1	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-015R_1A-1.15	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-015R_1A-1.25	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-015R_1A-1.3	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-015R_1A-1.35	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-015R_1A-1.4	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-015R_2A-0.55	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-015R_2A-0.6	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-015R_2A-0.65	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-015R_2A-0.7	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-015R_5A-0.3	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-015R_5A-0.35	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-015R_5A-0.4	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-015R_5A-0.45	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-015R_5A-0.5	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-015R-1-W-144	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-015R-1-W-37	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-015R-2-W-59	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-015R-2-W-80	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-015R-5-W-38	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-015R-5-W-42	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-015R-6-W-39	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-015R-6-W-56	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R_1A-0.3	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R_1A-0.35	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R_1A-0.6	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R_1A-0.65	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R_1A-0.7	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R_1A-0.75	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R_1A-0.8	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R_1A-1	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R_1A-1.05	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R_1A-1.1	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R_1A-1.15	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R_1A-1.2	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R_1A-1.25	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R_1A-1.3	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R_1A-1.35	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R_1A-1.4	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R_2A-0.1	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R_2A-0.15	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R_2A-0.2	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R_2A-0.25	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R_2A-0.3	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R_2A-0.35	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R_2A-0.65	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R_2A-0.7	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R_2A-0.75	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R_2A-0.8	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R_2A-1	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R_2A-1.05	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R_2A-1.1	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R_2A-1.15	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R_2A-1.2	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R_2A-1.25	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R_2A-1.3	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R_2A-1.35	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R_2A-1.4	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R_3A-0.3	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R_3A-0.35	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R_3A-0.4	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R_3A-0.45	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R_3A-0.5	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R_3A-0.7	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R_3A-0.75	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R_3A-0.8	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R_3A-0.85	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R_3A-0.9	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R_3A-0.95	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R_3A-1.1	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R_3A-1.15	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R_3A-1.2	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R_3A-1.35	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R_3A-1.4	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R_4A-0.1	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R_4A-0.6	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R_4A-0.65	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R_4A-0.7	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R_4A-0.75	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R_4A-0.85	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R_4A-1	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R-1-W-105	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R-1-W-118	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R-1-W-51	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R-2-W-106	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R-2-W-123	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R-2-W-33	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R-2-W-70	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R-3-W-108	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R-3-W-50	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R-3-W-70	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R-4-W-102	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R-4-W-64	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-017R-4-W-85	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-018R_1A-0.1	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-018R_1A-0.15	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-018R_1A-0.2	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-018R_1A-0.4	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-018R_1A-0.45	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-018R_1A-0.5	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-018R_1A-0.55	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-018R_1A-0.7	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-018R_1A-0.75	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-018R_1A-0.85	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-018R_1A-0.9	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-018R_1A-1.05	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-018R_1A-1.1	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-018R_1A-1.15	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-018R_2A-0.6	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-018R_2A-0.65	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-018R_2A-0.8	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-018R_2A-0.85	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-018R_2A-0.9	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-018R_2A-0.95	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-018R_2A-1	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-018R_2A-1.05	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-018R_2A-1.1	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-018R_2A-1.15	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-018R_2A-1.2	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-018R_2A-1.25	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-018R_2A-1.3	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-018R_2A-1.35	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-018R_2A-1.4	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-018R_3A-0.1	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-018R_3A-0.25	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-018R_3A-0.3	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-018R_3A-0.35	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-018R_3A-0.4	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-018R_3A-0.45	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-018R-1-W-106	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-018R-1-W-118	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-018R-1-W-45	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-018R-2-W-128	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-018R-2-W-142	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-018R-2-W-66	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-018R-3-W-19	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
This study	318	U1356A	318-U1356A-018R-3-W-41	Sedimentary	s	-63.3102	Not Specified	135.5994	Sediment Layer
