tab 	er_ages
age	age_description	age_sigma	age_unit	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	er_timescale_citation_names	magic_method_codes	timescale_eon	timescale_epoch	timescale_era	timescale_period
35.4		2.4	Ma	Ding et al. 2007	Nading Co	07ND173	NDC-21	07ND173a	Gradstein 2004	GM-ARAR-II	Phanerozoic	Eocene : Oligocene	Cenozoic	Paleogene
35.4		2.4	Ma	Ding et al. 2007	Nading Co	07ND174	NDC-21	07ND174a	Gradstein 2004	GM-ARAR-II	Phanerozoic	Eocene : Oligocene	Cenozoic	Paleogene
35.4		2.4	Ma	Ding et al. 2007	Nading Co	07ND175	NDC-21	07ND175a	Gradstein 2004	GM-ARAR-II	Phanerozoic	Eocene : Oligocene	Cenozoic	Paleogene
35.4		2.4	Ma	Ding et al. 2007	Nading Co	07ND176	NDC-21	07ND176a	Gradstein 2004	GM-ARAR-II	Phanerozoic	Eocene : Oligocene	Cenozoic	Paleogene
35.4		2.4	Ma	Ding et al. 2007	Nading Co	07ND177	NDC-21	07ND177a	Gradstein 2004	GM-ARAR-II	Phanerozoic	Eocene : Oligocene	Cenozoic	Paleogene
35.4		2.4	Ma	Ding et al. 2007	Nading Co	07ND177	NDC-21	07ND177b	Gradstein 2004	GM-ARAR-II	Phanerozoic	Eocene : Oligocene	Cenozoic	Paleogene
35.4		2.4	Ma	Ding et al. 2007	Nading Co	07ND178	NDC-21	07ND178a	Gradstein 2004	GM-ARAR-II	Phanerozoic	Eocene : Oligocene	Cenozoic	Paleogene
35.4		2.4	Ma	Ding et al. 2007	Nading Co	07ND179	NDC-21	07ND179a	Gradstein 2004	GM-ARAR-II	Phanerozoic	Eocene : Oligocene	Cenozoic	Paleogene
35.4		2.4	Ma	Ding et al. 2007	Nading Co	07ND180	NDC-21	07ND180a	Gradstein 2004	GM-ARAR-II	Phanerozoic	Eocene : Oligocene	Cenozoic	Paleogene
35.4		2.4	Ma	Ding et al. 2007	Nading Co	07ND181	NDC-22	07ND181a	Gradstein 2004	GM-ARAR-II	Phanerozoic	Eocene : Oligocene	Cenozoic	Paleogene
35.4		2.4	Ma	Ding et al. 2007	Nading Co	07ND182	NDC-22	07ND182a	Gradstein 2004	GM-ARAR-II	Phanerozoic	Eocene : Oligocene	Cenozoic	Paleogene
35.4		2.4	Ma	Ding et al. 2007	Nading Co	07ND183	NDC-22	07ND183a	Gradstein 2004	GM-ARAR-II	Phanerozoic	Eocene : Oligocene	Cenozoic	Paleogene
35.4		2.4	Ma	Ding et al. 2007	Nading Co	07ND184	NDC-22	07ND184a	Gradstein 2004	GM-ARAR-II	Phanerozoic	Eocene : Oligocene	Cenozoic	Paleogene
35.4		2.4	Ma	Ding et al. 2007	Nading Co	07ND185	NDC-22	07ND185a	Gradstein 2004	GM-ARAR-II	Phanerozoic	Eocene : Oligocene	Cenozoic	Paleogene
35.4		2.4	Ma	Ding et al. 2007	Nading Co	07ND187	NDC-22	07ND187a	Gradstein 2004	GM-ARAR-II	Phanerozoic	Eocene : Oligocene	Cenozoic	Paleogene
35.4		2.4	Ma	Ding et al. 2007	Nading Co	07ND188	NDC-22	07ND188a	Gradstein 2004	GM-ARAR-II	Phanerozoic	Eocene : Oligocene	Cenozoic	Paleogene
35.4		2.4	Ma	Ding et al. 2007	Nading Co	07ND189	NDC-23	07ND189a	Gradstein 2004	GM-ARAR-II	Phanerozoic	Eocene : Oligocene	Cenozoic	Paleogene
35.4		2.4	Ma	Ding et al. 2007	Nading Co	07ND190	NDC-23	07ND190a	Gradstein 2004	GM-ARAR-II	Phanerozoic	Eocene : Oligocene	Cenozoic	Paleogene
35.4		2.4	Ma	Ding et al. 2007	Nading Co	07ND191	NDC-23	07ND191a	Gradstein 2004	GM-ARAR-II	Phanerozoic	Eocene : Oligocene	Cenozoic	Paleogene
35.4		2.4	Ma	Ding et al. 2007	Nading Co	07ND193	NDC-23	07ND193a	Gradstein 2004	GM-ARAR-II	Phanerozoic	Eocene : Oligocene	Cenozoic	Paleogene
35.4		2.4	Ma	Ding et al. 2007	Nading Co	07ND194	NDC-23	07ND194a	Gradstein 2004	GM-ARAR-II	Phanerozoic	Eocene : Oligocene	Cenozoic	Paleogene
35.4		2.4	Ma	Ding et al. 2007	Nading Co	07ND195	NDC-24	07ND195a	Gradstein 2004	GM-ARAR-II	Phanerozoic	Eocene : Oligocene	Cenozoic	Paleogene
35.4		2.4	Ma	Ding et al. 2007	Nading Co	07ND196	NDC-24	07ND196a	Gradstein 2004	GM-ARAR-II	Phanerozoic	Eocene : Oligocene	Cenozoic	Paleogene
35.4		2.4	Ma	Ding et al. 2007	Nading Co	07ND197	NDC-24	07ND197a	Gradstein 2004	GM-ARAR-II	Phanerozoic	Eocene : Oligocene	Cenozoic	Paleogene
35.4		2.4	Ma	Ding et al. 2007	Nading Co	07ND198	NDC-24	07ND198a	Gradstein 2004	GM-ARAR-II	Phanerozoic	Eocene : Oligocene	Cenozoic	Paleogene
35.4		2.4	Ma	Ding et al. 2007	Nading Co	07ND199	NDC-24	07ND199a	Gradstein 2004	GM-ARAR-II	Phanerozoic	Eocene : Oligocene	Cenozoic	Paleogene
35.4		2.4	Ma	Ding et al. 2007	Nading Co	07ND200	NDC-24	07ND200a	Gradstein 2004	GM-ARAR-II	Phanerozoic	Eocene : Oligocene	Cenozoic	Paleogene
35.4		2.4	Ma	Ding et al. 2007	Nading Co	07ND201	NDC-25	07ND201a	Gradstein 2004	GM-ARAR-II	Phanerozoic	Eocene : Oligocene	Cenozoic	Paleogene
35.4		2.4	Ma	Ding et al. 2007	Nading Co	07ND202	NDC-25	07ND202a	Gradstein 2004	GM-ARAR-II	Phanerozoic	Eocene : Oligocene	Cenozoic	Paleogene
35.4		2.4	Ma	Ding et al. 2007	Nading Co	07ND203	NDC-25	07ND203a	Gradstein 2004	GM-ARAR-II	Phanerozoic	Eocene : Oligocene	Cenozoic	Paleogene
35.4		2.4	Ma	Ding et al. 2007	Nading Co	07ND204	NDC-25	07ND204a	Gradstein 2004	GM-ARAR-II	Phanerozoic	Eocene : Oligocene	Cenozoic	Paleogene
35.4		2.4	Ma	Ding et al. 2007	Nading Co	07ND205	NDC-25	07ND205a	Gradstein 2004	GM-ARAR-II	Phanerozoic	Eocene : Oligocene	Cenozoic	Paleogene
35.4		2.4	Ma	Ding et al. 2007	Nading Co	07ND206	NDC-25	07ND206a	Gradstein 2004	GM-ARAR-II	Phanerozoic	Eocene : Oligocene	Cenozoic	Paleogene
35.4		2.4	Ma	Ding et al. 2007	Nading Co	07ND206	NDC-25	07ND206b	Gradstein 2004	GM-ARAR-II	Phanerozoic	Eocene : Oligocene	Cenozoic	Paleogene
