318-U1359A-022X-2-W-95           300.00     0.4  2.051E-5    66.1   -31.2     07/05/12;16:18;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-002H-1-W-109            325.00     0.7  7.550E-4    73.4   -42.2     07/05/12;18:47;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-002H-4-W-65            325.00     0.5  4.811E-4    85.4   -31.8     07/05/12;18:47;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-002H-6-W-7            325.00     0.3  2.789E-4    73.5   -39.2     07/05/12;18:48;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-003H-2-W-37            325.00     0.4  2.583E-4    80.3   -39.2     07/05/12;18:48;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-003H-6-W-66            325.00     0.5  5.687E-4    91.9   -42.3     07/05/12;18:49;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-004H-2-W-18            325.00     0.4  1.971E-4    74.2   -36.3     07/05/12;18:49;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-004H-2-W-44            325.00     0.5  1.243E-3    88.1   -42.5     07/05/12;18:50;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-004H-2-W-130            325.00     0.5  2.951E-4    83.7   -41.1     07/05/12;18:50;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-004H-3-W-100            325.00     0.5  5.378E-4    83.3   -38.8     07/05/12;18:51;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-004H-3-W-145           325.00     0.5  1.048E-3    75.2   -34.7     07/05/12;18:51;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-004H-4-W-102           325.00     0.5  3.705E-4    87.4   -33.4     07/05/12;18:52;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-004H-4-W-120           325.00     0.6  5.371E-5    64.4   -21.6     07/05/12;18:52;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-004H-5-W-139           325.00     0.6  5.106E-5    58.9   -27.9     07/05/12;18:53;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-006H-2-W-95           325.00     0.5  7.120E-4    81.3   -41.3     07/05/12;18:53;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-006H-6-W-22           325.00     0.5  8.170E-4    88.9   -40.7     07/05/12;18:54;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-007H-1-W-54           325.00     0.9  6.594E-4    90.5   -43.7     07/05/12;18:54;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-007H-2-W-125           325.00     0.6  4.465E-4    89.8   -34.9     07/05/12;18:55;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-007H-3-W-46           325.00     0.4  7.871E-5    60.1   -28.1     07/05/12;18:55;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-009H-6-W-31           325.00     0.4  2.589E-4    84.5   -33.8     07/05/12;18:56;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-010H-2-W-73           325.00     0.4  1.010E-3    86.0   -45.5     07/05/12;18:56;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-010H-4-W-37           325.00     0.4  9.960E-4    94.8   -40.2     07/05/12;18:57;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-010H-6-W-65           325.00     0.7  4.048E-4    92.6   -43.4     07/05/12;18:58;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-011H-3-W-70           325.00     0.6  2.080E-3    80.9   -36.4     07/05/12;18:58;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-012H-1-W-104           325.00     0.5  1.117E-5    70.9   -28.9     07/05/12;18:59;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-012H-5-W-70           325.00     0.4  2.517E-5    66.7   -21.0     07/05/12;18:59;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-013H-4-W-89           325.00     0.4  2.501E-5    65.1   -22.7     07/05/12;19:00;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-013H-6-W-88           325.00     0.3  2.328E-5    73.8   -29.9     07/05/12;19:00;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-014H-2-W-60           325.00     0.4  3.867E-5    63.1   -20.1     07/05/12;19:01;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-014H-6-W-13           325.00     0.5  1.134E-3    76.8   -34.8     07/05/12;19:01;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-015H-2-W-56           325.00     0.5  2.311E-5    68.0   -33.3     07/05/12;19:02;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-015H-4-W-83           325.00     0.6  1.058E-4    78.8   -46.9     07/05/12;19:02;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-018X-6-W-57           325.00     0.5  6.647E-5    62.3   -27.9     07/05/12;19:03;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-022X-2-W-95           325.00     0.4  1.783E-5    70.0   -31.2     07/05/12;19:03;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-002H-1-W-109            350.00     0.4  6.738E-4    68.2   -41.7     07/06/12;15:38;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-002H-4-W-65            350.00     0.5  4.153E-4    80.8   -31.1     07/06/12;15:38;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-002H-6-W-7            350.00     0.5  2.322E-4    70.2   -37.3     07/06/12;15:39;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-003H-2-W-37            350.00     0.6  2.209E-4    79.0   -38.5     07/06/12;15:40;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-003H-6-W-66            350.00     0.6  4.795E-4    92.9   -42.3     07/06/12;15:41;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-004H-2-W-18            350.00     0.5  1.628E-4    66.9   -33.8     07/06/12;15:42;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-004H-2-W-44            350.00     0.6  1.064E-3    83.2   -42.5     07/06/12;15:42;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-004H-2-W-130            350.00     0.4  2.323E-4    79.6   -40.9     07/06/12;15:53;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-004H-3-W-100            350.00     0.5  4.409E-4    82.2   -38.3     07/06/12;15:54;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-004H-3-W-145           350.00     0.5  9.497E-4    74.4   -33.4     07/06/12;15:54;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-004H-4-W-102           350.00     0.4  3.233E-4    85.6   -32.7     07/06/12;15:55;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-004H-4-W-120           350.00     0.5  4.871E-5    58.8   -21.4     07/06/12;15:55;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-004H-5-W-139           350.00     0.4  4.621E-5    58.8   -27.5     07/06/12;15:56;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-006H-2-W-95           350.00     0.3  6.405E-4    77.8   -41.0     07/06/12;15:56;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-006H-6-W-22           350.00     0.5  7.074E-4    85.5   -40.6     07/06/12;15:57;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-007H-1-W-54           350.00     0.4  5.910E-4    86.2   -43.3     07/06/12;15:57;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-007H-2-W-125           350.00     0.6  3.994E-4    87.5   -34.2     07/06/12;15:58;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-007H-3-W-46           350.00     0.4  7.200E-5    57.6   -27.3     07/06/12;15:58;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-009H-6-W-31           350.00     0.9  2.032E-4    79.4   -32.6     07/06/12;15:59;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-010H-2-W-73           350.00     0.6  8.996E-4    82.5   -45.4     07/06/12;15:59;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-010H-4-W-37           350.00     0.8  8.269E-4    89.9   -39.7     07/06/12;16:00;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-010H-6-W-65           350.00     0.7  3.306E-4    92.1   -42.9     07/06/12;16:00;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-011H-3-W-70           350.00     0.5  1.887E-3    81.5   -35.4     07/06/12;16:01;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-012H-1-W-104           350.00     0.4  1.030E-5    69.9   -28.9     07/06/12;16:02;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-012H-5-W-70           350.00     0.5  2.283E-5    64.1   -20.5     07/06/12;16:08;¡C;0.0000;microT;Saiko;G34; 1
318-U1359A-013H-4-W-89           350.00     0.4  2.246E-5    62.6   -22.2     07/06/12;16:08;¡C;0.0000;microT;Saiko;G34; 1
