tab 	er_samples
er_citation_names	er_location_name	er_sample_name	er_scientist_mail_names	er_site_name	magic_method_codes	sample_alteration	sample_alteration_type	sample_azimuth	sample_bed_dip	sample_bed_dip_direction	sample_class	sample_date	sample_declination_correction	sample_dip	sample_lat	sample_lithology	sample_lon	sample_orientation_flag	sample_time_zone	sample_type
This study	Nading Co	07ND184	Peter C. Lippert	NDC-22	FS-FD:FS-LOC-GPS:SO-MAG	Unaltered	Weathering	172.53	15	2	Extrusive : Igneous : Subaerial	2007:09:21:00:00:00.00	0	40	32.737	Basalt : Basaltic Lava : Trachybasalt	85.575	g	+8 GMT	Lava Flow
This study	Nading Co	07ND185	Peter C. Lippert	NDC-22	FS-FD:FS-LOC-GPS:SO-MAG	Unaltered	Weathering	161.53	15	2	Extrusive : Igneous : Subaerial	2007:09:21:00:00:00.00	0	25	32.737	Basalt : Basaltic Lava : Trachybasalt	85.575	g	+8 GMT	Lava Flow
This study	Nading Co	07ND187	Peter C. Lippert	NDC-22	FS-FD:FS-LOC-GPS:SO-MAG	Unaltered	Weathering	157.53	15	2	Extrusive : Igneous : Subaerial	2007:09:21:00:00:00.00	0	18	32.737	Basalt : Basaltic Lava : Trachybasalt	85.575	g	+8 GMT	Lava Flow
This study	Nading Co	07ND188	Peter C. Lippert	NDC-22	FS-FD:FS-LOC-GPS:SO-MAG	Unaltered	Weathering	175.53	15	2	Extrusive : Igneous : Subaerial	2007:09:21:00:00:00.00	0	32	32.737	Basalt : Basaltic Lava : Trachybasalt	85.575	g	+8 GMT	Lava Flow
This study	Nading Co	07ND189	Peter C. Lippert	NDC-23	FS-FD:FS-LOC-GPS:SO-MAG:SO-SUN	Unaltered	Weathering	207.23	15	2	Extrusive : Igneous : Subaerial	2007:09:21:00:00:00.00	4.69999999999999	18	32.737	Basalt : Basaltic Lava : Trachybasalt	85.575	g	+8 GMT	Lava Flow
This study	Nading Co	07ND190	Peter C. Lippert	NDC-23	FS-FD:FS-LOC-GPS:SO-MAG:SO-SUN	Unaltered	Weathering	219.93	15	2	Extrusive : Igneous : Subaerial	2007:09:21:00:00:00.00	7.39999999999998	18	32.737	Basalt : Basaltic Lava : Trachybasalt	85.575	g	+8 GMT	Lava Flow
This study	Nading Co	07ND191	Peter C. Lippert	NDC-23	FS-FD:FS-LOC-GPS:SO-MAG:SO-SUN	Unaltered	Weathering	218.53	15	2	Extrusive : Igneous : Subaerial	2007:09:21:00:00:00.00	6	22	32.737	Basalt : Basaltic Lava : Trachybasalt	85.575	g	+8 GMT	Lava Flow
This study	Nading Co	07ND193	Peter C. Lippert	NDC-23	FS-FD:FS-LOC-GPS:SO-MAG:SO-SUN	Unaltered	Weathering	129.83	15	2	Extrusive : Igneous : Subaerial	2007:09:21:00:00:00.00	1.3	38	32.737	Basalt : Basaltic Lava : Trachybasalt	85.575	g	+8 GMT	Lava Flow
This study	Nading Co	07ND194	Peter C. Lippert	NDC-23	FS-FD:FS-LOC-GPS:SO-MAG:SO-SUN	Unaltered	Weathering	83.63	15	2	Extrusive : Igneous : Subaerial	2007:09:21:00:00:00.00	3.1	22	32.737	Basalt : Basaltic Lava : Trachybasalt	85.575	g	+8 GMT	Lava Flow
This study	Nading Co	07ND195	Peter C. Lippert	NDC-24	FS-FD:FS-LOC-GPS:SO-MAG:SO-SUN	Unaltered	Weathering	29.63	15	2	Extrusive : Igneous : Subaerial	2007:09:21:00:00:00.00	5.09999999999999	30	32.737	Basalt : Basaltic Lava : Trachybasalt	85.575	g	+8 GMT	Lava Flow
This study	Nading Co	07ND196	Peter C. Lippert	NDC-24	FS-FD:FS-LOC-GPS:SO-MAG:SO-SUN	Unaltered	Weathering	92.73	15	2	Extrusive : Igneous : Subaerial	2007:09:21:00:00:00.00	6.19999999999999	30	32.737	Basalt : Basaltic Lava : Trachybasalt	85.575	g	+8 GMT	Lava Flow
This study	Nading Co	07ND197	Peter C. Lippert	NDC-24	FS-FD:FS-LOC-GPS:SO-MAG:SO-SUN	Unaltered	Weathering	154.43	15	2	Extrusive : Igneous : Subaerial	2007:09:21:00:00:00.00	6.90000000000001	33	32.737	Basalt : Basaltic Lava : Trachybasalt	85.575	g	+8 GMT	Lava Flow
This study	Nading Co	07ND198	Peter C. Lippert	NDC-24	FS-FD:FS-LOC-GPS:SO-MAG:SO-SUN	Unaltered	Weathering	37.53	15	2	Extrusive : Igneous : Subaerial	2007:09:21:00:00:00.00	7	57	32.737	Basalt : Basaltic Lava : Trachybasalt	85.575	g	+8 GMT	Lava Flow
This study	Nading Co	07ND199	Peter C. Lippert	NDC-24	FS-FD:FS-LOC-GPS:SO-MAG:SO-SUN	Unaltered	Weathering	65.33	15	2	Extrusive : Igneous : Subaerial	2007:09:21:00:00:00.00	5.80000000000001	33	32.737	Basalt : Basaltic Lava : Trachybasalt	85.575	g	+8 GMT	Lava Flow
This study	Nading Co	07ND200	Peter C. Lippert	NDC-24	FS-FD:FS-LOC-GPS:SO-MAG:SO-SUN	Unaltered	Weathering	31.03	15	2	Extrusive : Igneous : Subaerial	2007:09:21:00:00:00.00	5.5	59	32.737	Basalt : Basaltic Lava : Trachybasalt	85.575	g	+8 GMT	Lava Flow
This study	Nading Co	07ND201	Peter C. Lippert	NDC-25	FS-FD:FS-LOC-GPS:SO-MAG:SO-SUN	Unaltered	Weathering	61.33	15	2	Extrusive : Igneous : Subaerial	2007:09:21:00:00:00.00	5.80000000000001	47	32.737	Basalt : Basaltic Lava : Trachybasalt	85.575	g	+8 GMT	Lava Flow
This study	Nading Co	07ND202	Peter C. Lippert	NDC-25	FS-FD:FS-LOC-GPS:SO-MAG:SO-SUN	Unaltered	Weathering	57.13	15	2	Extrusive : Igneous : Subaerial	2007:09:21:00:00:00.00	5.59999999999999	40	32.737	Basalt : Basaltic Lava : Trachybasalt	85.575	g	+8 GMT	Lava Flow
This study	Nading Co	07ND203	Peter C. Lippert	NDC-25	FS-FD:FS-LOC-GPS:SO-MAG:SO-SUN	Unaltered	Weathering	66.53	15	2	Extrusive : Igneous : Subaerial	2007:09:21:00:00:00.00	6	44	32.737	Basalt : Basaltic Lava : Trachybasalt	85.575	g	+8 GMT	Lava Flow
This study	Nading Co	07ND204	Peter C. Lippert	NDC-25	FS-FD:FS-LOC-GPS:SO-MAG:SO-SUN	Unaltered	Weathering	62.93	15	2	Extrusive : Igneous : Subaerial	2007:09:21:00:00:00.00	5.40000000000001	51	32.737	Basalt : Basaltic Lava : Trachybasalt	85.575	g	+8 GMT	Lava Flow
This study	Nading Co	07ND205	Peter C. Lippert	NDC-25	FS-FD:FS-LOC-GPS:SO-MAG:SO-SUN	Unaltered	Weathering	46.83	15	2	Extrusive : Igneous : Subaerial	2007:09:21:00:00:00.00	5.30000000000001	23	32.737	Basalt : Basaltic Lava : Trachybasalt	85.575	g	+8 GMT	Lava Flow
This study	Nading Co	07ND206	Peter C. Lippert	NDC-25	FS-FD:FS-LOC-GPS:SO-MAG	Unaltered	Weathering	140.53	15	2	Extrusive : Igneous : Subaerial	2007:09:21:00:00:00.00	0	65	32.737	Basalt : Basaltic Lava : Trachybasalt	85.575	g	+8 GMT	Lava Flow
