tab delimited	er_locations
er_location_name	location_type	location_begin_lat	location_begin_lon	location_end_lat	location_end_lon	continent_ocean	country	region	er_scientist_mail_names	er_citation_names
Wulan Wula Hu	Region	34.536	90.227	34.536	90.227	Asia	China	Tibet	Peter C. Lippert	This study
Ejumaima	Region	32.219	86.63	32.219	86.805	Asia	China	Tibet	Peter C. Lippert	This study
Nading Co	Region	32.685	85.575	32.737	85.604	Asia	China	Tibet	Peter C. Lippert	This study
>>>>>>>>>>
tab delimited	er_sites
er_site_name	er_location_name	site_definition	site_class	site_lithology	site_type	site_lat	site_lon	site_bed_dip_direction	site_bed_dip	magic_method_codes	er_scientist_mail_names	er_citation_names
07ND168	Nading Co	NDC-20	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	32.685	85.604	2007:09:20:00:00:00.00	+8 GMT	g	0	284.53	39	148	22	FS-FD : FS-LOC-GPS : SO-MAG	Peter C. Lippert	This study
07ND169	Nading Co	NDC-20	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	32.685	85.604	2007:09:20:00:00:00.00	+8 GMT	g	0	279.53	44	148	22	FS-FD : FS-LOC-GPS : SO-MAG	Peter C. Lippert	This study
07ND170	Nading Co	NDC-20	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	32.685	85.604	2007:09:20:00:00:00.00	+8 GMT	g	0	277.53	37	148	22	FS-FD : FS-LOC-GPS : SO-MAG	Peter C. Lippert	This study
07ND171	Nading Co	NDC-20	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	32.685	85.604	2007:09:20:00:00:00.00	+8 GMT	g	0	276.53	37	148	22	FS-FD : FS-LOC-GPS : SO-MAG	Peter C. Lippert	This study
07ND172	Nading Co	NDC-20	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	32.685	85.604	2007:09:20:00:00:00.00	+8 GMT	g	0	297.53	37	148	22	FS-FD : FS-LOC-GPS : SO-MAG	Peter C. Lippert	This study
07ND173	Nading Co	NDC-21	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	32.737	85.575	2007:09:21:00:00:00.00	+8 GMT	g	0	165.53	27	2	15	FS-FD : FS-LOC-GPS : SO-MAG	Peter C. Lippert	This study
07ND174	Nading Co	NDC-21	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	32.737	85.575	2007:09:21:00:00:00.00	+8 GMT	g	0	148.53	33	2	15	FS-FD : FS-LOC-GPS : SO-MAG	Peter C. Lippert	This study
07ND175	Nading Co	NDC-21	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	32.737	85.575	2007:09:21:00:00:00.00	+8 GMT	g	4.59999999999999	123.13	39	2	15	FS-FD : FS-LOC-GPS : SO-MAG : SO-SUN	Peter C. Lippert	This study
07ND176	Nading Co	NDC-21	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	32.737	85.575	2007:09:21:00:00:00.00	+8 GMT	g	0	142.53	53	2	15	FS-FD : FS-LOC-GPS : SO-MAG	Peter C. Lippert	This study
07ND177	Nading Co	NDC-21	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	32.737	85.575	2007:09:21:00:00:00.00	+8 GMT	g	0	139.53	54	2	15	FS-FD : FS-LOC-GPS : SO-MAG	Peter C. Lippert	This study
07ND178	Nading Co	NDC-21	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	32.737	85.575	2007:09:21:00:00:00.00	+8 GMT	g	0	87.53	42	2	15	FS-FD : FS-LOC-GPS : SO-MAG	Peter C. Lippert	This study
07ND179	Nading Co	NDC-21	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	32.737	85.575	2007:09:21:00:00:00.00	+8 GMT	g	0	141.53	52	2	15	FS-FD : FS-LOC-GPS : SO-MAG	Peter C. Lippert	This study
07ND180	Nading Co	NDC-21	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	32.737	85.575	2007:09:21:00:00:00.00	+8 GMT	g	0	82.53	34	2	15	FS-FD : FS-LOC-GPS : SO-MAG	Peter C. Lippert	This study
07ND181	Nading Co	NDC-22	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	32.737	85.575	2007:09:21:00:00:00.00	+8 GMT	g	0	195.53	29	2	15	FS-FD : FS-LOC-GPS : SO-MAG	Peter C. Lippert	This study
07ND182	Nading Co	NDC-22	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	32.737	85.575	2007:09:21:00:00:00.00	+8 GMT	g	0	198.53	17	2	15	FS-FD : FS-LOC-GPS : SO-MAG	Peter C. Lippert	This study
07ND183	Nading Co	NDC-22	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	32.737	85.575	2007:09:21:00:00:00.00	+8 GMT	g	0	205.53	21	2	15	FS-FD : FS-LOC-GPS : SO-MAG	Peter C. Lippert	This study
07ND184	Nading Co	NDC-22	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	32.737	85.575	2007:09:21:00:00:00.00	+8 GMT	g	0	172.53	40	2	15	FS-FD : FS-LOC-GPS : SO-MAG	Peter C. Lippert	This study
07ND185	Nading Co	NDC-22	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	32.737	85.575	2007:09:21:00:00:00.00	+8 GMT	g	0	161.53	25	2	15	FS-FD : FS-LOC-GPS : SO-MAG	Peter C. Lippert	This study
07ND187	Nading Co	NDC-22	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	32.737	85.575	2007:09:21:00:00:00.00	+8 GMT	g	0	157.53	18	2	15	FS-FD : FS-LOC-GPS : SO-MAG	Peter C. Lippert	This study
07ND188	Nading Co	NDC-22	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	32.737	85.575	2007:09:21:00:00:00.00	+8 GMT	g	0	175.53	32	2	15	FS-FD : FS-LOC-GPS : SO-MAG	Peter C. Lippert	This study
07ND189	Nading Co	NDC-23	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	32.737	85.575	2007:09:21:00:00:00.00	+8 GMT	g	4.69999999999999	207.23	18	2	15	FS-FD : FS-LOC-GPS : SO-MAG : SO-SUN	Peter C. Lippert	This study
07ND190	Nading Co	NDC-23	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	32.737	85.575	2007:09:21:00:00:00.00	+8 GMT	g	7.39999999999998	219.93	18	2	15	FS-FD : FS-LOC-GPS : SO-MAG : SO-SUN	Peter C. Lippert	This study
07ND191	Nading Co	NDC-23	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	32.737	85.575	2007:09:21:00:00:00.00	+8 GMT	g	6	218.53	22	2	15	FS-FD : FS-LOC-GPS : SO-MAG : SO-SUN	Peter C. Lippert	This study
07ND193	Nading Co	NDC-23	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	32.737	85.575	2007:09:21:00:00:00.00	+8 GMT	g	1.3	129.83	38	2	15	FS-FD : FS-LOC-GPS : SO-MAG : SO-SUN	Peter C. Lippert	This study
07ND194	Nading Co	NDC-23	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	32.737	85.575	2007:09:21:00:00:00.00	+8 GMT	g	3.1	83.63	22	2	15	FS-FD : FS-LOC-GPS : SO-MAG : SO-SUN	Peter C. Lippert	This study
07ND195	Nading Co	NDC-24	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	32.737	85.575	2007:09:21:00:00:00.00	+8 GMT	g	5.09999999999999	29.63	30	2	15	FS-FD : FS-LOC-GPS : SO-MAG : SO-SUN	Peter C. Lippert	This study
07ND196	Nading Co	NDC-24	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	32.737	85.575	2007:09:21:00:00:00.00	+8 GMT	g	6.19999999999999	92.73	30	2	15	FS-FD : FS-LOC-GPS : SO-MAG : SO-SUN	Peter C. Lippert	This study
07ND197	Nading Co	NDC-24	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	32.737	85.575	2007:09:21:00:00:00.00	+8 GMT	g	6.90000000000001	154.43	33	2	15	FS-FD : FS-LOC-GPS : SO-MAG : SO-SUN	Peter C. Lippert	This study
07ND198	Nading Co	NDC-24	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	32.737	85.575	2007:09:21:00:00:00.00	+8 GMT	g	7	37.53	57	2	15	FS-FD : FS-LOC-GPS : SO-MAG : SO-SUN	Peter C. Lippert	This study
07ND199	Nading Co	NDC-24	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	32.737	85.575	2007:09:21:00:00:00.00	+8 GMT	g	5.80000000000001	65.33	33	2	15	FS-FD : FS-LOC-GPS : SO-MAG : SO-SUN	Peter C. Lippert	This study
07ND200	Nading Co	NDC-24	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	32.737	85.575	2007:09:21:00:00:00.00	+8 GMT	g	5.5	31.03	59	2	15	FS-FD : FS-LOC-GPS : SO-MAG : SO-SUN	Peter C. Lippert	This study
07ND201	Nading Co	NDC-25	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	32.737	85.575	2007:09:21:00:00:00.00	+8 GMT	g	5.80000000000001	61.33	47	2	15	FS-FD : FS-LOC-GPS : SO-MAG : SO-SUN	Peter C. Lippert	This study
07ND202	Nading Co	NDC-25	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	32.737	85.575	2007:09:21:00:00:00.00	+8 GMT	g	5.59999999999999	57.13	40	2	15	FS-FD : FS-LOC-GPS : SO-MAG : SO-SUN	Peter C. Lippert	This study
07ND203	Nading Co	NDC-25	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	32.737	85.575	2007:09:21:00:00:00.00	+8 GMT	g	6	66.53	44	2	15	FS-FD : FS-LOC-GPS : SO-MAG : SO-SUN	Peter C. Lippert	This study
07ND204	Nading Co	NDC-25	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	32.737	85.575	2007:09:21:00:00:00.00	+8 GMT	g	5.40000000000001	62.93	51	2	15	FS-FD : FS-LOC-GPS : SO-MAG : SO-SUN	Peter C. Lippert	This study
07ND205	Nading Co	NDC-25	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	32.737	85.575	2007:09:21:00:00:00.00	+8 GMT	g	5.30000000000001	46.83	23	2	15	FS-FD : FS-LOC-GPS : SO-MAG : SO-SUN	Peter C. Lippert	This study
07ND206	Nading Co	NDC-25	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	32.737	85.575	2007:09:21:00:00:00.00	+8 GMT	g	0	140.53	65	2	15	FS-FD : FS-LOC-GPS : SO-MAG	Peter C. Lippert	This study
>>>>>>>>>>
tab delimited	er_specimens
er_specimen_name	er_location_name	er_site_name	er_sample_name	specimen_class	specimen_lithology	specimen_type	specimen_alteration	specimen_alteration_type	specimen_azimuth	specimen_dip	magic_method_codes	er_scientist_mail_names	er_citation_names
06X034b	Wulan Wula Hu	WWH-1	06X034	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	226.4	47.5	LP-DC3 : LP-DIR-AF	Peter C. Lippert	This study
06X035b	Wulan Wula Hu	WWH-1	06X035	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	350.1	10	LP-DC3 : LP-DIR-AF	Peter C. Lippert	This study
06X036b	Wulan Wula Hu	WWH-1	06X036	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	351.9	29.5	LP-DC3 : LP-DIR-AF	Peter C. Lippert	This study
06X037b	Wulan Wula Hu	WWH-1	06X037	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	298.6	57	LP-DC3 : LP-DIR-AF	Peter C. Lippert	This study
06X038a	Wulan Wula Hu	WWH-1	06X038	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	4	24	LP-DC4 : LP-DIR-AF	Peter C. Lippert	This study
06X039b	Wulan Wula Hu	WWH-1	06X039	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	351.1	35.5	LP-DC3 : LP-DIR-AF	Peter C. Lippert	This study
06X040b	Wulan Wula Hu	WWH-1	06X040	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	272.1	20.5	LP-DC4 : LP-DIR-AF	Peter C. Lippert	This study
06X041b	Wulan Wula Hu	WWH-1	06X041	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	268.7	19.5	LP-DC4 : LP-DIR-AF	Peter C. Lippert	This study
06X042b	Wulan Wula Hu	WWH-1	06X042	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	269.8	70.5	LP-DC4 : LP-DIR-AF	Peter C. Lippert	This study
06X043a	Wulan Wula Hu	WWH-1	06X043	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	320.6	77.5	LP-DC4 : LP-DIR-T	Peter C. Lippert	This study
06X043b	Wulan Wula Hu	WWH-1	06X043	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	320.6	77.5	LP-DC3 : LP-DIR-AF	Peter C. Lippert	This study
06X054a	Wulan Wula Hu	WWH-2	06X054	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	335.3	76	LP-DC4 : LP-DIR-AF	Peter C. Lippert	This study
06X055b	Wulan Wula Hu	WWH-2	06X055	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	335.3	76	LP-DC3 : LP-DIR-AF	Peter C. Lippert	This study
06X055c	Wulan Wula Hu	WWH-2	06X055	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	194.9	57.5	LP-DC4 : LP-DIR-AF	Peter C. Lippert	This study
06X056b	Wulan Wula Hu	WWH-2	06X056	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	9.90000000000001	49.5	LP-DC4 : LP-DIR-AF	Peter C. Lippert	This study
06X057b	Wulan Wula Hu	WWH-2	06X057	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	7.90000000000001	29.5	LP-DC4 : LP-DIR-AF	Peter C. Lippert	This study
06X058b	Wulan Wula Hu	WWH-2	06X058	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	22	70.5	LP-DC4 : LP-DIR-AF	Peter C. Lippert	This study
06X059b	Wulan Wula Hu	WWH-2	06X059	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	248.4	78.5	LP-DC3 : LP-DIR-AF	Peter C. Lippert	This study
06X060b	Wulan Wula Hu	WWH-2	06X060	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	135.9	18.5	LP-DC4 : LP-DIR-AF	Peter C. Lippert	This study
06X044b	Wulan Wula Hu	WWH-3	06X044	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	268.9	54.5	LP-DC4 : LP-DIR-AF	Peter C. Lippert	This study
06X045b	Wulan Wula Hu	WWH-3	06X045	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	226.7	39.5	LP-DC4 : LP-DIR-AF	Peter C. Lippert	This study
06X046b	Wulan Wula Hu	WWH-3	06X046	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	216.7	42	LP-DC4 : LP-DIR-AF	Peter C. Lippert	This study
06X047b	Wulan Wula Hu	WWH-3	06X047	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	274.3	50.5	LP-DC3 : LP-DIR-AF	Peter C. Lippert	This study
06X048b	Wulan Wula Hu	WWH-3	06X048	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	297	62	LP-DC3 : LP-DIR-AF	Peter C. Lippert	This study
06X049b	Wulan Wula Hu	WWH-3	06X049	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	286.4	58.5	LP-DC4 : LP-DIR-AF	Peter C. Lippert	This study
06X050b	Wulan Wula Hu	WWH-3	06X050	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	306.9	21.5	LP-DC4 : LP-DIR-AF	Peter C. Lippert	This study
06X051b	Wulan Wula Hu	WWH-3	06X051	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	294.3	59.5	LP-DC4 : LP-DIR-AF	Peter C. Lippert	This study
06X052a	Wulan Wula Hu	WWH-3	06X052	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	326.7	76.5	LP-DC4 : LP-DIR-T	Peter C. Lippert	This study
06X052b	Wulan Wula Hu	WWH-3	06X052	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	326.7	76.5	LP-DC4 : LP-DIR-AF	Peter C. Lippert	This study
06X053b	Wulan Wula Hu	WWH-3	06X053	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	275.2	45.5	LP-DC4 : LP-DIR-AF	Peter C. Lippert	This study
06X061b	Wulan Wula Hu	WWH-4	06X061	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	245.2	41.5	LP-DC4 : LP-DIR-AF	Peter C. Lippert	This study
06X062b	Wulan Wula Hu	WWH-4	06X062	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	274.5	31.5	LP-DC4 : LP-DIR-AF	Peter C. Lippert	This study
06X063b	Wulan Wula Hu	WWH-4	06X063	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	271.5	46.5	LP-DC4 : LP-DIR-AF	Peter C. Lippert	This study
06X064b	Wulan Wula Hu	WWH-4	06X064	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	327	26.5	LP-DC4 : LP-DIR-AF	Peter C. Lippert	This study
06X065a	Wulan Wula Hu	WWH-4	06X065	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	249.5	22	LP-DC4 : LP-DIR-AF	Peter C. Lippert	This study
06X079b	Wulan Wula Hu	WWH-4	06X079	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	339.5	15.5	LP-DC4 : LP-DIR-AF	Peter C. Lippert	This study
06X080c	Wulan Wula Hu	WWH-4	06X080	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	5	24	LP-DC4 : LP-DIR-AF	Peter C. Lippert	This study
06X081c	Wulan Wula Hu	WWH-4	06X081	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	290.6	36.5	LP-DC4 : LP-DIR-AF	Peter C. Lippert	This study
06X082b	Wulan Wula Hu	WWH-4	06X082	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	320.7	15	LP-DC4 : LP-DIR-AF	Peter C. Lippert	This study
06X083a	Wulan Wula Hu	WWH-4	06X083	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	298.9	37.5	LP-DC4 : LP-DIR-AF	Peter C. Lippert	This study
06X084b	Wulan Wula Hu	WWH-4	06X084	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	323	49	LP-DC4 : LP-DIR-AF	Peter C. Lippert	This study
06X072a	Wulan Wula Hu	WWH-5	06X072	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	316.5	26	LP-DC4 : LP-DIR-T	Peter C. Lippert	This study
06X072b	Wulan Wula Hu	WWH-5	06X072	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	316.5	26	LP-DC4 : LP-DIR-AF	Peter C. Lippert	This study
06X073b	Wulan Wula Hu	WWH-5	06X073	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	325.5	13.5	LP-DC4 : LP-DIR-AF	Peter C. Lippert	This study
06X074b	Wulan Wula Hu	WWH-5	06X074	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	312.8	26.5	LP-DC4 : LP-DIR-AF	Peter C. Lippert	This study
06X075b	Wulan Wula Hu	WWH-5	06X075	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	318	13.5	LP-DC4 : LP-DIR-AF	Peter C. Lippert	This study
06X076b	Wulan Wula Hu	WWH-5	06X076	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	317.8	23.5	LP-DC4 : LP-DIR-AF	Peter C. Lippert	This study
06X077b	Wulan Wula Hu	WWH-5	06X077	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	334.2	29.5	LP-DC4 : LP-DIR-AF	Peter C. Lippert	This study
06X078b	Wulan Wula Hu	WWH-5	06X078	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	4.19999999999999	30.5	LP-DC4 : LP-DIR-AF	Peter C. Lippert	This study
06X066a	Wulan Wula Hu	WWH-6	06X066	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	19.1	33.5	LP-DC4 : LP-DIR-T	Peter C. Lippert	This study
06X066b	Wulan Wula Hu	WWH-6	06X066	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	19.1	33.5	LP-DC4 : LP-DIR-AF	Peter C. Lippert	This study
06X067b	Wulan Wula Hu	WWH-6	06X067	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	14.5	29	LP-DC4 : LP-DIR-AF	Peter C. Lippert	This study
06X068b	Wulan Wula Hu	WWH-6	06X068	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	35.2	49	LP-DC4 : LP-DIR-AF	Peter C. Lippert	This study
06X069b	Wulan Wula Hu	WWH-6	06X069	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	34	50	LP-DC4 : LP-DIR-AF	Peter C. Lippert	This study
06X070b	Wulan Wula Hu	WWH-6	06X070	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	39.5	68	LP-DC4 : LP-DIR-AF	Peter C. Lippert	This study
06X071b	Wulan Wula Hu	WWH-6	06X071	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	33.8	70.5	LP-DC4 : LP-DIR-AF	Peter C. Lippert	This study
06X085a	Wulan Wula Hu	WWH-7	06X085	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	331.6	24.5	LP-DC4 : LP-DIR-T	Peter C. Lippert	This study
06X085b	Wulan Wula Hu	WWH-7	06X085	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	331.6	24.5	LP-DC4 : LP-DIR-AF	Peter C. Lippert	This study
06X086a	Wulan Wula Hu	WWH-7	06X086	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	319.5	37.5	LP-DC4 : LP-DIR-AF	Peter C. Lippert	This study
06X087b	Wulan Wula Hu	WWH-7	06X087	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	314.8	35.5	LP-DC4 : LP-DIR-AF	Peter C. Lippert	This study
06X088'b	Wulan Wula Hu	WWH-7	06X088'	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	51	11	LP-DC4 : LP-DIR-AF	Peter C. Lippert	This study
06X088b	Wulan Wula Hu	WWH-7	06X088	Extrusive : Igneous : Subaerial	Basalt : Basaltic Lava : Trachybasalt	Lava Flow	Unaltered	Weathering	320.5	1.5	LP-DC4 : LP-DIR-AF	Peter C. Lippert	This study
