tab 	er_sites
er_citation_names	er_expedition_name	er_location_name	er_site_name	site_class	site_definition	site_lat	site_lithology	site_lon	site_type
This study	318	U1359B	318-U1359B-002H-5-W-40	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-002H-5-W-62	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-002H-6-W-100	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-002H-6-W-15	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-002H-6-W-2	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-002H-6-W-41	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-002H-6-W-62	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-002H-6-W-80	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_2A-0	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_2A-0.05	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_2A-0.1	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_2A-0.15	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_2A-0.2	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_2A-0.25	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_2A-0.3	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_2A-0.35	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_2A-0.4	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_2A-0.45	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_2A-0.5	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_2A-0.55	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_2A-0.6	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_2A-0.65	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_2A-0.7	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_2A-0.75	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_2A-0.8	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_2A-0.85	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_2A-0.9	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_2A-0.95	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_2A-1	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_2A-1.05	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_2A-1.1	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_2A-1.15	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_2A-1.2	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_2A-1.25	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_2A-1.3	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_2A-1.35	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_2A-1.4	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_2A-1.45	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_2A-1.5	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_2A-1.55	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_2A-1.6	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_4A-0	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_4A-0.05	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_4A-0.1	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_4A-0.15	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_4A-0.2	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_4A-0.25	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_4A-0.3	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_4A-0.35	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_4A-0.4	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_4A-0.45	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_4A-0.5	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_4A-0.55	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_4A-0.6	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_4A-0.65	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_4A-0.7	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_4A-0.75	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_4A-0.8	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_4A-0.85	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_4A-0.9	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_4A-0.95	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_4A-1	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_4A-1.05	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_4A-1.1	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_4A-1.15	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_4A-1.2	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_4A-1.25	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_4A-1.3	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_4A-1.35	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_5A-0	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_5A-0.05	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_5A-0.1	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_5A-0.15	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_5A-0.2	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_5A-0.25	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_5A-0.3	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_5A-0.35	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_5A-0.4	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_5A-0.45	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_5A-0.5	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_5A-0.55	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_5A-0.6	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_5A-0.65	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_5A-0.7	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_5A-0.75	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_5A-0.8	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_5A-0.85	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_5A-0.9	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_5A-0.95	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_5A-1	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_5A-1.05	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_5A-1.1	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_5A-1.15	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_5A-1.2	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_5A-1.25	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_5A-1.3	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_5A-1.35	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_6A-0	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_6A-0.05	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_6A-0.1	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_6A-0.15	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_6A-0.2	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_6A-0.25	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_6A-0.3	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_6A-0.35	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_6A-0.4	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_6A-0.45	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_6A-0.5	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_6A-0.55	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_6A-0.6	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_6A-0.65	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_6A-0.7	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_6A-0.75	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_6A-0.8	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_6A-0.85	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_6A-0.9	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_6A-0.95	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_6A-1	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_6A-1.05	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_6A-1.1	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_6A-1.15	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_6A-1.2	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_6A-1.25	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_6A-1.3	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_6A-1.35	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_6A-1.4	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_6A-1.45	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_6A-1.5	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_7A-0	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_7A-0.05	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_7A-0.1	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_7A-0.15	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_7A-0.2	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H_7A-0.25	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H-1-W-0	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H-1-W-20	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H-2-W-1	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H-2-W-100	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H-2-W-116	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H-2-W-18	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H-2-W-41	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H-2-W-58	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H-2-W-80	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H-3-W-100	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H-3-W-120	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H-3-W-137	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H-3-W-20	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H-3-W-3	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H-3-W-40	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H-3-W-60	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H-3-W-80	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H-4-W-103	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H-4-W-120	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H-4-W-20	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H-4-W-4	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H-4-W-40	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H-4-W-60	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H-4-W-80	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H-5-W-101	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H-5-W-118	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H-5-W-140	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H-5-W-2	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H-5-W-20	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H-5-W-40	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H-5-W-60	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H-5-W-78	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H-6-W-0	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H-6-W-100	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H-6-W-120	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H-6-W-134	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H-6-W-23	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H-6-W-40	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H-6-W-60	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H-6-W-80	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H-7-W-0	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-003H-7-W-20	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-004H_2A-0	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-004H_2A-0.05	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-004H_2A-0.1	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-004H_2A-0.15	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-004H_2A-0.2	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-004H_2A-0.25	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-004H_2A-0.3	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-004H_2A-0.35	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-004H_2A-0.4	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-004H_2A-0.45	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-004H_2A-0.5	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-004H_2A-0.55	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-004H_2A-0.6	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-004H_2A-0.65	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-004H_2A-0.7	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-004H_2A-0.75	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-004H_2A-0.8	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-004H_2A-0.85	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-004H_2A-0.9	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-004H_2A-0.95	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-004H_2A-1	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-004H_2A-1.05	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B	318-U1359B-004H_2A-1.1	Sedimentary	s	-64.9041	Not Specified	143.9609	Sediment Layer
