tab 	er_samples
er_citation_names	er_expedition_name	er_location_name	er_sample_alternatives	er_sample_name	er_site_name	magic_method_codes	sample_azimuth	sample_bed_dip	sample_bed_dip_direction	sample_class	sample_composite_depth	sample_core_depth	sample_date	sample_dip	sample_lat	sample_lithology	sample_lon	sample_type
This study	318	U1359B		318-U1359B-002H-3-W-2	318-U1359B-002H-3-W-2	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	10.72	10.72	2010:06:18:14:02:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-002H-3-W-15	318-U1359B-002H-3-W-15	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	10.85	10.85	2010:06:18:14:02:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-002H-3-W-42	318-U1359B-002H-3-W-42	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	11.12	11.12	2010:06:18:14:02:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-002H-3-W-60	318-U1359B-002H-3-W-60	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	11.3	11.3	2010:06:18:14:02:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-002H-3-W-100	318-U1359B-002H-3-W-100	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	11.7	11.7	2010:06:18:14:03:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-002H-3-W-120	318-U1359B-002H-3-W-120	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	11.9	11.9	2010:06:18:14:03:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-002H-3-W-135	318-U1359B-002H-3-W-135	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	12.05	12.05	2010:06:18:14:03:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-002H-4-W-0	318-U1359B-002H-4-W-0	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	12.2	12.2	2010:06:18:14:03:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-002H-4-W-13	318-U1359B-002H-4-W-13	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	12.33	12.33	2010:06:18:14:03:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-002H-4-W-44	318-U1359B-002H-4-W-44	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	12.64	12.64	2010:06:18:14:03:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-002H-4-W-60	318-U1359B-002H-4-W-60	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	12.8	12.8	2010:06:18:14:03:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-002H-4-W-80	318-U1359B-002H-4-W-80	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	13	13	2010:06:18:14:03:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-002H-4-W-100	318-U1359B-002H-4-W-100	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	13.2	13.2	2010:06:18:14:03:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-002H-4-W-114	318-U1359B-002H-4-W-114	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	13.34	13.34	2010:06:18:14:03:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-002H-5-W-0	318-U1359B-002H-5-W-0	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	13.7	13.7	2010:06:18:14:03:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-002H-5-W-20	318-U1359B-002H-5-W-20	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	13.9	13.9	2010:06:18:14:03:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-002H-5-W-40	318-U1359B-002H-5-W-40	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	14.1	14.1	2010:06:18:14:03:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-002H-5-W-62	318-U1359B-002H-5-W-62	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	14.32	14.32	2010:06:18:14:03:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-002H-5-W-100	318-U1359B-002H-5-W-100	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	14.7	14.7	2010:06:18:14:03:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-002H-5-W-116	318-U1359B-002H-5-W-116	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	14.86	14.86	2010:06:18:14:03:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-002H-5-W-136	318-U1359B-002H-5-W-136	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	15.06	15.06	2010:06:18:14:03:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-002H-6-W-2	318-U1359B-002H-6-W-2	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	15.22	15.22	2010:06:18:14:03:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-002H-6-W-15	318-U1359B-002H-6-W-15	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	15.35	15.35	2010:06:18:14:03:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-002H-6-W-41	318-U1359B-002H-6-W-41	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	15.61	15.61	2010:06:18:14:03:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-002H-6-W-62	318-U1359B-002H-6-W-62	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	15.82	15.82	2010:06:18:14:03:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-002H-6-W-80	318-U1359B-002H-6-W-80	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	16	16	2010:06:18:14:03:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-002H-6-W-100	318-U1359B-002H-6-W-100	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	16.2	16.2	2010:06:18:14:03:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-003H-1-W-0	318-U1359B-003H-1-W-0	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	15.6	17.2	2010:06:18:14:03:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-003H-1-W-20	318-U1359B-003H-1-W-20	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	15.8	17.4	2010:06:18:14:03:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-003H-2-W-1	318-U1359B-003H-2-W-1	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	17.11	18.71	2010:06:18:14:03:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-003H-2-W-18	318-U1359B-003H-2-W-18	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	17.28	18.88	2010:06:18:14:03:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-003H-2-W-41	318-U1359B-003H-2-W-41	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	17.51	19.11	2010:06:18:14:03:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-003H-2-W-58	318-U1359B-003H-2-W-58	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	17.68	19.28	2010:06:18:14:03:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-003H-2-W-80	318-U1359B-003H-2-W-80	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	17.9	19.5	2010:06:18:14:03:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-003H-2-W-100	318-U1359B-003H-2-W-100	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	18.1	19.7	2010:06:18:14:03:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-003H-2-W-116	318-U1359B-003H-2-W-116	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	18.26	19.86	2010:06:18:14:03:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-003H-3-W-3	318-U1359B-003H-3-W-3	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	18.63	20.33	2010:06:18:14:03:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-003H-3-W-20	318-U1359B-003H-3-W-20	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	18.8	20.5	2010:06:18:14:03:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-003H-3-W-40	318-U1359B-003H-3-W-40	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	19	20.7	2010:06:18:14:03:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-003H-3-W-60	318-U1359B-003H-3-W-60	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	19.2	20.9	2010:06:18:14:03:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-003H-3-W-80	318-U1359B-003H-3-W-80	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	19.4	21.1	2010:06:18:14:03:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-003H-3-W-100	318-U1359B-003H-3-W-100	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	19.6	21.3	2010:06:18:14:03:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-003H-3-W-120	318-U1359B-003H-3-W-120	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	19.8	21.5	2010:06:18:14:03:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-003H-3-W-137	318-U1359B-003H-3-W-137	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	19.97	21.67	2010:06:18:14:03:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-003H-4-W-4	318-U1359B-003H-4-W-4	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	20.14	21.84	2010:06:18:14:03:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-003H-4-W-20	318-U1359B-003H-4-W-20	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	20.3	22	2010:06:18:14:03:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-003H-4-W-40	318-U1359B-003H-4-W-40	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	20.5	22.2	2010:06:18:14:03:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-003H-4-W-60	318-U1359B-003H-4-W-60	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	20.7	22.4	2010:06:18:14:03:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-003H-4-W-80	318-U1359B-003H-4-W-80	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	20.9	22.6	2010:06:18:14:03:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-003H-4-W-103	318-U1359B-003H-4-W-103	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	21.13	22.83	2010:06:18:14:03:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-003H-4-W-120	318-U1359B-003H-4-W-120	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	21.3	23	2010:06:18:14:03:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-003H-5-W-2	318-U1359B-003H-5-W-2	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	21.62	23.22	2010:06:18:14:03:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-003H-5-W-20	318-U1359B-003H-5-W-20	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	21.8	23.4	2010:06:18:14:03:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-003H-5-W-40	318-U1359B-003H-5-W-40	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	22	23.6	2010:06:18:14:03:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-003H-5-W-60	318-U1359B-003H-5-W-60	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	22.2	23.8	2010:06:18:14:03:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-003H-5-W-78	318-U1359B-003H-5-W-78	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	22.38	23.98	2010:06:18:14:03:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-003H-5-W-101	318-U1359B-003H-5-W-101	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	22.61	24.21	2010:06:18:14:04:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-003H-5-W-118	318-U1359B-003H-5-W-118	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	22.78	24.38	2010:06:18:14:04:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-003H-5-W-140	318-U1359B-003H-5-W-140	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	23	24.6	2010:06:18:14:04:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-003H-6-W-0	318-U1359B-003H-6-W-0	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	23.1	24.8	2010:06:18:14:04:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-003H-6-W-23	318-U1359B-003H-6-W-23	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	23.33	25.03	2010:06:18:14:04:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-003H-6-W-40	318-U1359B-003H-6-W-40	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	23.5	25.2	2010:06:18:14:04:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-003H-6-W-60	318-U1359B-003H-6-W-60	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	23.7	25.4	2010:06:18:14:04:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-003H-6-W-80	318-U1359B-003H-6-W-80	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	23.9	25.6	2010:06:18:14:04:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-003H-6-W-100	318-U1359B-003H-6-W-100	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	24.1	25.8	2010:06:18:14:04:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-003H-6-W-120	318-U1359B-003H-6-W-120	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	24.3	26	2010:06:18:14:04:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-003H-6-W-134	318-U1359B-003H-6-W-134	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	24.44	26.14	2010:06:18:14:04:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-003H-7-W-0	318-U1359B-003H-7-W-0	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	24.6	26.3	2010:06:18:14:04:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-003H-7-W-20	318-U1359B-003H-7-W-20	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	24.8	26.5	2010:06:18:14:04:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-004H-1-W-120	318-U1359B-004H-1-W-120	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	25.95	27.9	2010:06:18:14:04:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-004H-2-W-0	318-U1359B-004H-2-W-0	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	26.25	28.2	2010:06:18:14:04:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-004H-2-W-18	318-U1359B-004H-2-W-18	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	26.43	28.38	2010:02:10:14:17:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-004H-2-W-21	318-U1359B-004H-2-W-21	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	26.46	28.41	2010:06:18:14:04:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-004H-2-W-40	318-U1359B-004H-2-W-40	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	26.65	28.6	2010:06:18:14:04:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-004H-2-W-60	318-U1359B-004H-2-W-60	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	26.85	28.8	2010:06:18:14:04:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-004H-2-W-80	318-U1359B-004H-2-W-80	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	27.05	29	2010:06:18:14:04:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-004H-2-W-100	318-U1359B-004H-2-W-100	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	27.25	29.2	2010:06:18:14:04:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-004H-2-W-120	318-U1359B-004H-2-W-120	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	27.45	29.4	2010:06:18:14:04:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-004H-2-W-138	318-U1359B-004H-2-W-138	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	27.63	29.58	2010:06:18:14:04:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-004H-3-W-0	318-U1359B-004H-3-W-0	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	27.75	29.7	2010:06:18:14:04:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-004H-3-W-14	318-U1359B-004H-3-W-14	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	27.89	29.84	2010:02:10:14:17:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-004H-3-W-20	318-U1359B-004H-3-W-20	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	27.95	29.9	2010:06:18:14:04:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-004H-3-W-37	318-U1359B-004H-3-W-37	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	28.12	30.07	2010:06:18:14:04:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-004H-3-W-60	318-U1359B-004H-3-W-60	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	28.35	30.3	2010:06:18:14:04:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-004H-3-W-80	318-U1359B-004H-3-W-80	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	28.55	30.5	2010:06:18:14:04:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-004H-3-W-100	318-U1359B-004H-3-W-100	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	28.75	30.7	2010:06:18:14:04:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-005H-3-W-95	318-U1359B-005H-3-W-95	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	40.77	40.15	2010:02:10:15:21:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-006H-3-W-98	318-U1359B-006H-3-W-98	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	47.69	49.68	2010:02:10:15:46:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-007H-3-W-32	318-U1359B-007H-3-W-32	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	57.26	58.52	2010:02:10:17:15:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-008H-5-W-113	318-U1359B-008H-5-W-113	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	71.89	71.83	2010:02:10:18:31:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-009H-3-W-81	318-U1359B-009H-3-W-81	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	78.63	78.01	2010:02:10:21:04:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-010H-5-W-60	318-U1359B-010H-5-W-60	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	90.75	90.3	2010:02:10:23:02:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-011H-3-W-94	318-U1359B-011H-3-W-94	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	98.34	97.14	2010:02:11:00:32:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-021H-3-W-85	318-U1359B-021H-3-W-85	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	199.5	192.05	2010:02:11:16:05:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-021H-5-W-88	318-U1359B-021H-5-W-88	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	202.53	195.095	2010:02:11:16:17:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-022H-2-W-83	318-U1359B-022H-2-W-83	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	208.33	200.03	2010:02:11:17:47:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
This study	318	U1359B		318-U1359B-022H-6-W-96	318-U1359B-022H-6-W-96	FS-C-DRILL-IODP:SP-SS-C:SO-V	0			Sedimentary	214.46	206.19	2010:02:11:17:47:00.00	0	-64.9041	Not Specified	143.9609	Sediment Layer
