tab 	er_samples
er_citation_names	er_location_name	er_sample_name	er_scientist_mail_names	er_site_name	magic_method_codes	sample_alteration	sample_alteration_type	sample_azimuth	sample_bed_dip	sample_bed_dip_direction	sample_class	sample_date	sample_declination_correction	sample_dip	sample_lat	sample_lithology	sample_lon	sample_orientation_flag	sample_time_zone	sample_type
This study	Ejumaima	07EJ090	Peter C. Lippert	EJU-13	FS-FD:FS-LOC-GPS:SO-MAG:SO-SUN	Unaltered	Weathering	204	21	117	Extrusive : Igneous : Subaerial	2007:09:26:00:00:00.00	0	35	32.219	Basalt : Basaltic Lava : Trachybasalt	86.805	g	+8 GMT	Lava Flow
This study	Ejumaima	07EJ091	Peter C. Lippert	EJU-13	FS-FD:FS-LOC-GPS:SO-MAG:SO-SUN	Unaltered	Weathering	206	21	117	Extrusive : Igneous : Subaerial	2007:09:26:00:00:00.00	0	36	32.219	Basalt : Basaltic Lava : Trachybasalt	86.805	g	+8 GMT	Lava Flow
This study	Ejumaima	07EJ092	Peter C. Lippert	EJU-13	FS-FD:FS-LOC-GPS:SO-MAG:SO-SUN	Unaltered	Weathering	177	21	117	Extrusive : Igneous : Subaerial	2007:09:26:00:00:00.00	0	35	32.219	Basalt : Basaltic Lava : Trachybasalt	86.805	g	+8 GMT	Lava Flow
This study	Ejumaima	07EJ093	Peter C. Lippert	EJU-13	FS-FD:FS-LOC-GPS:SO-MAG:SO-SUN	Unaltered	Weathering	188	21	117	Extrusive : Igneous : Subaerial	2007:09:26:00:00:00.00	0	32	32.219	Basalt : Basaltic Lava : Trachybasalt	86.805	g	+8 GMT	Lava Flow
This study	Ejumaima	07EJ094	Peter C. Lippert	EJU-14	FS-FD:FS-LOC-GPS:SO-MAG:SO-SUN	Unaltered	Weathering	160.76	21	117	Extrusive : Igneous : Subaerial	2007:09:26:00:00:00.00	-1	43	32.219	Basalt : Basaltic Lava : Trachybasalt	86.805	g	+8 GMT	Lava Flow
This study	Ejumaima	07EJ095	Peter C. Lippert	EJU-14	FS-FD:FS-LOC-GPS:SO-MAG:SO-SUN	Unaltered	Weathering	173.94	21	117	Extrusive : Igneous : Subaerial	2007:09:26:00:00:00.00	-1	42	32.219	Basalt : Basaltic Lava : Trachybasalt	86.805	g	+8 GMT	Lava Flow
This study	Ejumaima	07EJ096	Peter C. Lippert	EJU-14	FS-FD:FS-LOC-GPS:SO-MAG:SO-SUN	Unaltered	Weathering	193.29	21	117	Extrusive : Igneous : Subaerial	2007:09:26:00:00:00.00	0	44	32.219	Basalt : Basaltic Lava : Trachybasalt	86.805	g	+8 GMT	Lava Flow
This study	Ejumaima	07EJ097	Peter C. Lippert	EJU-14	FS-FD:FS-LOC-GPS:SO-MAG:SO-SUN	Unaltered	Weathering	39.99	21	117	Extrusive : Igneous : Subaerial	2007:09:26:00:00:00.00	0	58	32.219	Basalt : Basaltic Lava : Trachybasalt	86.805	g	+8 GMT	Lava Flow
This study	Ejumaima	07EJ098	Peter C. Lippert	EJU-14	FS-FD:FS-LOC-GPS:SO-MAG:SO-SUN	Unaltered	Weathering	82.68	21	117	Extrusive : Igneous : Subaerial	2007:09:26:00:00:00.00	0	45	32.219	Basalt : Basaltic Lava : Trachybasalt	86.805	g	+8 GMT	Lava Flow
This study	Ejumaima	07EJ099	Peter C. Lippert	EJU-14	FS-FD:FS-LOC-GPS:SO-MAG:SO-SUN	Unaltered	Weathering	93	21	117	Extrusive : Igneous : Subaerial	2007:09:26:00:00:00.00	0	38	32.219	Basalt : Basaltic Lava : Trachybasalt	86.805	g	+8 GMT	Lava Flow
This study	Ejumaima	07EJ100	Peter C. Lippert	EJU-14	FS-FD:FS-LOC-GPS:SO-MAG:SO-SUN	Unaltered	Weathering	61.69	21	117	Extrusive : Igneous : Subaerial	2007:09:26:00:00:00.00	0	60	32.219	Basalt : Basaltic Lava : Trachybasalt	86.805	g	+8 GMT	Lava Flow
