138.200 4.06926
139.200 4.07096
140.200 4.07193
141.200 4.07188
142.200 4.07054
143.200 4.06764
144.200 4.06296
145.200 4.057
146.200 4.05069
147.200 4.04494
148.200 4.04068
149.200 4.0387
150.200 4.03876
151.200 4.04015
152.200 4.04218
153.200 4.04414
154.200 4.04544
155.200 4.04631
156.200 4.04734
157.200 4.0491
158.200 4.0522
159.200 4.05659
160.200 4.05874
161.200 4.05541
162.200 4.04905
163.200 4.04354
164.200 4.04208
165.200 4.04418
166.200 4.04809
167.200 4.05208
168.200 4.05449
169.200 4.05483
170.200 4.05349
171.200 4.05089
172.200 4.04744
173.200 4.04356
174.200 4.03966
175.200 4.0361
176.200 4.03326
177.200 4.03149
178.200 4.03118
179.200 4.03248
180.200 4.03479
181.200 4.03726
182.200 4.0391
183.200 4.03948
184.200 4.03783
185.200 4.03456
186.200 4.03036
187.200 4.02589
188.200 4.02181
189.200 4.01867
190.200 4.01664
191.200 4.01581
192.200 4.01627
193.200 4.01812
194.200 4.02116
195.200 4.02431
196.200 4.02635
197.200 4.02604
198.200 4.02217
199.200 4.01472
200.200 4.00576
201.200 3.99754
202.200 3.9923
203.200 3.9923
204.200 3.99808
205.200 4.00737
206.200 4.01762
207.200 4.02629
208.200 4.03087
209.200 4.03055
210.200 4.02671
211.200 4.02089
212.200 4.01462
213.200 4.00943
214.200 4.00666
215.200 4.00621
216.200 4.00732
217.200 4.00925
218.200 4.01125
219.200 4.01282
220.200 4.01375
221.200 4.01385
222.200 4.01295
223.200 4.01088
224.200 4.00788
225.200 4.0046
226.200 4.00169
227.200 3.99983
228.200 3.99966
229.200 4.00125
230.200 4.00389
231.200 4.00684
232.200 4.00934
233.200 4.01066
234.200 4.0101
235.200 4.00766
236.200 4.00373
237.200 3.9987
238.200 3.99298
239.200 3.98701
240.200 3.98137
241.200 3.97663
242.200 3.97339
243.200 3.97222
244.200 3.97325
245.200 3.97558
246.200 3.9782
247.200 3.98008
248.200 3.98022
249.200 3.9785
250.200 3.97563
251.200 3.97236
252.200 3.96947
253.200 3.9677
254.200 3.96757
255.200 3.96856
256.200 3.96993
257.200 3.97091
258.200 3.9708
259.200 3.96955
260.200 3.96764
261.200 3.96553
262.200 3.96372
263.200 3.96268
264.200 3.9625
265.200 3.96276
266.200 3.96302
267.200 3.96284
268.200 3.96177
269.200 3.95976
270.200 3.95722
271.200 3.95459
272.200 3.95232
273.200 3.95085
274.200 3.95032
275.200 3.95017
276.200 3.94975
277.200 3.94842
278.200 3.94559
279.200 3.9415
280.200 3.93683
281.200 3.93229
282.200 3.92856
283.200 3.92635
284.200 3.92589
285.200 3.92639
286.200 3.92692
287.200 3.92655
288.200 3.92456
289.200 3.92129
290.200 3.91747
291.200 3.91381
292.200 3.91103
293.200 3.90984
294.200 3.91043
295.200 3.91211
296.200 3.91409
297.200 3.91558
298.200 3.91581
299.200 3.9145
300.200 3.91219
301.200 3.9095
302.200 3.90706
303.200 3.90545
304.200 3.90471
305.200 3.9044
306.200 3.90411
307.200 3.90341
308.200 3.90188
309.200 3.89924
310.200 3.89582
311.200 3.89211
312.200 3.88859
313.200 3.88576
314.200 3.88379
315.200 3.8824
316.200 3.88123
317.200 3.87994
318.200 3.87819
319.200 3.87585
320.200 3.8732
321.200 3.87055
322.200 3.8682
323.200 3.86646
324.200 3.86542
325.200 3.8648
326.200 3.8643
327.200 3.8636
328.200 3.8624
329.200 3.86054
330.200 3.8581
331.200 3.8552
332.200 3.85193
333.200 3.84843
334.200 3.84476
335.200 3.84094
336.200 3.83699
337.200 3.83293
338.200 3.82878
339.200 3.82455
340.200 3.82029
341.200 3.81604
342.200 3.81183
343.200 3.80772
344.200 3.80375
345.200 3.80004
346.200 3.79667
347.200 3.79374
348.200 3.79135
349.200 3.78958
350.200 3.78827
351.200 3.7872
352.200 3.78613
353.200 3.78484
354.200 3.78316
355.200 3.78108
356.200 3.7786
357.200 3.77574
358.200 3.7725
359.200 3.76897
360.200 3.76549
361.200 3.7624
362.200 3.76009
363.200 3.75888
364.200 3.7586
365.200 3.75868
366.200 3.75855
367.200 3.75764
368.200 3.75536
369.200 3.75119
370.200 3.74519
371.200 3.73775
372.200 3.72925
373.200 3.7201
374.200 3.71069
375.200 3.70143
376.200 3.69273
377.200 3.68502
378.200 3.67871
379.200 3.67415
380.200 3.67106
381.200 3.6688
382.200 3.66672
383.200 3.66417
384.200 3.66054
385.200 3.65588
386.200 3.65077
387.200 3.64578
388.200 3.6415
389.200 3.6385
390.200 3.63681
391.200 3.63572
392.200 3.63453
393.200 3.63249
394.200 3.62888
395.200 3.62331
396.200 3.61619
397.200 3.60802
398.200 3.59929
399.200 3.59052
400.200 3.5821
401.200 3.57403
402.200 3.56622
403.200 3.55855
404.200 3.55093
405.200 3.54324
406.200 3.53524
407.200 3.52667
408.200 3.51723
409.200 3.50669
410.200 3.49514
411.200 3.48305
412.200 3.47091
413.200 3.4592
414.200 3.44839
415.200 3.4386
416.200 3.4296
417.200 3.42114
418.200 3.41298
419.200 3.40486
420.200 3.39641
421.200 3.38707
422.200 3.3763
423.200 3.36352
424.200 3.34819
425.200 3.33027
426.200 3.31086
427.200 3.29122
428.200 3.27263
429.200 3.25634
430.200 3.24285
431.200 3.23091
432.200 3.21905
433.200 3.20581
434.200 3.18983
435.200 3.17086
436.200 3.14934
437.200 3.1257
438.200 3.10037
439.200 3.0738
440.200 3.04651
441.200 3.0193
442.200 2.99297
443.200 2.96833
444.200 2.94615
445.200 2.92603
446.200 2.90648
447.200 2.88592
448.200 2.86279
449.200 2.83552
450.200 2.80293
451.200 2.76668
452.200 2.72969
453.200 2.69491
454.200 2.66502
455.200 2.64011
456.200 2.61871
457.200 2.59936
458.200 2.58058
459.200 2.56091
460.200 2.53928
461.200 2.5155
462.200 2.48951
463.200 2.46126
464.200 2.43069
465.200 2.39793
466.200 2.36393
467.200 2.32981
468.200 2.29673
469.200 2.2658
470.200 2.23732
471.200 2.21058
472.200 2.18477
473.200 2.15908
474.200 2.13273
475.200 2.10514
476.200 2.07631
477.200 2.04628
478.200 2.01511
479.200 1.98285
480.200 1.94968
481.200 1.91619
482.200 1.88305
483.200 1.85089
484.200 1.82039
485.200 1.79181
486.200 1.76456
487.200 1.73794
488.200 1.71124
489.200 1.68377
490.200 1.65493
491.200 1.62486
492.200 1.5939
493.200 1.56241
494.200 1.53074
495.200 1.49921
496.200 1.46792
497.200 1.43691
498.200 1.40623
499.200 1.37592
500.200 1.34595
501.200 1.31615
502.200 1.28628
503.200 1.25613
504.200 1.22548
505.200 1.19437
506.200 1.16329
507.200 1.13276
508.200 1.10333
509.200 1.07551
510.200 1.04969
511.200 1.02513
512.200 1.00058
513.200 0.97479
514.200 0.9465
515.200 0.91486
516.200 0.88104
517.200 0.84689
518.200 0.81429
519.200 0.78509
520.200 0.75996
521.200 0.73762
522.200 0.71659
