104.554 -47.49848
114.5419 -33.54778
122.4153 -35.92501
130.3046 -53.91947
130.4038 -28.65889
137.5878 -25.58634
139.0847 -28.75266
141.2388 -12.40453
142.0893 -10.72141
147.6827 -8.158561
147.9871 -66.25896
148.9911 -68.01194
149.4472 -32.56545
149.5967 -34.51424
149.685 -41.20866
152.3729 -43.85454
153.2958 -62.69749
154.002 -60.71792
154.3208 -4.465933
155.6186 -48.92519
156.5687 -53.5724
157.5246 -49.79805
158.4176 -58.70532
158.8935 -57.51719
159.3143 -43.13148
159.4318 -20.45568
159.5521 -36.97826
160.3755 -27.78616
161.2195 -62.75791
162.2571 -51.21894
162.8569 -41.35847
163.2915 -46.98927
163.326 -55.25639
163.6927 -9.443379
163.7856 -54.38148
163.8219 -52.97572
165.381 -59.92673
165.7021 -38.53273
166.1274 -28.95357
166.2773 -31.6838
166.8494 -54.5094
167.046 -52.19551
167.3851 -46.80423
167.827 -47.45211
168.476 -40.48915
168.5161 -19.05733
168.5667 -62.22147
168.6048 -23.62955
169.1127 -42.15074
169.7426 -34.28674
169.8727 -32.34378
170.4317 -23.50369
170.6051 -43.01167
170.9824 -41.16538
171.4337 -42.16642
171.442 -20.07302
172.0437 -16.97955
172.218 -38.99335
172.2253 -51.88907
172.2463 -20.54851
172.2639 -32.65054
172.4084 -41.27681
172.4382 -54.90559
173.0984 -65.22791
173.236 -27.92191
174.6992 -44.83867
175.3071 -40.90158
175.6021 -74.66459
176.0231 -62.58395
176.209 -85.1642
176.2659 -42.33232
176.5135 -40.86559
176.5135 -40.86559
176.7323 -54.07638
176.9619 -18.63272
177.1156 -61.82438
177.1178 -26.68241
177.1698 -44.85791
177.1732 -18.31673
177.2278 -36.8462
177.3374 -57.88095
177.5177 -31.31778
177.5997 -32.2042
177.7378 -25.46973
177.92 -61.87171
177.9221 -47.61191
177.961 -38.6354
178.144 -33.45651
178.6689 -38.952
178.7931 -23.60987
178.8112 -40.85787
178.9861 -40.47638
179.067 -19.49033
179.2706 -39.84336
179.2929 -18.51472
179.3232 -53.48719
179.6356 -31.46626
179.845 -11.17265
179.892 -52.55609
179.9202 -69.81991
180.0004 -58.60426
180.0188 -21.71392
180.1228 -16.76673
180.2054 -60.77522
180.2816 -24.98891
180.3078 -28.40247
180.312 -34.67846
180.4449 -40.1611
180.827 -25.90829
180.8536 -56.01261
180.8844 -60.89838
180.9559 -47.33418
181.0436 -4.030722
181.1617 -48.82444
181.1883 -31.62019
181.3519 -61.08534
181.4671 -45.70049
181.473 -55.2472
181.4813 -54.65298
181.5242 -31.58337
181.5689 -22.84234
181.573 -54.21989
181.6432 -53.15454
181.8138 -47.70164
181.9259 -44.67995
182.0655 -41.84283
182.1025 -32.82468
182.1127 -46.8545
182.1265 -30.39918
182.2154 -53.90088
182.4752 -57.79901
182.4902 -51.00305
182.5043 -78.38756
183.1376 -42.30893
183.3973 -31.73999
183.5187 -38.01359
183.6359 -81.10358
183.6415 -64.01935
183.6474 -39.31737
183.6746 -28.41451
183.7432 -27.88178
183.7616 -68.67328
183.8678 -25.0547
183.8845 -27.17517
184.0558 -31.32087
184.1674 -14.07401
184.417 -45.65716
184.7673 -37.92678
185.1541 -32.56402
185.206 -23.38391
185.5562 -57.1557
185.9611 -34.54734
186.353 -2.724488
186.4259 -44.43674
186.558 -49.26216
186.6199 -67.21604
186.7413 -27.69541
186.7638 -15.47943
187.1754 -23.61193
187.2734 -14.54226
187.3443 -38.1032
187.6617 -27.44141
187.6675 -38.71294
187.6822 -69.20995
187.92 -14.86241
188.1671 -26.49512
188.1716 -22.35598
188.2225 -47.24877
188.3837 -52.81739
188.5567 -57.83615
188.6507 -20.7217
188.6508 -36.56477
188.8773 -15.09905
189.0084 -54.84532
189.1057 -36.65377
189.4365 -55.00444
189.6586 -61.93044
189.679 -25.4369
190.2487 -32.72142
190.4757 -44.68207
190.6393 -26.94173
191.2452 -30.76798
191.4863 -37.46643
191.8019 -51.2149
191.803 -30.52467
191.9138 -3.727084
192.7936 -50.90203
193.023 -38.43726
193.2604 -45.87221
193.7862 -6.374457
193.8106 -36.99429
194.2064 -30.00265
194.3327 -28.29405
194.7574 -20.45779
194.8019 -47.64551
195.2055 -62.39927
195.4008 -50.70787
195.4252 -44.8748
195.99 -49.57806
196.0114 -20.97494
196.1222 -31.61017
196.345 -40.8001
196.3807 -44.87123
196.4175 -54.05219
196.5033 -26.38764
196.8832 -33.30053
196.9766 -67.65404
197.6795 -52.65257
198.7758 -54.04169
199.0387 -23.26816
199.0667 -55.5551
199.0812 -46.76609
199.3605 -25.55549
199.8992 -58.07166
200.4967 -35.84908
200.6127 -34.60111
201.7031 -42.25337
202.3982 -48.03193
203.0025 -51.35172
203.8555 -49.06819
203.9085 -41.33006
204.9635 -33.53807
206.5963 -66.95266
207.0972 -18.4456
207.2904 -11.99007
207.3494 -58.36879
208.176 -30.55029
208.2127 -56.4281
208.3027 -12.25392
208.4519 -55.94419
208.5268 -49.96902
213.4996 -50.71994
214.0442 -31.87072
215.6739 -29.65091
215.7872 -39.81184
216.3793 -32.80975
216.5398 -62.72966
218.9164 -48.20598
227.043 -30.46418
229.6949 -12.08853
230.3728 -79.16713
237.6042 -33.41205
242.6741 -26.77777
255.3972 -61.33143
291.0155 4.468502
298.1612 34.82389
309.4342 17.60899
309.7223 42.87734
313.6356 23.00698
318.9975 65.83053
320.2441 53.50196
321.2792 18.44169
324.9427 24.76267
324.9543 29.8527
325.982 29.09626
326.7294 9.11464
328.3032 47.49417
328.7776 14.91568
330.2739 56.55036
331.5324 20.60793
331.6874 47.93149
332.0894 56.9823
335.2684 39.895
335.6142 70.56338
336.3599 33.61974
336.7568 6.540689
337.5163 35.07748
338.7942 52.59245
342.4345 45.30844
342.6743 53.81657
343.6518 38.04197
345.1205 50.33534
345.5943 43.77568
345.804 27.92898
346.709 35.37583
346.9161 51.43169
347.1617 49.90078
347.162 15.39445
