3.948776236595352884e+01 6.578224157179097631e+01
7.125325038692903945e+01 6.366044070274293887e+01
2.024682170794665126e+01 6.037577969068821204e+01
2.408788016088681161e+01 6.661550040693344954e+01
7.638269537881024007e+01 5.122371707234813698e+01
3.937326875515020674e+01 7.056811931380349279e+01
7.113678475836172765e+01 6.508269476040116785e+01
7.088330369398937592e+01 5.364237092745197799e+01
5.845641679322113760e+01 4.487189898586296266e+01
6.882425879170682492e+01 5.081933766720178625e+01
5.499052291103032530e+01 5.178117954436614667e+01
1.464293392149189685e+02 7.499100639690392711e+01
4.020342372171865009e+01 6.625375130992473771e+01
5.540030934017397612e+01 5.219226115951152423e+01
4.936179595336801640e+01 3.729484692784762245e+01
7.789356579261755087e+01 5.968678173519987951e+01
5.074311176467580253e+01 6.314493339617896339e+01
2.346940225082721554e+01 6.170060410041699583e+01
3.413567265329652400e+01 4.924458402769047893e+01
4.572217813176666823e+01 4.413902783346221526e+01
