tab	samples
sample	site	lat	lon	geologic_classes	geologic_types	lithologies	azimuth	dip	orientation_quality	citations	method_codes	result_quality	result_type	sample_alternatives	timestamp
318-U1361A-001H_5A-1.15	318-U1361A-001H_5A-1.15	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i		Invalid date
318-U1361A-001H_5A-1.2	318-U1361A-001H_5A-1.2	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i		Invalid date
318-U1361A-001H_5A-1.25	318-U1361A-001H_5A-1.25	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i		Invalid date
318-U1361A-001H_5A-1.3	318-U1361A-001H_5A-1.3	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i		Invalid date
318-U1361A-001H_5A-1.35	318-U1361A-001H_5A-1.35	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i		Invalid date
318-U1361A-001H_5A-1.4	318-U1361A-001H_5A-1.4	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i		Invalid date
318-U1361A-001H_5A-1.45	318-U1361A-001H_5A-1.45	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i		Invalid date
318-U1361A-001H_6A-0.1	318-U1361A-001H_6A-0.1	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i		Invalid date
318-U1361A-001H_6A-0.15	318-U1361A-001H_6A-0.15	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i		Invalid date
318-U1361A-001H_6A-0.2	318-U1361A-001H_6A-0.2	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i		Invalid date
318-U1361A-001H_6A-0.25	318-U1361A-001H_6A-0.25	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i		Invalid date
318-U1361A-001H_6A-0.3	318-U1361A-001H_6A-0.3	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i		Invalid date
318-U1361A-001H_6A-0.35	318-U1361A-001H_6A-0.35	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i		Invalid date
318-U1361A-001H_6A-0.4	318-U1361A-001H_6A-0.4	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i		Invalid date
318-U1361A-001H_6A-0.45	318-U1361A-001H_6A-0.45	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i		Invalid date
318-U1361A-001H_6A-0.5	318-U1361A-001H_6A-0.5	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i		Invalid date
318-U1361A-001H_6A-0.55	318-U1361A-001H_6A-0.55	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i		Invalid date
318-U1361A-001H_6A-0.6	318-U1361A-001H_6A-0.6	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i		Invalid date
318-U1361A-001H_6A-0.65	318-U1361A-001H_6A-0.65	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i		Invalid date
318-U1361A-001H_6A-0.7	318-U1361A-001H_6A-0.7	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i		Invalid date
318-U1361A-001H_6A-0.75	318-U1361A-001H_6A-0.75	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i		Invalid date
318-U1361A-001H_6A-0.8	318-U1361A-001H_6A-0.8	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i		Invalid date
318-U1361A-001H_6A-0.85	318-U1361A-001H_6A-0.85	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i		Invalid date
318-U1361A-001H_6A-0.9	318-U1361A-001H_6A-0.9	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i		Invalid date
318-U1361A-001H_6A-0.95	318-U1361A-001H_6A-0.95	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i		Invalid date
318-U1361A-001H_6A-1	318-U1361A-001H_6A-1	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i		Invalid date
318-U1361A-001H_6A-1.05	318-U1361A-001H_6A-1.05	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i		Invalid date
318-U1361A-001H_6A-1.1	318-U1361A-001H_6A-1.1	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i		Invalid date
318-U1361A-001H_6A-1.15	318-U1361A-001H_6A-1.15	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i		Invalid date
318-U1361A-001H_6A-1.2	318-U1361A-001H_6A-1.2	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i		Invalid date
318-U1361A-001H_6A-1.25	318-U1361A-001H_6A-1.25	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i		Invalid date
318-U1361A-001H_6A-1.3	318-U1361A-001H_6A-1.3	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i		Invalid date
318-U1361A-001H_6A-1.35	318-U1361A-001H_6A-1.35	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i		Invalid date
318-U1361A-002H-4-W-114	318-U1361A-002H-4-W-114	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i	CUBE1279082	2010-06-16T13:35:00Z
318-U1361A-002H-4-W-84	318-U1361A-002H-4-W-84	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i	CUBE1279072	2010-06-16T13:35:00Z
318-U1361A-002H-4-W-94	318-U1361A-002H-4-W-94	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i	CUBE2209321	2010-02-26T06:12:00Z
318-U1361A-002H-5-W-10	318-U1361A-002H-5-W-10	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i	CUBE2209331	2010-02-26T06:12:00Z
318-U1361A-002H-5-W-108	318-U1361A-002H-5-W-108	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i	CUBE1279122	2010-06-16T14:10:00Z
318-U1361A-002H-5-W-131	318-U1361A-002H-5-W-131	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i	CUBE1279132	2010-06-16T14:10:00Z
318-U1361A-002H-5-W-25	318-U1361A-002H-5-W-25	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i	CUBE1279092	2010-06-16T14:10:00Z
318-U1361A-002H-5-W-53	318-U1361A-002H-5-W-53	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i	CUBE1279102	2010-06-16T14:10:00Z
318-U1361A-002H-5-W-84	318-U1361A-002H-5-W-84	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i	CUBE1279112	2010-06-16T14:10:00Z
318-U1361A-002H-6-W-11	318-U1361A-002H-6-W-11	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i	CUBE1280742	2010-06-16T14:43:00Z
318-U1361A-002H-6-W-118	318-U1361A-002H-6-W-118	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i	CUBE1280792	2010-06-16T14:43:00Z
318-U1361A-002H-6-W-145	318-U1361A-002H-6-W-145	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i	CUBE1280812	2010-06-16T14:43:00Z
318-U1361A-002H-6-W-40	318-U1361A-002H-6-W-40	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i	CUBE2209341	2010-02-26T06:12:00Z
318-U1361A-002H-6-W-63	318-U1361A-002H-6-W-63	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i	CUBE1280752	2010-06-16T14:43:00Z
318-U1361A-002H-6-W-91	318-U1361A-002H-6-W-91	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i	CUBE1280772	2010-06-16T14:43:00Z
318-U1361A-002H-7-W-34	318-U1361A-002H-7-W-34	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i	CUBE2209351	2010-02-26T06:12:00Z
318-U1361A-003H-2-W-107	318-U1361A-003H-2-W-107	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i	CUBE1289262	2010-06-16T15:24:00Z
318-U1361A-003H-2-W-12	318-U1361A-003H-2-W-12	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i	CUBE1289232	2010-06-16T15:24:00Z
318-U1361A-003H-2-W-129	318-U1361A-003H-2-W-129	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i	CUBE1289272	2010-06-16T15:24:00Z
318-U1361A-003H-2-W-32	318-U1361A-003H-2-W-32	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i	CUBE1289242	2010-06-16T15:24:00Z
318-U1361A-003H-2-W-58	318-U1361A-003H-2-W-58	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i	CUBE1289252	2010-06-16T15:24:00Z
318-U1361A-003H-2-W-80	318-U1361A-003H-2-W-80	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i	CUBE2210061	2010-02-26T08:09:00Z
318-U1361A-003H-3-W-10	318-U1361A-003H-3-W-10	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i	CUBE1289282	2010-06-16T15:44:00Z
318-U1361A-003H-3-W-100	318-U1361A-003H-3-W-100	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i	CUBE2210071	2010-02-26T08:09:00Z
318-U1361A-003H-3-W-119	318-U1361A-003H-3-W-119	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i	CUBE1289322	2010-06-16T15:44:00Z
318-U1361A-003H-3-W-135	318-U1361A-003H-3-W-135	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i	CUBE1289332	2010-06-16T15:44:00Z
318-U1361A-003H-3-W-32	318-U1361A-003H-3-W-32	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i	CUBE1289292	2010-06-16T15:44:00Z
318-U1361A-003H-3-W-60	318-U1361A-003H-3-W-60	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i	CUBE1289302	2010-06-16T15:44:00Z
318-U1361A-003H-3-W-80	318-U1361A-003H-3-W-80	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i	CUBE1289312	2010-06-16T15:44:00Z
318-U1361A-003H-4-W-120	318-U1361A-003H-4-W-120	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i	CUBE1289382	2010-06-16T16:27:00Z
318-U1361A-003H-4-W-29	318-U1361A-003H-4-W-29	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i	CUBE1289352	2010-06-16T16:27:00Z
318-U1361A-003H-4-W-5	318-U1361A-003H-4-W-5	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i		2010-06-16T15:44:00Z
318-U1361A-003H-4-W-50	318-U1361A-003H-4-W-50	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i	CUBE1289362	2010-06-16T16:27:00Z
318-U1361A-003H-4-W-84	318-U1361A-003H-4-W-84	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i	CUBE2210081	2010-02-26T08:09:00Z
318-U1361A-003H-4-W-98	318-U1361A-003H-4-W-98	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i	CUBE1289372	2010-06-16T16:27:00Z
318-U1361A-003H-5-W-112	318-U1361A-003H-5-W-112	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i	CUBE1289432	2010-06-16T16:47:00Z
318-U1361A-003H-5-W-132	318-U1361A-003H-5-W-132	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i	CUBE1289442	2010-06-16T16:47:00Z
318-U1361A-003H-5-W-29	318-U1361A-003H-5-W-29	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i	CUBE1289402	2010-06-16T16:47:00Z
318-U1361A-003H-5-W-5	318-U1361A-003H-5-W-5	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i	CUBE1289392	2010-06-16T16:47:00Z
318-U1361A-003H-5-W-53	318-U1361A-003H-5-W-53	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i	CUBE1289412	2010-06-16T16:47:00Z
318-U1361A-003H-5-W-75	318-U1361A-003H-5-W-75	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i	CUBE2210091	2010-02-26T08:09:00Z
318-U1361A-003H-5-W-89	318-U1361A-003H-5-W-89	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i	CUBE1289422	2010-06-16T16:47:00Z
318-U1361A-003H-6-W-66	318-U1361A-003H-6-W-66	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i	CUBE2210101	2010-02-26T08:09:00Z
318-U1361A-003H-7-W-50	318-U1361A-003H-7-W-50	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i	CUBE2210111	2010-02-26T08:09:00Z
318-U1361A-004H-2-W-81	318-U1361A-004H-2-W-81	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i	CUBE2210861	2010-02-26T09:44:00Z
318-U1361A-004H-3-W-81	318-U1361A-004H-3-W-81	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i	CUBE2210871	2010-02-26T09:44:00Z
318-U1361A-004H-4-W-69	318-U1361A-004H-4-W-69	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i	CUBE2210881	2010-02-26T09:44:00Z
318-U1361A-004H-5-W-70	318-U1361A-004H-5-W-70	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i	CUBE2210891	2010-02-26T09:44:00Z
318-U1361A-004H-6-W-63	318-U1361A-004H-6-W-63	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i	CUBE2210901	2010-02-26T09:44:00Z
318-U1361A-004H_2A-0.1	318-U1361A-004H_2A-0.1	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i		Invalid date
318-U1361A-004H_2A-0.15	318-U1361A-004H_2A-0.15	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i		Invalid date
318-U1361A-004H_2A-0.2	318-U1361A-004H_2A-0.2	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i		Invalid date
318-U1361A-004H_2A-0.25	318-U1361A-004H_2A-0.25	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i		Invalid date
318-U1361A-004H_2A-0.3	318-U1361A-004H_2A-0.3	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i		Invalid date
318-U1361A-004H_2A-0.35	318-U1361A-004H_2A-0.35	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i		Invalid date
318-U1361A-004H_2A-0.4	318-U1361A-004H_2A-0.4	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i		Invalid date
318-U1361A-004H_2A-0.45	318-U1361A-004H_2A-0.45	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i		Invalid date
318-U1361A-004H_2A-0.5	318-U1361A-004H_2A-0.5	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i		Invalid date
318-U1361A-004H_2A-0.55	318-U1361A-004H_2A-0.55	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i		Invalid date
318-U1361A-004H_2A-0.6	318-U1361A-004H_2A-0.6	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i		Invalid date
318-U1361A-004H_2A-0.65	318-U1361A-004H_2A-0.65	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i		Invalid date
318-U1361A-004H_2A-0.7	318-U1361A-004H_2A-0.7	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i		Invalid date
318-U1361A-004H_2A-0.75	318-U1361A-004H_2A-0.75	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i		Invalid date
318-U1361A-004H_2A-0.8	318-U1361A-004H_2A-0.8	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i		Invalid date
318-U1361A-004H_2A-0.85	318-U1361A-004H_2A-0.85	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i		Invalid date
318-U1361A-004H_2A-0.9	318-U1361A-004H_2A-0.9	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i		Invalid date
318-U1361A-004H_2A-0.95	318-U1361A-004H_2A-0.95	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i		Invalid date
318-U1361A-004H_2A-1	318-U1361A-004H_2A-1	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i		Invalid date
318-U1361A-004H_2A-1.05	318-U1361A-004H_2A-1.05	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i		Invalid date
318-U1361A-004H_2A-1.1	318-U1361A-004H_2A-1.1	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i		Invalid date
318-U1361A-004H_2A-1.15	318-U1361A-004H_2A-1.15	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i		Invalid date
318-U1361A-004H_2A-1.2	318-U1361A-004H_2A-1.2	-64.2457	143.532	Sedimentary	Sediment Layer	Silicate-Clay:Silty Clay	0.0	0.0	g	This study	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	i		Invalid date
