195.0 8.3
31.5 17.6
4.8 24.7
25.1 25.2
25.7 26.5
37.0 32.8
59.6 33.2
9.1 33.8
22.4 35.4
16.5 36.0
16.2 37.4
27.4 38.5
26.2 39.8
23.8 41.2
29.9 41.3
27.0 42.1
24.2 42.8
25.8 43.2
30.9 45.0
27.7 45.2
33.5 46.1
11.9 46.2
22.2 46.8
42.5 47.1
19.5 48.2
24.8 49.3
21.3 50.0
38.5 50.0
25.8 51.1
25.3 51.4
48.4 51.7
15.1 52.3
32.5 53.2
38.2 54.1
11.4 54.4
26.4 54.4
23.6 54.5
40.3 55.4
73.4 56.2
357.5 56.6
22.8 57.3
32.5 57.3
15.5 58.3
39.3 60.0
11.6 60.6
1.4 63.9
29.9 65.0
61.2 66.9
