  337.4    59.6 
    8.0    27.5 
  349.1    49.6 
  357.3    10.7 
  349.3    64.2 
    5.0    44.8 
   22.3    38.5 
  355.1    28.0 
    8.3    47.8 
  325.5    30.4 
