tab 	er_samples
er_citation_names	er_location_name	er_sample_name	er_scientist_mail_names	er_site_name	magic_method_codes	sample_alteration	sample_alteration_type	sample_azimuth	sample_bed_dip	sample_bed_dip_direction	sample_class	sample_date	sample_declination_correction	sample_dip	sample_lat	sample_lithology	sample_lon	sample_orientation_flag	sample_time_zone	sample_type
This study	Nading Co	07ND158	Peter C. Lippert	NDC-18	FS-FD:FS-LOC-GPS:SO-MAG:SO-SUN	Unaltered	Weathering	294.23	22	148	Extrusive : Igneous : Subaerial	2007:09:20:00:00:00.00	0	48	32.685	Basalt : Basaltic Lava : Trachybasalt	85.604	g	+8 GMT	Lava Flow
This study	Nading Co	07ND166	Peter C. Lippert	NDC-20	FS-FD:FS-LOC-GPS:SO-MAG:SO-SUN	Unaltered	Weathering	290.33	22	148	Extrusive : Igneous : Subaerial	2007:09:20:00:00:00.00	-2.19999999999999	44	32.685	Basalt : Basaltic Lava : Trachybasalt	85.604	g	+8 GMT	Lava Flow
This study	Nading Co	07ND167	Peter C. Lippert	NDC-20	FS-FD:FS-LOC-GPS:SO-MAG	Unaltered	Weathering	283.53	22	148	Extrusive : Igneous : Subaerial	2007:09:20:00:00:00.00	0	35	32.685	Basalt : Basaltic Lava : Trachybasalt	85.604	g	+8 GMT	Lava Flow
This study	Nading Co	07ND168	Peter C. Lippert	NDC-20	FS-FD:FS-LOC-GPS:SO-MAG	Unaltered	Weathering	284.53	22	148	Extrusive : Igneous : Subaerial	2007:09:20:00:00:00.00	0	39	32.685	Basalt : Basaltic Lava : Trachybasalt	85.604	g	+8 GMT	Lava Flow
This study	Nading Co	07ND169	Peter C. Lippert	NDC-20	FS-FD:FS-LOC-GPS:SO-MAG	Unaltered	Weathering	279.53	22	148	Extrusive : Igneous : Subaerial	2007:09:20:00:00:00.00	0	44	32.685	Basalt : Basaltic Lava : Trachybasalt	85.604	g	+8 GMT	Lava Flow
This study	Nading Co	07ND170	Peter C. Lippert	NDC-20	FS-FD:FS-LOC-GPS:SO-MAG	Unaltered	Weathering	277.53	22	148	Extrusive : Igneous : Subaerial	2007:09:20:00:00:00.00	0	37	32.685	Basalt : Basaltic Lava : Trachybasalt	85.604	g	+8 GMT	Lava Flow
This study	Nading Co	07ND171	Peter C. Lippert	NDC-20	FS-FD:FS-LOC-GPS:SO-MAG	Unaltered	Weathering	276.53	22	148	Extrusive : Igneous : Subaerial	2007:09:20:00:00:00.00	0	37	32.685	Basalt : Basaltic Lava : Trachybasalt	85.604	g	+8 GMT	Lava Flow
This study	Nading Co	07ND172	Peter C. Lippert	NDC-20	FS-FD:FS-LOC-GPS:SO-MAG	Unaltered	Weathering	297.53	22	148	Extrusive : Igneous : Subaerial	2007:09:20:00:00:00.00	0	37	32.685	Basalt : Basaltic Lava : Trachybasalt	85.604	g	+8 GMT	Lava Flow
This study	Nading Co	07ND173	Peter C. Lippert	NDC-21	FS-FD:FS-LOC-GPS:SO-MAG	Unaltered	Weathering	165.53	15	2	Extrusive : Igneous : Subaerial	2007:09:21:00:00:00.00	0	27	32.737	Basalt : Basaltic Lava : Trachybasalt	85.575	g	+8 GMT	Lava Flow
This study	Nading Co	07ND174	Peter C. Lippert	NDC-21	FS-FD:FS-LOC-GPS:SO-MAG	Unaltered	Weathering	148.53	15	2	Extrusive : Igneous : Subaerial	2007:09:21:00:00:00.00	0	33	32.737	Basalt : Basaltic Lava : Trachybasalt	85.575	g	+8 GMT	Lava Flow
This study	Nading Co	07ND175	Peter C. Lippert	NDC-21	FS-FD:FS-LOC-GPS:SO-MAG:SO-SUN	Unaltered	Weathering	123.13	15	2	Extrusive : Igneous : Subaerial	2007:09:21:00:00:00.00	4.59999999999999	39	32.737	Basalt : Basaltic Lava : Trachybasalt	85.575	g	+8 GMT	Lava Flow
This study	Nading Co	07ND176	Peter C. Lippert	NDC-21	FS-FD:FS-LOC-GPS:SO-MAG	Unaltered	Weathering	142.53	15	2	Extrusive : Igneous : Subaerial	2007:09:21:00:00:00.00	0	53	32.737	Basalt : Basaltic Lava : Trachybasalt	85.575	g	+8 GMT	Lava Flow
This study	Nading Co	07ND177	Peter C. Lippert	NDC-21	FS-FD:FS-LOC-GPS:SO-MAG	Unaltered	Weathering	139.53	15	2	Extrusive : Igneous : Subaerial	2007:09:21:00:00:00.00	0	54	32.737	Basalt : Basaltic Lava : Trachybasalt	85.575	g	+8 GMT	Lava Flow
This study	Nading Co	07ND178	Peter C. Lippert	NDC-21	FS-FD:FS-LOC-GPS:SO-MAG	Unaltered	Weathering	87.53	15	2	Extrusive : Igneous : Subaerial	2007:09:21:00:00:00.00	0	42	32.737	Basalt : Basaltic Lava : Trachybasalt	85.575	g	+8 GMT	Lava Flow
This study	Nading Co	07ND179	Peter C. Lippert	NDC-21	FS-FD:FS-LOC-GPS:SO-MAG	Unaltered	Weathering	141.53	15	2	Extrusive : Igneous : Subaerial	2007:09:21:00:00:00.00	0	52	32.737	Basalt : Basaltic Lava : Trachybasalt	85.575	g	+8 GMT	Lava Flow
This study	Nading Co	07ND180	Peter C. Lippert	NDC-21	FS-FD:FS-LOC-GPS:SO-MAG	Unaltered	Weathering	82.53	15	2	Extrusive : Igneous : Subaerial	2007:09:21:00:00:00.00	0	34	32.737	Basalt : Basaltic Lava : Trachybasalt	85.575	g	+8 GMT	Lava Flow
This study	Nading Co	07ND181	Peter C. Lippert	NDC-22	FS-FD:FS-LOC-GPS:SO-MAG	Unaltered	Weathering	195.53	15	2	Extrusive : Igneous : Subaerial	2007:09:21:00:00:00.00	0	29	32.737	Basalt : Basaltic Lava : Trachybasalt	85.575	g	+8 GMT	Lava Flow
This study	Nading Co	07ND182	Peter C. Lippert	NDC-22	FS-FD:FS-LOC-GPS:SO-MAG	Unaltered	Weathering	198.53	15	2	Extrusive : Igneous : Subaerial	2007:09:21:00:00:00.00	0	17	32.737	Basalt : Basaltic Lava : Trachybasalt	85.575	g	+8 GMT	Lava Flow
This study	Nading Co	07ND183	Peter C. Lippert	NDC-22	FS-FD:FS-LOC-GPS:SO-MAG	Unaltered	Weathering	205.53	15	2	Extrusive : Igneous : Subaerial	2007:09:21:00:00:00.00	0	21	32.737	Basalt : Basaltic Lava : Trachybasalt	85.575	g	+8 GMT	Lava Flow
This study	Nading Co	07ND184	Peter C. Lippert	NDC-22	FS-FD:FS-LOC-GPS:SO-MAG	Unaltered	Weathering	172.53	15	2	Extrusive : Igneous : Subaerial	2007:09:21:00:00:00.00	0	40	32.737	Basalt : Basaltic Lava : Trachybasalt	85.575	g	+8 GMT	Lava Flow
This study	Nading Co	07ND185	Peter C. Lippert	NDC-22	FS-FD:FS-LOC-GPS:SO-MAG	Unaltered	Weathering	161.53	15	2	Extrusive : Igneous : Subaerial	2007:09:21:00:00:00.00	0	25	32.737	Basalt : Basaltic Lava : Trachybasalt	85.575	g	+8 GMT	Lava Flow
This study	Nading Co	07ND187	Peter C. Lippert	NDC-22	FS-FD:FS-LOC-GPS:SO-MAG	Unaltered	Weathering	157.53	15	2	Extrusive : Igneous : Subaerial	2007:09:21:00:00:00.00	0	18	32.737	Basalt : Basaltic Lava : Trachybasalt	85.575	g	+8 GMT	Lava Flow
This study	Nading Co	07ND188	Peter C. Lippert	NDC-22	FS-FD:FS-LOC-GPS:SO-MAG	Unaltered	Weathering	175.53	15	2	Extrusive : Igneous : Subaerial	2007:09:21:00:00:00.00	0	32	32.737	Basalt : Basaltic Lava : Trachybasalt	85.575	g	+8 GMT	Lava Flow
This study	Nading Co	07ND189	Peter C. Lippert	NDC-23	FS-FD:FS-LOC-GPS:SO-MAG:SO-SUN	Unaltered	Weathering	207.23	15	2	Extrusive : Igneous : Subaerial	2007:09:21:00:00:00.00	4.69999999999999	18	32.737	Basalt : Basaltic Lava : Trachybasalt	85.575	g	+8 GMT	Lava Flow
This study	Nading Co	07ND190	Peter C. Lippert	NDC-23	FS-FD:FS-LOC-GPS:SO-MAG:SO-SUN	Unaltered	Weathering	219.93	15	2	Extrusive : Igneous : Subaerial	2007:09:21:00:00:00.00	7.39999999999998	18	32.737	Basalt : Basaltic Lava : Trachybasalt	85.575	g	+8 GMT	Lava Flow
This study	Nading Co	07ND191	Peter C. Lippert	NDC-23	FS-FD:FS-LOC-GPS:SO-MAG:SO-SUN	Unaltered	Weathering	218.53	15	2	Extrusive : Igneous : Subaerial	2007:09:21:00:00:00.00	6	22	32.737	Basalt : Basaltic Lava : Trachybasalt	85.575	g	+8 GMT	Lava Flow
This study	Nading Co	07ND193	Peter C. Lippert	NDC-23	FS-FD:FS-LOC-GPS:SO-MAG:SO-SUN	Unaltered	Weathering	129.83	15	2	Extrusive : Igneous : Subaerial	2007:09:21:00:00:00.00	1.3	38	32.737	Basalt : Basaltic Lava : Trachybasalt	85.575	g	+8 GMT	Lava Flow
This study	Nading Co	07ND194	Peter C. Lippert	NDC-23	FS-FD:FS-LOC-GPS:SO-MAG:SO-SUN	Unaltered	Weathering	83.63	15	2	Extrusive : Igneous : Subaerial	2007:09:21:00:00:00.00	3.1	22	32.737	Basalt : Basaltic Lava : Trachybasalt	85.575	g	+8 GMT	Lava Flow
