isaf2.fix       
LAT:   .00  LON:    .00
    ID     TREAT  I  CD    J    CDECL CINCL  GDECL GINCL  BDECL BINCL  SUSC  M/V
is032f1    180.0  SD  2 33.0929 201.0  -5.2  351.4  45.2  346.6  46.9    .0   .0

is032i2       .0  SD  1 248.600 141.9  15.5  340.7  48.5  335.1  49.2    .0   .0
is032i2      2.5  SD  1 247.500 139.1  15.6  342.0  45.9  336.8  46.8    .0   .0
is032i2      5.0  SD  1 241.700 140.9  15.7  341.0  47.5  335.5  48.3    .0   .0
is032i2      7.5  SD  0 233.700 139.5  15.7  341.7  46.2  336.4  47.1    .0   .0
is032i2     10.0  SD  0 222.200 138.8  16.0  341.6  45.5  336.5  46.4    .0   .0
is032i2     12.5  SD  0 212.600 138.4  15.8  342.0  45.2  337.0  46.1    .0   .0
is032i2     15.0  SD  0 199.900 138.4  15.6  342.3  45.3  337.3  46.2    .0   .0
is032i2     20.0  SD  0 175.300 135.6  15.8  343.3  42.7  338.7  43.7    .0   .0
is032i2     25.0  SD  0 147.900 137.4  15.1  343.4  44.5  338.5  45.6    .0   .0
is032i2     30.0  SD  0 124.800 138.8  14.5  343.6  46.0  338.5  47.0    .0   .0
is032i2     40.0  SD  0 89.2324 136.8  14.5  344.5  44.2  339.6  45.3    .0   .0
is032i2     60.0  SD  0 57.5919 135.5  12.3  347.9  43.6  343.2  45.0    .0   .0
is032i2     80.0  SD  1 35.0820 132.1  10.9  350.8  40.6  346.6  42.3    .0   .0
is032i2    100.0  SD  1 29.5517 130.9   9.7  352.6  39.7  348.6  41.6    .0   .0
is032i2    120.0  SD  1 26.8876 129.1   8.8  354.2  38.1  350.4  40.1    .0   .0
is032i2    150.0  SD  1 23.6432 127.5   7.3  356.3  36.8  352.8  39.0    .0   .0

is033b2       .0  SD  0 252.800 147.4 -10.7    8.4  57.7    1.6  60.7    .0   .0
is033b2      2.5  SD  0 250.500 146.9 -11.1    9.1  57.2    2.5  60.2    .0   .0
is033b2      5.0  SD  0 240.000 145.8 -11.6    9.9  56.1    3.7  59.2    .0   .0
is033b2      7.5  SD  0 229.700 144.7 -12.0   10.5  55.0    4.6  58.2    .0   .0
is033b2     10.0  SD  0 219.500 144.5 -12.7   11.7  54.8    5.9  58.0    .0   .0
is033b2     12.5  SD  0 210.600 144.7 -13.2   12.6  54.9    6.9  58.2    .0   .0
is033b2     15.0  SD  0 200.800 143.6 -13.5   13.0  53.9    7.5  57.2    .0   .0
is033b2     20.0  SD  0 181.900 143.8 -13.7   13.3  54.0    7.8  57.4    .0   .0
is033b2     25.0  SD  0 161.100 143.4 -14.1   13.9  53.6    8.6  57.0    .0   .0
is033b2     30.0  SD  0 144.100 142.8 -14.0   13.7  53.0    8.4  56.4    .0   .0
is033b2     40.0  SD  0 114.645 143.3 -14.6   14.8  53.5    9.5  56.9    .0   .0
is033b2     60.0  SD  0 83.6494 143.2 -14.5   14.6  53.4    9.3  56.8    .0   .0
is033b2     80.0  SD  1 66.2685 142.8 -14.6   14.7  53.0    9.5  56.4    .0   .0
is033b2    100.0  SD  0 39.9232 142.6 -14.4   14.3  52.8    9.2  56.2    .0   .0
is033b2    120.0  SD  0 33.8296 142.4 -14.5   14.4  52.6    9.3  56.0    .0   .0
is033b2    150.0  SD  0 26.1596 141.8 -14.9   15.0  52.0   10.1  55.4    .0   .0
is033b2    180.0  SD  2 21.1838 140.8 -14.4   14.0  51.1    9.2  54.5    .0   .0

is033c2       .0  SD  0 132.900 169.2 -17.5   15.5  55.8    9.8  59.3    .0   .0
is033c2      2.5  SD  1 131.700 169.3 -17.9   15.8  55.5   10.3  58.9    .0   .0
is033c2      5.0  SD  1 124.935 168.1 -19.5   14.9  53.6    9.6  57.0    .0   .0
is033c2      7.5  SD  0 119.800 168.3 -21.0   16.0  52.2   11.1  55.7    .0   .0
is033c2     10.0  SD  0 115.800 168.5 -21.7   16.6  51.6   11.9  55.2    .0   .0
is033c2     12.5  SD  0 113.600 169.0 -22.3   17.6  51.2   13.1  54.8    .0   .0
is033c2     15.0  SD  1 110.500 168.8 -22.1   17.3  51.3   12.6  54.9    .0   .0
is033c2     20.0  SD  0 104.300 169.3 -22.2   18.0  51.4   13.4  55.0    .0   .0
is033c2     25.0  SD  1 96.1400 169.4 -22.1   18.1  51.5   13.5  55.1    .0   .0
