tab 	samples
azimuth	citations	dip	method_codes	orientation_quality	sample	sample_alternatives	site	timestamp
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_3A-25		XXX-UTESTA-006H_3A-25	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_3A-30		XXX-UTESTA-006H_3A-30	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_3A-35		XXX-UTESTA-006H_3A-35	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_3A-40		XXX-UTESTA-006H_3A-40	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_3A-45		XXX-UTESTA-006H_3A-45	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_3A-5		XXX-UTESTA-006H_3A-5	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_3A-50		XXX-UTESTA-006H_3A-50	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_3A-55		XXX-UTESTA-006H_3A-55	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_3A-60		XXX-UTESTA-006H_3A-60	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_3A-65		XXX-UTESTA-006H_3A-65	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_3A-70		XXX-UTESTA-006H_3A-70	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_3A-75		XXX-UTESTA-006H_3A-75	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_3A-80		XXX-UTESTA-006H_3A-80	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_3A-85		XXX-UTESTA-006H_3A-85	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_3A-90		XXX-UTESTA-006H_3A-90	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_3A-95		XXX-UTESTA-006H_3A-95	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_4A-0		XXX-UTESTA-006H_4A-0	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_4A-10		XXX-UTESTA-006H_4A-10	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_4A-100		XXX-UTESTA-006H_4A-100	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_4A-105		XXX-UTESTA-006H_4A-105	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_4A-110		XXX-UTESTA-006H_4A-110	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_4A-115		XXX-UTESTA-006H_4A-115	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_4A-120		XXX-UTESTA-006H_4A-120	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_4A-125		XXX-UTESTA-006H_4A-125	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_4A-130		XXX-UTESTA-006H_4A-130	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_4A-135		XXX-UTESTA-006H_4A-135	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_4A-140		XXX-UTESTA-006H_4A-140	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_4A-145		XXX-UTESTA-006H_4A-145	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_4A-15		XXX-UTESTA-006H_4A-15	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_4A-150		XXX-UTESTA-006H_4A-150	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_4A-20		XXX-UTESTA-006H_4A-20	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_4A-25		XXX-UTESTA-006H_4A-25	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_4A-30		XXX-UTESTA-006H_4A-30	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_4A-35		XXX-UTESTA-006H_4A-35	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_4A-40		XXX-UTESTA-006H_4A-40	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_4A-45		XXX-UTESTA-006H_4A-45	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_4A-5		XXX-UTESTA-006H_4A-5	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_4A-50		XXX-UTESTA-006H_4A-50	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_4A-55		XXX-UTESTA-006H_4A-55	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_4A-60		XXX-UTESTA-006H_4A-60	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_4A-65		XXX-UTESTA-006H_4A-65	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_4A-70		XXX-UTESTA-006H_4A-70	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_4A-75		XXX-UTESTA-006H_4A-75	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_4A-80		XXX-UTESTA-006H_4A-80	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_4A-85		XXX-UTESTA-006H_4A-85	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_4A-90		XXX-UTESTA-006H_4A-90	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_4A-95		XXX-UTESTA-006H_4A-95	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_5A-0		XXX-UTESTA-006H_5A-0	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_5A-10		XXX-UTESTA-006H_5A-10	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_5A-100		XXX-UTESTA-006H_5A-100	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_5A-105		XXX-UTESTA-006H_5A-105	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_5A-110		XXX-UTESTA-006H_5A-110	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_5A-115		XXX-UTESTA-006H_5A-115	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_5A-120		XXX-UTESTA-006H_5A-120	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_5A-125		XXX-UTESTA-006H_5A-125	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_5A-130		XXX-UTESTA-006H_5A-130	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_5A-135		XXX-UTESTA-006H_5A-135	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_5A-140		XXX-UTESTA-006H_5A-140	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_5A-145		XXX-UTESTA-006H_5A-145	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_5A-15		XXX-UTESTA-006H_5A-15	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_5A-150		XXX-UTESTA-006H_5A-150	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_5A-20		XXX-UTESTA-006H_5A-20	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_5A-25		XXX-UTESTA-006H_5A-25	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_5A-30		XXX-UTESTA-006H_5A-30	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_5A-35		XXX-UTESTA-006H_5A-35	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_5A-40		XXX-UTESTA-006H_5A-40	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_5A-45		XXX-UTESTA-006H_5A-45	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_5A-5		XXX-UTESTA-006H_5A-5	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_5A-50		XXX-UTESTA-006H_5A-50	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_5A-55		XXX-UTESTA-006H_5A-55	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_5A-60		XXX-UTESTA-006H_5A-60	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_5A-65		XXX-UTESTA-006H_5A-65	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_5A-70		XXX-UTESTA-006H_5A-70	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_5A-75		XXX-UTESTA-006H_5A-75	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_5A-80		XXX-UTESTA-006H_5A-80	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_5A-85		XXX-UTESTA-006H_5A-85	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_5A-90		XXX-UTESTA-006H_5A-90	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_5A-95		XXX-UTESTA-006H_5A-95	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_6A-0		XXX-UTESTA-006H_6A-0	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_6A-10		XXX-UTESTA-006H_6A-10	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_6A-100		XXX-UTESTA-006H_6A-100	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_6A-105		XXX-UTESTA-006H_6A-105	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_6A-110		XXX-UTESTA-006H_6A-110	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_6A-15		XXX-UTESTA-006H_6A-15	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_6A-20		XXX-UTESTA-006H_6A-20	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_6A-25		XXX-UTESTA-006H_6A-25	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_6A-30		XXX-UTESTA-006H_6A-30	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_6A-35		XXX-UTESTA-006H_6A-35	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_6A-40		XXX-UTESTA-006H_6A-40	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_6A-45		XXX-UTESTA-006H_6A-45	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_6A-5		XXX-UTESTA-006H_6A-5	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_6A-50		XXX-UTESTA-006H_6A-50	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_6A-55		XXX-UTESTA-006H_6A-55	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_6A-60		XXX-UTESTA-006H_6A-60	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_6A-65		XXX-UTESTA-006H_6A-65	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_6A-70		XXX-UTESTA-006H_6A-70	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_6A-75		XXX-UTESTA-006H_6A-75	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_6A-80		XXX-UTESTA-006H_6A-80	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_6A-85		XXX-UTESTA-006H_6A-85	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_6A-90		XXX-UTESTA-006H_6A-90	
0	This study	0	FS-C-DRILL-IODP:SO-V	g	XXX-UTESTA-006H_6A-95		XXX-UTESTA-006H_6A-95	
0	This study	0	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	XXX-UTESTA-1H-1_W_62	CUBE6603801	XXX-UTESTA-1H-1_W_62	2015-04-10T03:04:00Z
0	This study	0	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	XXX-UTESTA-1H-2_W_87	CUBE6603811	XXX-UTESTA-1H-2_W_87	2015-04-10T03:05:00Z
0	This study	0	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	XXX-UTESTA-1H-3_W_88	CUBE6603821	XXX-UTESTA-1H-3_W_88	2015-04-10T03:08:00Z
0	This study	0	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	XXX-UTESTA-2H-1_W_87	CUBE6607161	XXX-UTESTA-2H-1_W_87	2015-04-10T05:59:00Z
0	This study	0	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	XXX-UTESTA-2H-2_W_97	CUBE6607171	XXX-UTESTA-2H-2_W_97	2015-04-10T06:00:00Z
0	This study	0	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	XXX-UTESTA-2H-3_W_77	CUBE6607181	XXX-UTESTA-2H-3_W_77	2015-04-10T06:00:00Z
0	This study	0	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	XXX-UTESTA-2H-4_W_70	CUBE6607191	XXX-UTESTA-2H-4_W_70	2015-04-10T06:00:00Z
0	This study	0	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	XXX-UTESTA-3H-1_W_61	CUBE6608331	XXX-UTESTA-3H-1_W_61	2015-04-10T00:00:00Z
0	This study	0	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	XXX-UTESTA-3H-2_W_86	CUBE6608341	XXX-UTESTA-3H-2_W_86	2015-04-10T00:00:00Z
0	This study	0	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	XXX-UTESTA-3H-3_W_86	CUBE6608351	XXX-UTESTA-3H-3_W_86	2015-04-10T00:00:00Z
0	This study	0	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	XXX-UTESTA-3H-4_W_91	CUBE6608361	XXX-UTESTA-3H-4_W_91	2015-04-10T00:00:00Z
0	This study	0	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	XXX-UTESTA-3H-5_W_90	CUBE6608371	XXX-UTESTA-3H-5_W_90	2015-04-10T00:00:00Z
0	This study	0	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	XXX-UTESTA-3H-6_W_31	CUBE6608381	XXX-UTESTA-3H-6_W_31	2015-04-10T00:00:00Z
0	This study	0	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	XXX-UTESTA-4H-1_W_72	CUBE6609631	XXX-UTESTA-4H-1_W_72	2015-04-10T00:00:00Z
0	This study	0	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	XXX-UTESTA-4H-2_W_54	CUBE6609641	XXX-UTESTA-4H-2_W_54	2015-04-10T00:00:00Z
0	This study	0	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	XXX-UTESTA-4H-3_W_72	CUBE6609651	XXX-UTESTA-4H-3_W_72	2015-04-10T00:00:00Z
0	This study	0	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	XXX-UTESTA-4H-4_W_72	CUBE6609661	XXX-UTESTA-4H-4_W_72	2015-04-10T00:00:00Z
0	This study	0	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	XXX-UTESTA-4H-5_W_72	CUBE6609671	XXX-UTESTA-4H-5_W_72	2015-04-10T00:00:00Z
0	This study	0	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	XXX-UTESTA-4H-6_W_72	CUBE6640231	XXX-UTESTA-4H-6_W_72	2015-04-11T14:31:00Z
0	This study	0	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	XXX-UTESTA-4H-7_W_54	CUBE6609711	XXX-UTESTA-4H-7_W_54	2015-04-10T00:00:00Z
0	This study	0	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	XXX-UTESTA-5H-1_W_78	CUBE6610401	XXX-UTESTA-5H-1_W_78	2015-04-10T16:49:00Z
0	This study	0	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	XXX-UTESTA-5H-2_W_78	CUBE6610411	XXX-UTESTA-5H-2_W_78	2015-04-10T16:49:00Z
0	This study	0	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	XXX-UTESTA-5H-3_W_50	CUBE6610421	XXX-UTESTA-5H-3_W_50	2015-04-10T16:49:00Z
0	This study	0	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	XXX-UTESTA-5H-4_W_75	CUBE6610431	XXX-UTESTA-5H-4_W_75	2015-04-10T16:49:00Z
0	This study	0	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	XXX-UTESTA-5H-5_W_82	CUBE6610441	XXX-UTESTA-5H-5_W_82	2015-04-10T16:49:00Z
0	This study	0	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	XXX-UTESTA-5H-7_W_37	CUBE6610451	XXX-UTESTA-5H-7_W_37	2015-04-10T16:49:00Z
0	This study	0	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	XXX-UTESTA-6H-1_W_83	CUBE6623911	XXX-UTESTA-6H-1_W_83	2015-04-10T19:31:00Z
0	This study	0	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	XXX-UTESTA-6H-2_W_28	CUBE6623921	XXX-UTESTA-6H-2_W_28	2015-04-10T19:31:00Z
0	This study	0	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	XXX-UTESTA-6H-3_W_62	CUBE6623931	XXX-UTESTA-6H-3_W_62	2015-04-10T19:31:00Z
0	This study	0	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	XXX-UTESTA-6H-4_W_58	CUBE6623941	XXX-UTESTA-6H-4_W_58	2015-04-10T19:31:00Z
0	This study	0	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	XXX-UTESTA-6H-5_W_41	CUBE6623951	XXX-UTESTA-6H-5_W_41	2015-04-10T19:31:00Z
0	This study	0	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	XXX-UTESTA-6H-6_W_50	CUBE6623961	XXX-UTESTA-6H-6_W_50	2015-04-10T19:31:00Z
0	This study	0	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	XXX-UTESTA-7H-1_W_100	CUBE6624651	XXX-UTESTA-7H-1_W_100	2015-04-10T21:44:00Z
0	This study	0	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	XXX-UTESTA-7H-2_W_72	CUBE6624661	XXX-UTESTA-7H-2_W_72	2015-04-10T21:44:00Z
0	This study	0	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	XXX-UTESTA-7H-3_W_86	CUBE6624671	XXX-UTESTA-7H-3_W_86	2015-04-10T21:44:00Z
0	This study	0	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	XXX-UTESTA-7H-4_W_56	CUBE6624681	XXX-UTESTA-7H-4_W_56	2015-04-10T21:44:00Z
0	This study	0	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	XXX-UTESTA-7H-5_W_73	CUBE6624691	XXX-UTESTA-7H-5_W_73	2015-04-10T21:44:00Z
0	This study	0	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	XXX-UTESTA-7H-6_W_48	CUBE6624701	XXX-UTESTA-7H-6_W_48	2015-04-10T21:44:00Z
0	This study	0	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	XXX-UTESTA-7H-7_W_39	CUBE6624711	XXX-UTESTA-7H-7_W_39	2015-04-10T21:44:00Z
0	This study	0	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	XXX-UTESTA-8H-1_W_53	CUBE6636201	XXX-UTESTA-8H-1_W_53	2015-04-11T02:00:00Z
0	This study	0	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	XXX-UTESTA-8H-2_W_63	CUBE6636211	XXX-UTESTA-8H-2_W_63	2015-04-11T02:00:00Z
0	This study	0	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	XXX-UTESTA-8H-3_W_80	CUBE6636221	XXX-UTESTA-8H-3_W_80	2015-04-11T02:00:00Z
0	This study	0	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	XXX-UTESTA-8H-4_W_88	CUBE6636231	XXX-UTESTA-8H-4_W_88	2015-04-11T02:00:00Z
0	This study	0	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	XXX-UTESTA-8H-5_W_36	CUBE6636241	XXX-UTESTA-8H-5_W_36	2015-04-11T02:00:00Z
0	This study	0	FS-C-DRILL-IODP:SO-V:SP-SS-C	g	XXX-UTESTA-8H-6_W_36	CUBE6636251	XXX-UTESTA-8H-6_W_36	2015-04-11T02:00:00Z
